"Date Printed: Thursday, February 9, 2023 9:16:07 AM"
Title: "HIV diagnoses | 2019 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
The 'Sex' column is used for either sex at birth or gender identity.
NA - Not applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2019","Hawaii","15","35-44","All races/ethnicities","Both sexes","All transmission categories","15","8.3","181,392"
"HIV diagnoses","2019","Hawaii","15","25-34","All races/ethnicities","Both sexes","All transmission categories","22","11.0","200,260"
"HIV diagnoses","2019","Hawaii","15","13-24","All races/ethnicities","Both sexes","All transmission categories","9","4.6","195,623"
"HIV diagnoses","2019","Idaho","16","55+","All races/ethnicities","Both sexes","All transmission categories","4","0.8","509,358"
"HIV diagnoses","2019","Idaho","16","45-54","All races/ethnicities","Both sexes","All transmission categories","6","3.0","201,770"
"HIV diagnoses","2019","Idaho","16","35-44","All races/ethnicities","Both sexes","All transmission categories","7","3.1","227,585"
"HIV diagnoses","2019","Idaho","16","25-34","All races/ethnicities","Both sexes","All transmission categories","12","5.1","237,166"
"HIV diagnoses","2019","Idaho","16","13-24","All races/ethnicities","Both sexes","All transmission categories","4","1.4","295,202"
"HIV diagnoses","2019","Illinois","17","55+","All races/ethnicities","Both sexes","All transmission categories","100","2.7","3,699,086"
"HIV diagnoses","2019","Illinois","17","45-54","All races/ethnicities","Both sexes","All transmission categories","149","9.3","1,597,657"
"HIV diagnoses","2019","Illinois","17","35-44","All races/ethnicities","Both sexes","All transmission categories","220","13.4","1,636,483"
"HIV diagnoses","2019","Illinois","17","25-34","All races/ethnicities","Both sexes","All transmission categories","480","27.3","1,759,132"
"HIV diagnoses","2019","Illinois","17","13-24","All races/ethnicities","Both sexes","All transmission categories","308","15.6","1,979,281"
"HIV diagnoses","2019","Indiana","18","55+","All races/ethnicities","Both sexes","All transmission categories","44","2.2","1,958,411"
"HIV diagnoses","2019","Indiana","18","45-54","All races/ethnicities","Both sexes","All transmission categories","54","6.6","823,737"
"HIV diagnoses","2019","Indiana","18","35-44","All races/ethnicities","Both sexes","All transmission categories","113","13.6","828,967"
"HIV diagnoses","2019","Indiana","18","25-34","All races/ethnicities","Both sexes","All transmission categories","176","19.7","891,650"
"HIV diagnoses","2019","Indiana","18","13-24","All races/ethnicities","Both sexes","All transmission categories","99","8.9","1,108,911"
"HIV diagnoses","2019","Iowa","19","55+","All races/ethnicities","Both sexes","All transmission categories","17","1.8","967,928"
"HIV diagnoses","2019","Iowa","19","45-54","All races/ethnicities","Both sexes","All transmission categories","8","2.2","362,561"
"HIV diagnoses","2019","Iowa","19","35-44","All races/ethnicities","Both sexes","All transmission categories","28","7.3","386,124"
"HIV diagnoses","2019","Iowa","19","25-34","All races/ethnicities","Both sexes","All transmission categories","24","6.0","399,804"
"HIV diagnoses","2019","Iowa","19","13-24","All races/ethnicities","Both sexes","All transmission categories","23","4.4","521,525"
"HIV diagnoses","2019","Kansas","20","55+","All races/ethnicities","Both sexes","All transmission categories","12","1.4","846,107"
"HIV diagnoses","2019","Kansas","20","45-54","All races/ethnicities","Both sexes","All transmission categories","19","5.8","327,857"
"HIV diagnoses","2019","Kansas","20","35-44","All races/ethnicities","Both sexes","All transmission categories","27","7.5","361,101"
"HIV diagnoses","2019","Kansas","20","25-34","All races/ethnicities","Both sexes","All transmission categories","42","11.0","382,882"
"HIV diagnoses","2019","Kansas","20","13-24","All races/ethnicities","Both sexes","All transmission categories","32","6.5","491,798"
"HIV diagnoses","2019","Kentucky","21","55+","All races/ethnicities","Both sexes","All transmission categories","25","1.9","1,348,356"
"HIV diagnoses","2019","Kentucky","21","45-54","All races/ethnicities","Both sexes","All transmission categories","43","7.6","563,807"
"HIV diagnoses","2019","Kentucky","21","35-44","All races/ethnicities","Both sexes","All transmission categories","74","13.4","551,580"
"HIV diagnoses","2019","Kentucky","21","25-34","All races/ethnicities","Both sexes","All transmission categories","120","20.4","588,906"
"HIV diagnoses","2019","Kentucky","21","13-24","All races/ethnicities","Both sexes","All transmission categories","66","9.4","699,564"
"HIV diagnoses","2019","Louisiana","22","55+","All races/ethnicities","Both sexes","All transmission categories","77","5.7","1,347,479"
"HIV diagnoses","2019","Louisiana","22","45-54","All races/ethnicities","Both sexes","All transmission categories","113","20.6","549,149"
"HIV diagnoses","2019","Louisiana","22","35-44","All races/ethnicities","Both sexes","All transmission categories","177","30.0","590,973"
"HIV diagnoses","2019","Louisiana","22","25-34","All races/ethnicities","Both sexes","All transmission categories","327","49.5","660,283"
"HIV diagnoses","2019","Louisiana","22","13-24","All races/ethnicities","Both sexes","All transmission categories","186","25.8","720,301"
"HIV diagnoses","2019","Maine","23","55+","All races/ethnicities","Both sexes","All transmission categories","5","1.0","496,851"
"HIV diagnoses","2019","Maine","23","45-54","All races/ethnicities","Both sexes","All transmission categories","6","3.4","174,762"
"HIV diagnoses","2019","Maine","23","35-44","All races/ethnicities","Both sexes","All transmission categories","6","3.9","154,316"
"HIV diagnoses","2019","Maine","23","25-34","All races/ethnicities","Both sexes","All transmission categories","8","4.9","163,256"
"HIV diagnoses","2019","Maine","23","13-24","All races/ethnicities","Both sexes","All transmission categories","5","2.7","181,970"
"HIV diagnoses","2019","Maryland","24","55+","All races/ethnicities","Both sexes","All transmission categories","123","6.9","1,779,428"
"HIV diagnoses","2019","Maryland","24","45-54","All races/ethnicities","Both sexes","All transmission categories","133","16.7","795,426"
"HIV diagnoses","2019","Maryland","24","35-44","All races/ethnicities","Both sexes","All transmission categories","184","23.5","783,125"
"HIV diagnoses","2019","Maryland","24","25-34","All races/ethnicities","Both sexes","All transmission categories","299","36.0","831,673"
"HIV diagnoses","2019","Maryland","24","13-24","All races/ethnicities","Both sexes","All transmission categories","176","19.5","903,173"
"HIV diagnoses","2019","Massachusetts","25","55+","All races/ethnicities","Both sexes","All transmission categories","86","4.1","2,111,002"
"HIV diagnoses","2019","Massachusetts","25","45-54","All races/ethnicities","Both sexes","All transmission categories","78","8.7","893,302"
"HIV diagnoses","2019","Massachusetts","25","35-44","All races/ethnicities","Both sexes","All transmission categories","109","12.9","847,938"
"HIV diagnoses","2019","Massachusetts","25","25-34","All races/ethnicities","Both sexes","All transmission categories","194","19.5","996,517"
"HIV diagnoses","2019","Massachusetts","25","13-24","All races/ethnicities","Both sexes","All transmission categories","71","6.5","1,093,129"
"HIV diagnoses","2019","Michigan","26","55+","All races/ethnicities","Both sexes","All transmission categories","52","1.6","3,162,533"
"HIV diagnoses","2019","Michigan","26","45-54","All races/ethnicities","Both sexes","All transmission categories","73","5.8","1,254,456"
"HIV diagnoses","2019","Michigan","26","35-44","All races/ethnicities","Both sexes","All transmission categories","111","9.5","1,165,893"
"HIV diagnoses","2019","Michigan","26","25-34","All races/ethnicities","Both sexes","All transmission categories","266","20.3","1,312,316"
"HIV diagnoses","2019","Michigan","26","13-24","All races/ethnicities","Both sexes","All transmission categories","172","10.9","1,574,199"
"HIV diagnoses","2019","Minnesota","27","55+","All races/ethnicities","Both sexes","All transmission categories","29","1.7","1,675,924"
"HIV diagnoses","2019","Minnesota","27","45-54","All races/ethnicities","Both sexes","All transmission categories","36","5.3","673,286"
"HIV diagnoses","2019","Minnesota","27","35-44","All races/ethnicities","Both sexes","All transmission categories","52","7.2","726,428"
"HIV diagnoses","2019","Minnesota","27","25-34","All races/ethnicities","Both sexes","All transmission categories","109","14.3","763,661"
"HIV diagnoses","2019","Minnesota","27","13-24","All races/ethnicities","Both sexes","All transmission categories","47","5.4","864,793"
"HIV diagnoses","2019","Mississippi","28","55+","All races/ethnicities","Both sexes","All transmission categories","53","6.1","872,144"
"HIV diagnoses","2019","Mississippi","28","45-54","All races/ethnicities","Both sexes","All transmission categories","62","17.1","362,117"
"HIV diagnoses","2019","Mississippi","28","35-44","All races/ethnicities","Both sexes","All transmission categories","81","22.1","366,150"
"HIV diagnoses","2019","Mississippi","28","25-34","All races/ethnicities","Both sexes","All transmission categories","149","37.8","393,935"
"HIV diagnoses","2019","Mississippi","28","13-24","All races/ethnicities","Both sexes","All transmission categories","126","26.0","485,152"
"HIV diagnoses","2019","Missouri","29","55+","All races/ethnicities","Both sexes","All transmission categories","42","2.2","1,891,743"
"HIV diagnoses","2019","Missouri","29","45-54","All races/ethnicities","Both sexes","All transmission categories","65","8.9","732,498"
"HIV diagnoses","2019","Missouri","29","35-44","All races/ethnicities","Both sexes","All transmission categories","88","11.7","753,641"
"HIV diagnoses","2019","Missouri","29","25-34","All races/ethnicities","Both sexes","All transmission categories","183","22.2","826,122"
"HIV diagnoses","2019","Missouri","29","13-24","All races/ethnicities","Both sexes","All transmission categories","109","11.4","952,299"
"HIV diagnoses","2019","Montana","30","55+","All races/ethnicities","Both sexes","All transmission categories","3","0.8","355,947"
"HIV diagnoses","2019","Montana","30","45-54","All races/ethnicities","Both sexes","All transmission categories","3","2.5","117,917"
"HIV diagnoses","2019","Montana","30","35-44","All races/ethnicities","Both sexes","All transmission categories","8","6.1","130,193"
"HIV diagnoses","2019","Montana","30","25-34","All races/ethnicities","Both sexes","All transmission categories","7","5.0","139,185"
"HIV diagnoses","2019","Montana","30","13-24","All races/ethnicities","Both sexes","All transmission categories","4","2.5","162,278"
"HIV diagnoses","2019","Nebraska","31","55+","All races/ethnicities","Both sexes","All transmission categories","7","1.3","553,369"
"HIV diagnoses","2019","Nebraska","31","45-54","All races/ethnicities","Both sexes","All transmission categories","12","5.6","215,630"
"HIV diagnoses","2019","Nebraska","31","35-44","All races/ethnicities","Both sexes","All transmission categories","16","6.6","243,015"
"HIV diagnoses","2019","Nebraska","31","25-34","All races/ethnicities","Both sexes","All transmission categories","32","12.5","255,621"
"HIV diagnoses","2019","Nebraska","31","13-24","All races/ethnicities","Both sexes","All transmission categories","14","4.4","320,967"
"HIV diagnoses","2019","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","44","5.0","881,451"
"HIV diagnoses","2019","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","71","18.0","395,032"
"HIV diagnoses","2019","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","100","24.3","411,681"
"HIV diagnoses","2019","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","208","45.6","456,102"
"HIV diagnoses","2019","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","95","21.3","446,259"
"HIV diagnoses","2019","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","7","1.5","467,910"
"HIV diagnoses","2019","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","2","1.1","183,326"
"HIV diagnoses","2019","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","3","1.9","156,530"
"HIV diagnoses","2019","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","18","10.4","173,307"
"HIV diagnoses","2019","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","1","0.5","203,040"
"HIV diagnoses","2019","New Jersey","34","55+","All races/ethnicities","Both sexes","All transmission categories","136","5.0","2,699,741"
"HIV diagnoses","2019","New Jersey","34","45-54","All races/ethnicities","Both sexes","All transmission categories","150","12.5","1,201,080"
"HIV diagnoses","2019","New Jersey","34","35-44","All races/ethnicities","Both sexes","All transmission categories","238","20.9","1,137,664"
"HIV diagnoses","2019","New Jersey","34","25-34","All races/ethnicities","Both sexes","All transmission categories","376","32.6","1,154,601"
"HIV diagnoses","2019","New Jersey","34","13-24","All races/ethnicities","Both sexes","All transmission categories","183","13.9","1,318,020"
"HIV diagnoses","2019","New Mexico","35","55+","All races/ethnicities","Both sexes","All transmission categories","17","2.6","650,277"
"HIV diagnoses","2019","New Mexico","35","45-54","All races/ethnicities","Both sexes","All transmission categories","25","10.6","235,465"
"HIV diagnoses","2019","New Mexico","35","35-44","All races/ethnicities","Both sexes","All transmission categories","35","13.7","255,199"
"HIV diagnoses","2019","New Mexico","35","25-34","All races/ethnicities","Both sexes","All transmission categories","67","23.5","284,876"
"HIV diagnoses","2019","New Mexico","35","13-24","All races/ethnicities","Both sexes","All transmission categories","30","8.9","335,533"
"HIV diagnoses","2019","New York","36","55+","All races/ethnicities","Both sexes","All transmission categories","274","4.6","5,899,331"
"HIV diagnoses","2019","New York","36","45-54","All races/ethnicities","Both sexes","All transmission categories","341","13.8","2,472,024"
"HIV diagnoses","2019","New York","36","35-44","All races/ethnicities","Both sexes","All transmission categories","438","18.0","2,430,929"
"HIV diagnoses","2019","New York","36","25-34","All races/ethnicities","Both sexes","All transmission categories","844","29.4","2,869,917"
"HIV diagnoses","2019","New York","36","13-24","All races/ethnicities","Both sexes","All transmission categories","439","15.2","2,885,326"
"HIV diagnoses","2019","North Carolina","37","55+","All races/ethnicities","Both sexes","All transmission categories","141","4.5","3,114,165"
"HIV diagnoses","2019","North Carolina","37","45-54","All races/ethnicities","Both sexes","All transmission categories","151","11.1","1,364,111"
"HIV diagnoses","2019","North Carolina","37","35-44","All races/ethnicities","Both sexes","All transmission categories","219","16.8","1,304,627"
"HIV diagnoses","2019","North Carolina","37","25-34","All races/ethnicities","Both sexes","All transmission categories","479","33.7","1,419,392"
"HIV diagnoses","2019","North Carolina","37","13-24","All races/ethnicities","Both sexes","All transmission categories","375","22.6","1,659,201"
"HIV diagnoses","2019","North Dakota","38","55+","All races/ethnicities","Both sexes","All transmission categories","3","1.4","213,744"
"HIV diagnoses","2019","North Dakota","38","45-54","All races/ethnicities","Both sexes","All transmission categories","5","6.4","78,210"
"HIV diagnoses","2019","North Dakota","38","35-44","All races/ethnicities","Both sexes","All transmission categories","7","7.5","92,753"
"HIV diagnoses","2019","North Dakota","38","25-34","All races/ethnicities","Both sexes","All transmission categories","20","17.4","114,767"
"HIV diagnoses","2019","North Dakota","38","13-24","All races/ethnicities","Both sexes","All transmission categories","5","3.9","129,336"
"HIV diagnoses","2019","Ohio","39","55+","All races/ethnicities","Both sexes","All transmission categories","96","2.6","3,648,426"
"HIV diagnoses","2019","Ohio","39","45-54","All races/ethnicities","Both sexes","All transmission categories","122","8.4","1,448,428"
"HIV diagnoses","2019","Ohio","39","35-44","All races/ethnicities","Both sexes","All transmission categories","186","13.3","1,399,306"
"HIV diagnoses","2019","Ohio","39","25-34","All races/ethnicities","Both sexes","All transmission categories","333","21.4","1,558,170"
"HIV diagnoses","2019","Ohio","39","13-24","All races/ethnicities","Both sexes","All transmission categories","228","12.6","1,803,752"
"HIV diagnoses","2019","Oklahoma","40","55+","All races/ethnicities","Both sexes","All transmission categories","23","2.0","1,129,564"
"HIV diagnoses","2019","Oklahoma","40","45-54","All races/ethnicities","Both sexes","All transmission categories","50","11.0","453,504"
"HIV diagnoses","2019","Oklahoma","40","35-44","All races/ethnicities","Both sexes","All transmission categories","63","12.6","498,711"
"HIV diagnoses","2019","Oklahoma","40","25-34","All races/ethnicities","Both sexes","All transmission categories","120","22.0","544,475"
"HIV diagnoses","2019","Oklahoma","40","13-24","All races/ethnicities","Both sexes","All transmission categories","80","12.4","646,056"
"HIV diagnoses","2019","Oregon","41","55+","All races/ethnicities","Both sexes","All transmission categories","18","1.4","1,303,478"
"HIV diagnoses","2019","Oregon","41","45-54","All races/ethnicities","Both sexes","All transmission categories","35","6.9","510,222"
"HIV diagnoses","2019","Oregon","41","35-44","All races/ethnicities","Both sexes","All transmission categories","43","7.6","569,105"
"HIV diagnoses","2019","Oregon","41","25-34","All races/ethnicities","Both sexes","All transmission categories","82","13.5","605,490"
"HIV diagnoses","2019","Oregon","41","13-24","All races/ethnicities","Both sexes","All transmission categories","21","3.4","609,207"
"HIV diagnoses","2019","Pennsylvania","42","55+","All races/ethnicities","Both sexes","All transmission categories","110","2.6","4,199,309"
"HIV diagnoses","2019","Pennsylvania","42","45-54","All races/ethnicities","Both sexes","All transmission categories","130","8.1","1,603,600"
"HIV diagnoses","2019","Pennsylvania","42","35-44","All races/ethnicities","Both sexes","All transmission categories","172","11.4","1,513,793"
"HIV diagnoses","2019","Pennsylvania","42","25-34","All races/ethnicities","Both sexes","All transmission categories","365","21.4","1,708,870"
"HIV diagnoses","2019","Pennsylvania","42","13-24","All races/ethnicities","Both sexes","All transmission categories","216","11.4","1,900,979"
"HIV diagnoses","2019","Rhode Island","44","55+","All races/ethnicities","Both sexes","All transmission categories","13","3.9","336,673"
"HIV diagnoses","2019","Rhode Island","44","45-54","All races/ethnicities","Both sexes","All transmission categories","9","6.7","135,086"
"HIV diagnoses","2019","Rhode Island","44","35-44","All races/ethnicities","Both sexes","All transmission categories","9","7.2","125,264"
"HIV diagnoses","2019","Rhode Island","44","25-34","All races/ethnicities","Both sexes","All transmission categories","25","16.9","148,145"
"HIV diagnoses","2019","Rhode Island","44","13-24","All races/ethnicities","Both sexes","All transmission categories","15","8.8","169,561"
"HIV diagnoses","2019","South Carolina","45","55+","All races/ethnicities","Both sexes","All transmission categories","84","5.2","1,627,994"
"HIV diagnoses","2019","South Carolina","45","45-54","All races/ethnicities","Both sexes","All transmission categories","78","12.2","641,467"
"HIV diagnoses","2019","South Carolina","45","35-44","All races/ethnicities","Both sexes","All transmission categories","115","18.5","621,927"
"HIV diagnoses","2019","South Carolina","45","25-34","All races/ethnicities","Both sexes","All transmission categories","251","36.7","684,756"
"HIV diagnoses","2019","South Carolina","45","13-24","All races/ethnicities","Both sexes","All transmission categories","194","24.7","784,277"
"HIV diagnoses","2019","South Dakota","46","55+","All races/ethnicities","Both sexes","All transmission categories","2","0.7","269,250"
"HIV diagnoses","2019","South Dakota","46","45-54","All races/ethnicities","Both sexes","All transmission categories","5","5.3","94,876"
"HIV diagnoses","2019","South Dakota","46","35-44","All races/ethnicities","Both sexes","All transmission categories","11","10.4","106,144"
"HIV diagnoses","2019","South Dakota","46","25-34","All races/ethnicities","Both sexes","All transmission categories","11","9.5","115,754"
"HIV diagnoses","2019","South Dakota","46","13-24","All races/ethnicities","Both sexes","All transmission categories","4","2.8","141,772"
"HIV diagnoses","2019","Tennessee","47","55+","All races/ethnicities","Both sexes","All transmission categories","77","3.8","2,037,931"
"HIV diagnoses","2019","Tennessee","47","45-54","All races/ethnicities","Both sexes","All transmission categories","107","12.3","871,125"
"HIV diagnoses","2019","Tennessee","47","35-44","All races/ethnicities","Both sexes","All transmission categories","137","16.2","847,666"
"HIV diagnoses","2019","Tennessee","47","25-34","All races/ethnicities","Both sexes","All transmission categories","286","30.1","950,003"
"HIV diagnoses","2019","Tennessee","47","13-24","All races/ethnicities","Both sexes","All transmission categories","166","15.9","1,042,003"
"HIV diagnoses","2019","Texas","48","55+","All races/ethnicities","Both sexes","All transmission categories","370","5.3","6,995,824"
"HIV diagnoses","2019","Texas","48","45-54","All races/ethnicities","Both sexes","All transmission categories","518","14.6","3,548,619"
"HIV diagnoses","2019","Texas","48","35-44","All races/ethnicities","Both sexes","All transmission categories","847","21.5","3,941,763"
