"Date Printed: Wednesday, February 8, 2023 9:35:54 PM"
Title: "HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | 2021 | 2022 | United States | American Indian/Alaska Native | Asian | Black/African American | Hispanic/Latino | Multiracial | Native Hawaiian/Other Pacific Islander | White | Both sexes | Ages 13 years and older | All transmission categories"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
The 'Sex' column is used for either sex at birth or gender identity.
NA - Not applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2016","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","38","8.2","460,985"
"HIV diagnoses","2016","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","10,083","23.0","43,910,977"
"HIV diagnoses","2016","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","16,723","50.6","33,020,610"
"HIV diagnoses","2016","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","923","6.1","15,128,395"
"HIV diagnoses","2016","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","216","11.1","1,939,035"
"HIV diagnoses","2015","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","1,715","40.4","4,249,341"
"HIV diagnoses","2015","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","10,121","5.9","171,189,383"
"HIV diagnoses","2015","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","63","14.0","450,129"
"HIV diagnoses","2015","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","9,844","23.0","42,855,314"
"HIV diagnoses","2015","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","16,900","51.7","32,666,005"
"HIV diagnoses","2015","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","911","6.2","14,645,565"
"HIV diagnoses","2015","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","164","8.5","1,919,177"
"HIV diagnoses","2014","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","1,876","45.7","4,106,364"
"HIV diagnoses","2014","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","10,268","6.0","170,973,786"
"HIV diagnoses","2014","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","39","8.9","440,098"
"HIV diagnoses","2014","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","9,698","23.2","41,833,243"
"HIV diagnoses","2014","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","16,915","52.4","32,297,574"
"HIV diagnoses","2014","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","877","6.2","14,160,172"
"HIV diagnoses","2014","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","171","9.0","1,898,712"
"HIV diagnoses","2013","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","2,058","51.9","3,964,722"
"HIV diagnoses","2013","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","10,285","6.0","170,621,475"
"HIV diagnoses","2013","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","43","10.0","430,517"
"HIV diagnoses","2013","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","9,176","22.5","40,853,725"
"HIV diagnoses","2013","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","16,644","52.2","31,907,589"
"HIV diagnoses","2013","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","750","5.5","13,685,772"
"HIV diagnoses","2013","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","140","7.5","1,876,516"
"HIV diagnoses","2012","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","2,126","55.6","3,826,133"
"HIV diagnoses","2012","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","10,681","6.3","170,266,603"
"HIV diagnoses","2012","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","40","9.5","419,747"
"HIV diagnoses","2012","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","9,286","23.3","39,897,030"
"HIV diagnoses","2012","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","17,368","55.1","31,506,041"
"HIV diagnoses","2012","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","737","5.6","13,253,936"
"HIV diagnoses","2012","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","159","8.6","1,853,111"
"HIV diagnoses","2011","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","2,143","58.1","3,691,080"
"HIV diagnoses","2011","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","10,744","6.3","169,825,804"
"HIV diagnoses","2011","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","48","11.7","409,623"
"HIV diagnoses","2011","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","9,179","23.6","38,970,606"
"HIV diagnoses","2011","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","18,172","58.4","31,102,282"
"HIV diagnoses","2011","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","693","5.4","12,833,355"
"HIV diagnoses","2011","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","129","7.1","1,829,478"
"HIV diagnoses","2010","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","2,354","66.1","3,562,014"
"HIV diagnoses","2010","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","11,238","6.6","169,449,025"
"HIV diagnoses","2010","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","46","11.5","399,273"
"HIV diagnoses","2010","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","9,432","24.8","38,043,061"
"HIV diagnoses","2010","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","19,017","61.9","30,709,788"
"HIV diagnoses","2010","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","642","5.2","12,419,841"
"HIV diagnoses","2010","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","148","8.2","1,806,863"
"HIV diagnoses","2009","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","2,440","83.5","2,921,053"
"HIV diagnoses","2009","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","11,661","6.8","170,768,195"
"HIV diagnoses","2009","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","44","12.3","357,220"
"HIV diagnoses","2009","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","9,625","27.0","35,697,102"
"HIV diagnoses","2009","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","19,988","66.0","30,297,991"
"HIV diagnoses","2009","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","641","5.7","11,327,168"
"HIV diagnoses","2009","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","136","7.2","1,884,409"
"HIV diagnoses","2008","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","2,575","90.9","2,833,152"
"HIV diagnoses","2008","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","12,399","7.3","170,311,783"
"HIV diagnoses","2008","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","46","13.1","350,167"
"HIV diagnoses","2008","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","9,925","28.6","34,645,485"
"HIV diagnoses","2008","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","21,285","71.0","29,961,243"
"HIV diagnoses","2008","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","646","5.8","11,048,078"
"HIV diagnoses","2008","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","142","7.6","1,860,090"
