"Date Printed: Wednesday, February 8, 2023 8:48:52 PM"
Title: "HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | 2021 | 2022 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | Ages 13 years and older | All transmission categories"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
The 'Sex' column is used for either sex at birth or gender identity.
NA - Not applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2017","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","511","26.0","1,962,319"
"HIV diagnoses","2016","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","144","6.8","2,125,663"
"HIV diagnoses","2016","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","509","26.0","1,958,450"
"HIV diagnoses","2015","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","141","6.7","2,118,054"
"HIV diagnoses","2015","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","524","26.8","1,953,881"
"HIV diagnoses","2014","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","131","6.2","2,111,378"
"HIV diagnoses","2014","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","529","27.1","1,948,705"
"HIV diagnoses","2013","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","142","6.8","2,101,610"
"HIV diagnoses","2013","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","485","25.0","1,941,085"
"HIV diagnoses","2012","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","137","6.6","2,090,090"
"HIV diagnoses","2012","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","525","27.2","1,930,089"
"HIV diagnoses","2011","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","157","7.6","2,078,342"
"HIV diagnoses","2011","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","515","26.8","1,919,849"
"HIV diagnoses","2010","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","186","9.0","2,068,103"
"HIV diagnoses","2010","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","499","26.1","1,912,588"
"HIV diagnoses","2009","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","165","8.1","2,030,630"
"HIV diagnoses","2009","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","521","27.9","1,868,058"
"HIV diagnoses","2008","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","213","10.6","2,017,863"
"HIV diagnoses","2008","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","488","26.3","1,853,133"
"HIV diagnoses","2022","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2021","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","5","Data not available","NA"
"HIV diagnoses","2021","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","25","Data not available","NA"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","4","1.4","285,838"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","25","8.0","314,081"
"HIV diagnoses","2019","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","7","2.4","286,133"
"HIV diagnoses","2019","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","20","6.4","314,428"
"HIV diagnoses","2018","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","3","1.0","286,689"
"HIV diagnoses","2018","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","20","6.4","314,877"
"HIV diagnoses","2017","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8","2.8","287,369"
"HIV diagnoses","2017","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","22","6.9","316,715"
"HIV diagnoses","2016","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8","2.8","287,018"
"HIV diagnoses","2016","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","29","9.1","317,802"
"HIV diagnoses","2015","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","5","1.8","285,167"
"HIV diagnoses","2015","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","20","6.3","316,350"
"HIV diagnoses","2014","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","7","2.5","284,550"
"HIV diagnoses","2014","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","30","9.5","315,451"
"HIV diagnoses","2013","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","6","2.1","284,746"
"HIV diagnoses","2013","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","17","5.4","315,028"
"HIV diagnoses","2012","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","9","3.2","282,845"
"HIV diagnoses","2012","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","19","6.1","310,215"
"HIV diagnoses","2011","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","6","2.1","279,675"
"HIV diagnoses","2011","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","17","5.6","305,132"
"HIV diagnoses","2010","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","11","4.0","276,141"
"HIV diagnoses","2010","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","25","8.3","301,664"
"HIV diagnoses","2009","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","9","3.3","271,828"
"HIV diagnoses","2009","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","12","4.1","293,972"
"HIV diagnoses","2008","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8","3.0","265,960"
"HIV diagnoses","2008","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","31","10.6","293,386"
"HIV diagnoses","2022","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2021","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","96","Data not available","NA"
"HIV diagnoses","2021","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","689","Data not available","NA"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","88","2.8","3,163,754"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","574","18.6","3,090,680"
"HIV diagnoses","2019","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","114","3.7","3,095,672"
"HIV diagnoses","2019","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","633","20.9","3,026,188"
"HIV diagnoses","2018","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","96","3.2","3,029,701"
"HIV diagnoses","2018","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","656","22.1","2,963,214"
"HIV diagnoses","2017","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","101","3.4","2,970,162"
"HIV diagnoses","2017","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","619","21.3","2,904,379"
"HIV diagnoses","2016","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","102","3.5","2,917,104"
"HIV diagnoses","2016","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","612","21.5","2,853,072"
"HIV diagnoses","2015","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","96","3.4","2,862,281"
"HIV diagnoses","2015","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","594","21.2","2,800,328"
"HIV diagnoses","2014","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","109","3.9","2,813,757"
"HIV diagnoses","2014","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","627","22.8","2,751,911"
"HIV diagnoses","2013","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","85","3.1","2,765,324"
"HIV diagnoses","2013","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","596","22.0","2,703,007"
"HIV diagnoses","2012","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","90","3.3","2,723,846"
"HIV diagnoses","2012","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","528","19.8","2,663,888"
"HIV diagnoses","2011","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","73","2.7","2,681,950"
"HIV diagnoses","2011","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","491","18.7","2,622,385"
"HIV diagnoses","2010","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","70","2.6","2,646,064"
"HIV diagnoses","2010","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","545","21.1","2,583,333"
"HIV diagnoses","2009","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","78","2.9","2,662,635"
"HIV diagnoses","2009","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","561","21.1","2,653,752"
"HIV diagnoses","2008","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","82","3.1","2,622,204"
"HIV diagnoses","2008","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","599","22.9","2,612,919"
"HIV diagnoses","2022","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2021","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","66","Data not available","NA"
"HIV diagnoses","2021","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","275","Data not available","NA"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","45","3.5","1,300,570"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","197","16.0","1,231,487"
"HIV diagnoses","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","65","5.0","1,293,130"
"HIV diagnoses","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","224","18.3","1,225,486"
"HIV diagnoses","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","55","4.3","1,286,629"
"HIV diagnoses","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","231","18.9","1,220,363"
"HIV diagnoses","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","47","3.7","1,280,713"
"HIV diagnoses","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","240","19.7","1,215,989"
"HIV diagnoses","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","47","3.7","1,274,227"
"HIV diagnoses","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","267","22.1","1,209,930"
"HIV diagnoses","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","52","4.1","1,268,087"
"HIV diagnoses","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","219","18.2","1,203,752"
"HIV diagnoses","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","46","3.6","1,262,708"
"HIV diagnoses","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","263","22.0","1,198,002"
"HIV diagnoses","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","58","4.6","1,257,556"
"HIV diagnoses","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","203","17.0","1,192,723"
"HIV diagnoses","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","43","3.4","1,251,718"
"HIV diagnoses","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","205","17.3","1,187,599"
"HIV diagnoses","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","49","3.9","1,245,339"
"HIV diagnoses","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","188","15.9","1,181,775"
"HIV diagnoses","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","36","2.9","1,236,131"
"HIV diagnoses","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","194","16.6","1,171,850"
"HIV diagnoses","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","60","4.9","1,221,849"
"HIV diagnoses","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","215","18.7","1,152,240"
"HIV diagnoses","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","43","3.5","1,213,470"
"HIV diagnoses","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","189","16.5","1,143,893"
"HIV diagnoses","2022","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2021","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","542","Data not available","NA"
"HIV diagnoses","2021","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,704","Data not available","NA"
"HIV diagnoses","2020 (COVID-19 Pandemic)","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","492","2.9","16,727,449"
"HIV diagnoses","2020 (COVID-19 Pandemic)","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,432","21.0","16,372,216"
"HIV diagnoses","2019","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","548","3.3","16,718,454"
"HIV diagnoses","2019","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,906","23.9","16,352,438"
"HIV diagnoses","2018","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","575","3.4","16,678,033"
"HIV diagnoses","2018","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,174","25.6","16,307,096"
"HIV diagnoses","2017","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","546","3.3","16,601,046"
"HIV diagnoses","2017","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,293","26.5","16,222,072"
"HIV diagnoses","2016","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","600","3.6","16,495,477"
"HIV diagnoses","2016","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,492","27.9","16,106,113"
"HIV diagnoses","2015","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","524","3.2","16,364,955"
"HIV diagnoses","2015","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,517","28.3","15,973,832"
"HIV diagnoses","2014","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","582","3.6","16,213,216"
"HIV diagnoses","2014","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,530","28.6","15,815,767"
"HIV diagnoses","2013","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","499","3.1","16,047,027"
"HIV diagnoses","2013","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,178","26.7","15,646,813"
"HIV diagnoses","2012","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","534","3.4","15,884,453"
"HIV diagnoses","2012","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,497","29.0","15,491,273"
"HIV diagnoses","2011","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","556","3.5","15,726,529"
"HIV diagnoses","2011","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,466","29.1","15,335,606"
"HIV diagnoses","2010","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","631","4.1","15,562,029"
"HIV diagnoses","2010","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,629","30.5","15,190,308"
"HIV diagnoses","2009","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","666","4.4","15,140,307"
"HIV diagnoses","2009","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,742","31.6","15,026,806"
"HIV diagnoses","2008","California","06","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","720","4.8","14,984,211"
"HIV diagnoses","2008","California","06","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","4,988","33.6","14,852,434"
"HIV diagnoses","2022","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2021","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","53","Data not available","NA"
"HIV diagnoses","2021","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","355","Data not available","NA"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","42","1.7","2,449,198"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","282","11.4","2,474,095"
"HIV diagnoses","2019","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","82","3.4","2,420,516"
"HIV diagnoses","2019","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","383","15.7","2,444,483"
"HIV diagnoses","2018","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","40","1.7","2,387,759"
"HIV diagnoses","2018","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","363","15.1","2,407,222"
"HIV diagnoses","2017","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","41","1.7","2,347,379"
"HIV diagnoses","2017","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","393","16.6","2,365,000"
"HIV diagnoses","2016","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","48","2.1","2,310,700"
"HIV diagnoses","2016","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","373","16.1","2,323,586"
"HIV diagnoses","2015","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","54","2.4","2,268,934"
"HIV diagnoses","2015","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","322","14.1","2,275,746"
"HIV diagnoses","2014","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","49","2.2","2,224,156"
"HIV diagnoses","2014","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","329","14.8","2,224,202"
"HIV diagnoses","2013","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","42","1.9","2,186,637"
"HIV diagnoses","2013","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","265","12.1","2,181,254"
"HIV diagnoses","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","53","2.5","2,149,615"
"HIV diagnoses","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","316","14.8","2,140,988"
"HIV diagnoses","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","45","2.1","2,114,993"
"HIV diagnoses","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","316","15.0","2,105,798"
"HIV diagnoses","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","59","2.8","2,079,913"
"HIV diagnoses","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","364","17.6","2,071,675"
"HIV diagnoses","2009","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","46","2.2","2,051,862"
"HIV diagnoses","2009","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","325","15.7","2,069,102"
"HIV diagnoses","2008","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","63","3.1","2,017,351"
"HIV diagnoses","2008","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","382","18.8","2,032,342"
"HIV diagnoses","2022","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2021","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","51","Data not available","NA"
"HIV diagnoses","2021","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","180","Data not available","NA"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","46","2.9","1,578,788"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","125","8.4","1,481,551"
"HIV diagnoses","2019","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","48","3.0","1,580,599"
"HIV diagnoses","2019","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","164","11.1","1,482,696"
"HIV diagnoses","2018","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","60","3.8","1,582,200"
"HIV diagnoses","2018","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","199","13.4","1,483,897"
"HIV diagnoses","2017","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","76","4.8","1,579,954"
"HIV diagnoses","2017","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","198","13.4","1,481,949"
"HIV diagnoses","2016","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","53","3.4","1,579,842"
"HIV diagnoses","2016","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","203","13.7","1,481,237"
"HIV diagnoses","2015","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","66","4.2","1,580,770"
"HIV diagnoses","2015","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","209","14.1","1,481,910"
"HIV diagnoses","2014","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","80","5.1","1,581,485"
"HIV diagnoses","2014","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","215","14.5","1,481,114"
"HIV diagnoses","2013","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","69","4.4","1,578,540"
