"Date Printed: Wednesday, February 8, 2023 9:27:14 PM"
Title: "HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | 2021 | 2022 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
The 'Sex' column is used for either sex at birth or gender identity.
NA - Not applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","93","15.6","596,362"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","211","32.4","650,546"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","160","21.1","758,581"
"HIV diagnoses","2019","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","58","3.8","1,509,328"
"HIV diagnoses","2019","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","75","12.2","616,852"
"HIV diagnoses","2019","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","118","19.9","593,775"
"HIV diagnoses","2019","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","219","33.8","648,519"
"HIV diagnoses","2019","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","165","21.7","760,037"
"HIV diagnoses","2018","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","46","3.1","1,482,043"
"HIV diagnoses","2018","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","76","12.1","627,240"
"HIV diagnoses","2018","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","91","15.4","591,929"
"HIV diagnoses","2018","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","206","32.0","644,587"
"HIV diagnoses","2018","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","185","24.2","764,662"
"HIV diagnoses","2017","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","52","3.6","1,456,189"
"HIV diagnoses","2017","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","86","13.5","636,509"
"HIV diagnoses","2017","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","109","18.4","591,780"
"HIV diagnoses","2017","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","212","33.1","641,387"
"HIV diagnoses","2017","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","188","24.4","770,561"
"HIV diagnoses","2016","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","61","4.3","1,429,062"
"HIV diagnoses","2016","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","98","15.2","643,990"
"HIV diagnoses","2016","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","108","18.2","594,314"
"HIV diagnoses","2016","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","211","33.1","636,899"
"HIV diagnoses","2016","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","175","22.4","779,848"
"HIV diagnoses","2015","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","66","4.7","1,399,867"
"HIV diagnoses","2015","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","85","13.1","649,178"
"HIV diagnoses","2015","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","113","18.8","600,519"
"HIV diagnoses","2015","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","202","32.1","630,170"
"HIV diagnoses","2015","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","199","25.1","792,201"
"HIV diagnoses","2014","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","53","3.9","1,370,865"
"HIV diagnoses","2014","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","75","11.4","656,513"
"HIV diagnoses","2014","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","113","18.7","604,393"
"HIV diagnoses","2014","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","216","34.6","624,852"
"HIV diagnoses","2014","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","203","25.3","803,460"
"HIV diagnoses","2013","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","57","4.2","1,341,926"
"HIV diagnoses","2013","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","99","14.9","665,030"
"HIV diagnoses","2013","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","108","17.8","607,428"
"HIV diagnoses","2013","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","183","29.5","620,002"
"HIV diagnoses","2013","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","180","22.3","808,309"
"HIV diagnoses","2012","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","54","4.1","1,313,435"
"HIV diagnoses","2012","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","99","14.7","675,069"
"HIV diagnoses","2012","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","124","20.4","608,878"
"HIV diagnoses","2012","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","189","30.6","616,743"
"HIV diagnoses","2012","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","196","24.3","806,054"
"HIV diagnoses","2011","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","49","3.8","1,282,322"
"HIV diagnoses","2011","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","108","15.7","686,219"
"HIV diagnoses","2011","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","116","19.0","610,928"
"HIV diagnoses","2011","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","204","33.2","614,440"
"HIV diagnoses","2011","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","195","24.2","804,282"
"HIV diagnoses","2010","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","65","5.2","1,253,190"
"HIV diagnoses","2010","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","103","14.9","693,350"
"HIV diagnoses","2010","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","149","24.1","618,192"
"HIV diagnoses","2010","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","178","29.2","610,566"
"HIV diagnoses","2010","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","190","23.6","805,393"
"HIV diagnoses","2009","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","57","4.7","1,204,236"
"HIV diagnoses","2009","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","116","17.2","674,850"
"HIV diagnoses","2009","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","135","21.9","616,138"
"HIV diagnoses","2009","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","187","30.2","619,371"
"HIV diagnoses","2009","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","191","24.4","784,093"
"HIV diagnoses","2008","Alabama","01","55+","All races/ethnicities","Both sexes","All transmission categories","48","4.1","1,178,384"
"HIV diagnoses","2008","Alabama","01","45-54","All races/ethnicities","Both sexes","All transmission categories","143","21.3","672,318"
"HIV diagnoses","2008","Alabama","01","35-44","All races/ethnicities","Both sexes","All transmission categories","163","26.1","623,769"
"HIV diagnoses","2008","Alabama","01","25-34","All races/ethnicities","Both sexes","All transmission categories","179","29.3","611,390"
"HIV diagnoses","2008","Alabama","01","13-24","All races/ethnicities","Both sexes","All transmission categories","168","21.4","785,135"
"HIV diagnoses","2022","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2021","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","3","Data not available","NA"
"HIV diagnoses","2021","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","5","Data not available","NA"
"HIV diagnoses","2021","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","6","Data not available","NA"
"HIV diagnoses","2021","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","11","Data not available","NA"
"HIV diagnoses","2021","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","5","Data not available","NA"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","3","1.6","187,412"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","1","1.2","83,476"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","9","9.2","98,141"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","10","8.6","116,308"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","6","5.2","114,582"
"HIV diagnoses","2019","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","3","1.6","185,077"
"HIV diagnoses","2019","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","1","1.2","85,322"
"HIV diagnoses","2019","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","4","4.2","96,180"
"HIV diagnoses","2019","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","13","11.0","118,187"
"HIV diagnoses","2019","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","6","5.2","115,795"
"HIV diagnoses","2018","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","2","1.1","181,792"
"HIV diagnoses","2018","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","4","4.5","87,938"
"HIV diagnoses","2018","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","3","3.2","94,708"
"HIV diagnoses","2018","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","9","7.6","119,100"
"HIV diagnoses","2018","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","5","4.2","118,028"
"HIV diagnoses","2017","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","3","1.7","178,137"
"HIV diagnoses","2017","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","2","2.2","91,216"
"HIV diagnoses","2017","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","4","4.3","93,201"
"HIV diagnoses","2017","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","13","10.8","120,802"
"HIV diagnoses","2017","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","8","6.6","120,728"
"HIV diagnoses","2016","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","6","3.5","173,695"
"HIV diagnoses","2016","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","2","2.1","93,951"
"HIV diagnoses","2016","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","8","8.7","92,261"
"HIV diagnoses","2016","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","17","14.1","120,878"
"HIV diagnoses","2016","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","4","3.2","124,035"
"HIV diagnoses","2015","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","5","3.0","169,088"
"HIV diagnoses","2015","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","5","5.2","96,294"
"HIV diagnoses","2015","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","4","4.4","91,420"
"HIV diagnoses","2015","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","6","5.1","118,241"
"HIV diagnoses","2015","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","5","4.0","126,474"
"HIV diagnoses","2014","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","3","1.8","164,169"
"HIV diagnoses","2014","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","6","6.1","99,035"
"HIV diagnoses","2014","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","5","5.5","91,334"
"HIV diagnoses","2014","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","16","13.7","116,860"
"HIV diagnoses","2014","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","7","5.4","128,603"
"HIV diagnoses","2013","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","5","3.1","159,964"
"HIV diagnoses","2013","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","2","2.0","102,331"
"HIV diagnoses","2013","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","2","2.2","92,160"
"HIV diagnoses","2013","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","10","8.7","114,971"
"HIV diagnoses","2013","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","4","3.1","130,348"
"HIV diagnoses","2012","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","2","1.3","154,964"
"HIV diagnoses","2012","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","9","8.5","105,896"
"HIV diagnoses","2012","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","7","7.6","92,372"
"HIV diagnoses","2012","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","5","4.5","111,292"
"HIV diagnoses","2012","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","5","3.9","128,536"
"HIV diagnoses","2011","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","2","1.3","148,614"
"HIV diagnoses","2011","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","3","2.8","108,725"
"HIV diagnoses","2011","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","4","4.3","92,103"
"HIV diagnoses","2011","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","6","5.5","108,115"
"HIV diagnoses","2011","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","8","6.3","127,250"
"HIV diagnoses","2010","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","1","0.7","142,363"
"HIV diagnoses","2010","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","10","9.0","110,733"
"HIV diagnoses","2010","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","11","11.8","93,026"
"HIV diagnoses","2010","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","9","8.6","104,474"
"HIV diagnoses","2010","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","5","3.9","127,209"
"HIV diagnoses","2009","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","2","1.5","131,588"
"HIV diagnoses","2009","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","3","2.8","106,395"
"HIV diagnoses","2009","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","6","6.6","91,103"
"HIV diagnoses","2009","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","7","6.6","106,145"
"HIV diagnoses","2009","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","3","2.3","130,569"
"HIV diagnoses","2008","Alaska","02","55+","All races/ethnicities","Both sexes","All transmission categories","2","1.6","124,401"
"HIV diagnoses","2008","Alaska","02","45-54","All races/ethnicities","Both sexes","All transmission categories","11","10.4","105,890"
"HIV diagnoses","2008","Alaska","02","35-44","All races/ethnicities","Both sexes","All transmission categories","10","10.8","92,575"
"HIV diagnoses","2008","Alaska","02","25-34","All races/ethnicities","Both sexes","All transmission categories","11","10.7","102,881"
"HIV diagnoses","2008","Alaska","02","13-24","All races/ethnicities","Both sexes","All transmission categories","5","3.7","133,599"
"HIV diagnoses","2022","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2021","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","78","Data not available","NA"
"HIV diagnoses","2021","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","99","Data not available","NA"
"HIV diagnoses","2021","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","165","Data not available","NA"
"HIV diagnoses","2021","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","319","Data not available","NA"
"HIV diagnoses","2021","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","124","Data not available","NA"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","70","3.1","2,268,884"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","85","9.9","859,684"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","111","12.1","913,916"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","260","25.2","1,030,830"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","136","11.5","1,181,120"
"HIV diagnoses","2019","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","70","3.2","2,196,110"
"HIV diagnoses","2019","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","95","11.2","851,650"
"HIV diagnoses","2019","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","148","16.5","896,485"
"HIV diagnoses","2019","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","269","26.6","1,009,721"
"HIV diagnoses","2019","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","165","14.1","1,167,894"
"HIV diagnoses","2018","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","70","3.3","2,123,335"
"HIV diagnoses","2018","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","95","11.2","849,068"
"HIV diagnoses","2018","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","154","17.5","879,687"
"HIV diagnoses","2018","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","280","28.4","985,690"
"HIV diagnoses","2018","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","153","13.2","1,155,135"
"HIV diagnoses","2017","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","73","3.6","2,054,553"
"HIV diagnoses","2017","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","115","13.5","848,817"
"HIV diagnoses","2017","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","150","17.4","863,244"
"HIV diagnoses","2017","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","247","25.6","965,889"
"HIV diagnoses","2017","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","135","11.8","1,142,038"
"HIV diagnoses","2016","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","68","3.4","1,987,042"
"HIV diagnoses","2016","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","108","12.8","846,315"
"HIV diagnoses","2016","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","153","18.0","850,083"
"HIV diagnoses","2016","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","234","24.7","946,311"
"HIV diagnoses","2016","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","151","13.2","1,140,425"
"HIV diagnoses","2015","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","59","3.1","1,918,434"
"HIV diagnoses","2015","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","111","13.2","840,871"
"HIV diagnoses","2015","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","143","17.0","842,341"
"HIV diagnoses","2015","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","232","25.1","923,824"
"HIV diagnoses","2015","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","145","12.8","1,137,139"
"HIV diagnoses","2014","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","57","3.1","1,851,286"
"HIV diagnoses","2014","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","106","12.7","837,121"
"HIV diagnoses","2014","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","163","19.5","835,715"
"HIV diagnoses","2014","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","242","26.7","906,304"
"HIV diagnoses","2014","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","168","14.8","1,135,242"
"HIV diagnoses","2013","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","53","3.0","1,789,433"
"HIV diagnoses","2013","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","104","12.4","836,186"
"HIV diagnoses","2013","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","161","19.4","830,983"
"HIV diagnoses","2013","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","220","24.7","888,906"
"HIV diagnoses","2013","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","143","12.7","1,122,823"
"HIV diagnoses","2012","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","51","2.9","1,732,692"
"HIV diagnoses","2012","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","114","13.6","838,667"
"HIV diagnoses","2012","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","142","17.2","827,678"
"HIV diagnoses","2012","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","190","21.7","876,681"
"HIV diagnoses","2012","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","121","10.9","1,112,016"
"HIV diagnoses","2011","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","47","2.8","1,675,022"
"HIV diagnoses","2011","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","94","11.2","842,027"
"HIV diagnoses","2011","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","146","17.7","822,558"
"HIV diagnoses","2011","Arizona","04","25-34","All races/ethnicities","Both sexes","All transmission categories","184","21.2","868,156"
"HIV diagnoses","2011","Arizona","04","13-24","All races/ethnicities","Both sexes","All transmission categories","93","8.5","1,096,572"
"HIV diagnoses","2010","Arizona","04","55+","All races/ethnicities","Both sexes","All transmission categories","55","3.4","1,620,729"
"HIV diagnoses","2010","Arizona","04","45-54","All races/ethnicities","Both sexes","All transmission categories","116","13.8","843,183"
"HIV diagnoses","2010","Arizona","04","35-44","All races/ethnicities","Both sexes","All transmission categories","156","19.0","822,597"
