"Year","Race","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2023","White","Alabama","659","3,274,768","20.12","18.90","11,577"
"2023","White","Alaska","94","432,828","21.72","20.32","1,808"
"2023","White","Arizona","811","3,966,287","20.45","17.86","11,624"
"2023","White","Arkansas","451","2,154,845","20.93","19.72","7,929"
"2023","White","California","1,336","13,361,684","10.00","8.17","17,658"
"2023","White","Colorado","662","3,882,428","17.05","15.35","12,099"
"2023","White","Connecticut","100","2,288,017","4.37","3.81","1,482"
"2023","White","Delaware","72","608,164","11.84","10.92","1,172"
"2023","White","District of Columbia","--","255,639","--","--","--"
"2023","White","Florida","1,951","11,742,859","16.61","14.23","26,212"
"2023","White","Georgia","910","5,465,699","16.65","15.03","15,370"
"2023","White","Hawaii","24","308,848","7.77","5.62","160"
"2023","White","Idaho","315","1,576,971","19.98","19.29","6,071"
"2023","White","Illinois","620","7,378,342","8.40","7.54","10,206"
"2023","White","Indiana","823","5,217,266","15.78","15.09","15,833"
"2023","White","Iowa","280","2,665,186","10.51","10.17","5,297"
"2023","White","Kansas","324","2,167,578","14.95","14.51","6,503"
"2023","White","Kentucky","633","3,727,618","16.98","16.24","12,239"
"2023","White","Louisiana","485","2,590,904","18.72","17.58","8,414"
"2023","White","Maine","187","1,281,403","14.59","13.93","3,337"
"2023","White","Maryland","209","2,921,370","7.15","6.26","3,059"
"2023","White","Massachusetts","138","4,819,245","2.86","2.48","2,161"
"2023","White","Michigan","793","7,392,902","10.73","10.16","14,713"
"2023","White","Minnesota","370","4,411,748","8.39","7.62","6,060"
"2023","White","Mississippi","343","1,635,843","20.97","19.68","5,715"
"2023","White","Missouri","810","4,826,551","16.78","15.85","14,719"
"2023","White","Montana","203","964,117","21.06","20.17","3,786"
"2023","White","Nebraska","172","1,507,275","11.41","11.05","3,643"
"2023","White","Nevada","369","1,451,584","25.42","20.69","4,758"
"2023","White","New Hampshire","135","1,241,227","10.88","10.13","2,450"
"2023","White","New Jersey","194","4,833,968","4.01","3.34","2,342"
"2023","White","New Mexico","192","777,397","24.70","23.04","3,334"
"2023","White","New York","468","10,577,177","4.43","3.82","6,418"
"2023","White","North Carolina","988","6,573,391","15.03","13.65","16,694"
"2023","White","North Dakota","80","647,690","12.35","11.71","1,676"
"2023","White","Ohio","1,069","9,044,010","11.82","11.04","19,289"
"2023","White","Oklahoma","545","2,539,368","21.46","19.98","10,142"
"2023","White","Oregon","500","3,083,446","16.22","14.27","8,160"
"2023","White","Pennsylvania","1,080","9,600,218","11.25","9.79","16,379"
"2023","White","Rhode Island","38","758,936","5.01","4.20","515"
"2023","White","South Carolina","526","3,378,794","15.57","14.52","9,203"
"2023","White","South Dakota","82","739,823","11.08","10.77","1,548"
"2023","White","Tennessee","934","5,130,167","18.21","16.67","15,940"
"2023","White","Texas","2,252","12,088,544","18.63","17.25","40,153"
"2023","White","Utah","405","2,587,537","15.65","16.09","8,594"
"2023","White","Vermont","79","592,133","13.34","12.57","1,376"
"2023","White","Virginia","685","5,151,420","13.30","11.99","11,287"
"2023","White","Washington","709","5,014,701","14.14","13.08","13,069"
"2023","White","West Virginia","293","1,609,516","18.20","16.74","4,611"
"2023","White","Wisconsin","502","4,699,967","10.68","9.78","8,661"
"2023","White","Wyoming","116","485,185","23.91","23.12","2,429"
"2023","Black","Alabama","585","1,340,160","43.65","43.66","18,922"
"2023","Black","Alaska","--","23,866","--","--","--"
"2023","Black","Arizona","122","365,320","33.40","31.45","3,858"
"2023","Black","Arkansas","200","468,239","42.71","42.62","7,125"
"2023","Black","California","482","2,175,864","22.15","21.81","14,055"
"2023","Black","Colorado","74","246,217","30.06","28.21","2,456"
"2023","Black","Connecticut","82","392,447","20.90","20.26","2,618"
"2023","Black","Delaware","45","233,918","19.24","19.31","1,478"
"2023","Black","District of Columbia","215","289,767","74.20","74.49","7,086"
"2023","Black","Florida","819","3,476,657","23.56","23.18","27,447"
"2023","Black","Georgia","1,015","3,543,000","28.65","27.94","33,806"
"2023","Black","Hawaii","--","28,164","--","--","--"
"2023","Black","Idaho","--","16,167","--","--","--"
"2023","Black","Illinois","830","1,756,608","47.25","48.11","28,239"
"2023","Black","Indiana","346","683,244","50.64","49.99","11,706"
"2023","Black","Iowa","37","137,222","26.96","23.21","1,407"
"2023","Black","Kansas","73","168,813","43.24","41.73","2,570"
"2023","Black","Kentucky","178","381,543","46.65","45.60","5,960"
"2023","Black","Louisiana","737","1,457,907","50.55","50.49","25,588"
"2023","Black","Maine","--","28,188","--","--","--"
"2023","Black","Maryland","453","1,865,398","24.28","25.23","15,117"
"2023","Black","Massachusetts","61","536,129","11.38","11.14","2,018"
"2023","Black","Michigan","487","1,378,307","35.33","35.73","15,385"
"2023","Black","Minnesota","95","435,038","21.84","20.20","3,405"
"2023","Black","Mississippi","484","1,098,898","44.04","44.07","16,559"
"2023","Black","Missouri","438","707,542","61.90","61.55","14,613"
"2023","Black","Montana","--","6,378","--","--","--"
"2023","Black","Nebraska","21","99,858","21.03","19.11","745"
"2023","Black","Nevada","90","316,102","28.47","28.97","3,060"
"2023","Black","New Hampshire","0**","22,833","0.00**","0.00**","--"
"2023","Black","New Jersey","154","1,207,477","12.75","13.05","5,075"
"2023","Black","New Mexico","14**","43,910","31.88**","30.81**","418"
"2023","Black","New York","307","2,801,614","10.96","11.32","9,500"
"2023","Black","North Carolina","626","2,274,873","27.52","27.49","20,658"
"2023","Black","North Dakota","--","28,001","--","--","--"
"2023","Black","Ohio","620","1,526,145","40.63","40.65","20,715"
"2023","Black","Oklahoma","89","302,627","29.41","28.70","2,971"
"2023","Black","Oregon","34","88,506","38.42","35.20","1,212"
"2023","Black","Pennsylvania","542","1,403,021","38.63","38.24","17,659"
"2023","Black","Rhode Island","--","70,225","--","--","--"
"2023","Black","South Carolina","430","1,357,856","31.67","31.74","14,531"
"2023","Black","South Dakota","--","22,795","--","--","--"
"2023","Black","Tennessee","561","1,145,915","48.96","48.09","19,248"
"2023","Black","Texas","908","3,872,036","23.45","22.51","28,798"
"2023","Black","Utah","--","42,739","--","--","--"
"2023","Black","Vermont","--","9,546","--","--","--"
"2023","Black","Virginia","465","1,665,083","27.93","27.74","14,827"
"2023","Black","Washington","102","329,492","30.96","28.15","3,182"
"2023","Black","West Virginia","16**","64,959","24.63**","24.11**","502"
"2023","Black","Wisconsin","183","370,554","49.39","47.22","6,232"
"2023","Black","Wyoming","--","5,920","--","--","--"
"2023","American Indian / Alaska Native","Alabama","--","28,144","--","--","--"
"2023","American Indian / Alaska Native","Alaska","40","108,542","36.85","36.45","1,254"
"2023","American Indian / Alaska Native","Arizona","65","279,968","23.22","22.49","2,118"
"2023","American Indian / Alaska Native","Arkansas","0**","24,468","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","California","--","157,129","--","--","--"
"2023","American Indian / Alaska Native","Colorado","13**","36,904","35.23**","32.75**","401"
"2023","American Indian / Alaska Native","Connecticut","0**","8,086","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","Delaware","--","3,092","--","--","--"
"2023","American Indian / Alaska Native","District of Columbia","0**","1,386","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","Florida","--","57,737","--","--","--"
"2023","American Indian / Alaska Native","Georgia","--","25,159","--","--","--"
"2023","American Indian / Alaska Native","Hawaii","0**","3,179","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","Idaho","--","19,904","--","--","--"
"2023","American Indian / Alaska Native","Illinois","0**","19,744","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","Indiana","--","15,817","--","--","--"
"2023","American Indian / Alaska Native","Iowa","--","10,031","--","--","--"
"2023","American Indian / Alaska Native","Kansas","--","22,947","--","--","--"
"2023","American Indian / Alaska Native","Kentucky","--","9,580","--","--","--"
"2023","American Indian / Alaska Native","Louisiana","--","29,555","--","--","--"
"2023","American Indian / Alaska Native","Maine","--","8,829","--","--","--"
"2023","American Indian / Alaska Native","Maryland","--","14,419","--","--","--"
"2023","American Indian / Alaska Native","Massachusetts","--","12,578","--","--","--"
"2023","American Indian / Alaska Native","Michigan","--","57,127","--","--","--"
"2023","American Indian / Alaska Native","Minnesota","11**","59,942","18.35**","19.68**","353"
"2023","American Indian / Alaska Native","Mississippi","--","15,174","--","--","--"
"2023","American Indian / Alaska Native","Missouri","--","27,473","--","--","--"
"2023","American Indian / Alaska Native","Montana","20**","65,972","30.32**","29.82**","686"
"2023","American Indian / Alaska Native","Nebraska","--","16,053","--","--","--"
"2023","American Indian / Alaska Native","Nevada","--","26,387","--","--","--"
"2023","American Indian / Alaska Native","New Hampshire","0**","2,961","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","New Jersey","0**","14,325","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","New Mexico","42","191,053","21.98","20.66","1,263"
"2023","American Indian / Alaska Native","New York","0**","59,051","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","North Carolina","41","111,460","36.78","37.76","1,228"
"2023","American Indian / Alaska Native","North Dakota","--","37,513","--","--","--"
"2023","American Indian / Alaska Native","Ohio","--","22,888","--","--","--"
"2023","American Indian / Alaska Native","Oklahoma","77","332,289","23.17","22.80","2,200"
"2023","American Indian / Alaska Native","Oregon","12**","45,658","26.28**","24.14**","311"
"2023","American Indian / Alaska Native","Pennsylvania","0**","18,916","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","Rhode Island","0**","4,514","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","South Carolina","--","19,401","--","--","--"
"2023","American Indian / Alaska Native","South Dakota","25","70,481","35.47","35.83","861"
"2023","American Indian / Alaska Native","Tennessee","--","20,633","--","--","--"
"2023","American Indian / Alaska Native","Texas","13**","99,625","13.05**","13.74**","319"
"2023","American Indian / Alaska Native","Utah","--","30,196","--","--","--"
"2023","American Indian / Alaska Native","Vermont","0**","2,070","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","Virginia","--","23,280","--","--","--"
"2023","American Indian / Alaska Native","Washington","19**","93,088","20.41**","21.26**","460"
"2023","American Indian / Alaska Native","West Virginia","0**","3,871","0.00**","0.00**","--"
"2023","American Indian / Alaska Native","Wisconsin","12**","52,096","23.03**","23.66**","335"
"2023","American Indian / Alaska Native","Wyoming","--","12,026","--","--","--"
"2023","Asian","Alabama","--","79,412","--","--","--"
"2023","Asian","Alaska","--","48,212","--","--","--"
"2023","Asian","Arizona","10**","281,844","3.55**","3.32**","336"
"2023","Asian","Arkansas","--","55,531","--","--","--"
"2023","Asian","California","160","6,169,085","2.59","2.44","3,646"
"2023","Asian","Colorado","15**","213,309","7.03**","6.93**","432"
"2023","Asian","Connecticut","--","182,713","--","--","--"
"2023","Asian","Delaware","0**","44,690","0.00**","0.00**","--"
"2023","Asian","District of Columbia","0**","32,206","0.00**","0.00**","--"
"2023","Asian","Florida","30","696,655","4.31","4.13","773"
"2023","Asian","Georgia","27","525,550","5.14","5.21","606"
"2023","Asian","Hawaii","14**","519,886","2.69**","2.29**","200"
"2023","Asian","Idaho","--","31,597","--","--","--"
"2023","Asian","Illinois","15**","774,944","1.94**","1.90**","406"
"2023","Asian","Indiana","10**","192,833","5.19**","4.65**","332"
"2023","Asian","Iowa","--","85,596","--","--","--"
"2023","Asian","Kansas","10**","90,911","11.00**","10.67**","256"
"2023","Asian","Kentucky","--","79,162","--","--","--"
"2023","Asian","Louisiana","--","84,877","--","--","--"
"2023","Asian","Maine","--","19,045","--","--","--"
"2023","Asian","Maryland","17**","427,218","3.98**","3.94**","404"
"2023","Asian","Massachusetts","--","542,127","--","--","--"
"2023","Asian","Michigan","10**","353,342","2.83**","2.66**","279"
"2023","Asian","Minnesota","18**","311,816","5.77**","5.48**","476"
"2023","Asian","Mississippi","0**","34,173","0.00**","0.00**","--"
"2023","Asian","Missouri","--","140,726","--","--","--"
"2023","Asian","Montana","--","11,423","--","--","--"
"2023","Asian","Nebraska","0**","54,470","0.00**","0.00**","--"
"2023","Asian","Nevada","16**","294,225","5.44**","5.07**","300"
"2023","Asian","New Hampshire","0**","43,245","0.00**","0.00**","--"
"2023","Asian","New Jersey","--","968,620","--","--","--"
"2023","Asian","New Mexico","--","37,467","--","--","--"
"2023","Asian","New York","12**","1,860,677","0.65**","0.60**","293"
"2023","Asian","North Carolina","16**","385,637","4.15**","3.90**","474"
"2023","Asian","North Dakota","--","13,240","--","--","--"
"2023","Asian","Ohio","12**","325,649","3.69**","3.52**","292"
"2023","Asian","Oklahoma","--","102,920","--","--","--"
"2023","Asian","Oregon","--","212,273","--","--","--"
"2023","Asian","Pennsylvania","25","529,160","4.72","4.47","630"
"2023","Asian","Rhode Island","--","39,046","--","--","--"
"2023","Asian","South Carolina","--","106,044","--","--","--"
"2023","Asian","South Dakota","--","16,037","--","--","--"
"2023","Asian","Tennessee","--","145,044","--","--","--"
"2023","Asian","Texas","100","1,754,290","5.70","5.64","2,657"
"2023","Asian","Utah","--","91,637","--","--","--"
"2023","Asian","Vermont","0**","13,369","0.00**","0.00**","--"
"2023","Asian","Virginia","26","630,741","4.12","3.88","660"
"2023","Asian","Washington","28","818,627","3.42","3.25","648"
"2023","Asian","West Virginia","0**","16,049","0.00**","0.00**","--"
"2023","Asian","Wisconsin","--","191,911","--","--","--"
"2023","Asian","Wyoming","--","6,164","--","--","--"
"2023","HI Native / Pacific Islander","Alabama","0**","2,836","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Alaska","--","11,856","--","--","--"
"2023","HI Native / Pacific Islander","Arizona","--","15,116","--","--","--"
"2023","HI Native / Pacific Islander","Arkansas","0**","13,457","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","California","--","146,588","--","--","--"
"2023","HI Native / Pacific Islander","Colorado","--","9,508","--","--","--"
"2023","HI Native / Pacific Islander","Connecticut","0**","1,454","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Delaware","0**","357","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","District of Columbia","0**","385","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Florida","--","15,810","--","--","--"
"2023","HI Native / Pacific Islander","Georgia","--","8,027","--","--","--"
"2023","HI Native / Pacific Islander","Hawaii","--","137,703","--","--","--"
"2023","HI Native / Pacific Islander","Idaho","0**","3,716","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Illinois","--","3,815","--","--","--"
"2023","HI Native / Pacific Islander","Indiana","0**","3,043","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Iowa","0**","7,941","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Kansas","--","3,453","--","--","--"
"2023","HI Native / Pacific Islander","Kentucky","--","4,064","--","--","--"
"2023","HI Native / Pacific Islander","Louisiana","0**","1,743","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Maine","0**","452","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Maryland","--","3,040","--","--","--"
"2023","HI Native / Pacific Islander","Massachusetts","0**","3,256","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Michigan","0**","3,076","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Minnesota","0**","3,645","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Mississippi","0**","1,230","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Missouri","--","10,420","--","--","--"
"2023","HI Native / Pacific Islander","Montana","0**","936","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Nebraska","0**","1,474","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Nevada","--","22,820","--","--","--"
"2023","HI Native / Pacific Islander","New Hampshire","0**","419","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","New Jersey","0**","3,540","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","New Mexico","--","1,470","--","--","--"
"2023","HI Native / Pacific Islander","New York","--","9,861","--","--","--"
"2023","HI Native / Pacific Islander","North Carolina","0**","7,745","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","North Dakota","0**","990","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Ohio","--","5,919","--","--","--"
"2023","HI Native / Pacific Islander","Oklahoma","0**","8,560","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Oregon","--","18,577","--","--","--"
"2023","HI Native / Pacific Islander","Pennsylvania","0**","4,200","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Rhode Island","0**","673","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","South Carolina","0**","3,603","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","South Dakota","0**","894","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Tennessee","--","4,305","--","--","--"
"2023","HI Native / Pacific Islander","Texas","--","29,838","--","--","--"
"2023","HI Native / Pacific Islander","Utah","--","36,355","--","--","--"
"2023","HI Native / Pacific Islander","Vermont","0**","208","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Virginia","--","6,550","--","--","--"
"2023","HI Native / Pacific Islander","Washington","20**","60,940","32.82**","30.33**","605"
"2023","HI Native / Pacific Islander","West Virginia","0**","398","0.00**","0.00**","--"
"2023","HI Native / Pacific Islander","Wisconsin","--","2,470","--","--","--"
"2023","HI Native / Pacific Islander","Wyoming","0**","448","0.00**","0.00**","--"
"2023","More than One Race","Alabama","--","92,704","--","--","--"
"2023","More than One Race","Alaska","11**","53,403","20.60**","25.06**","341"
"2023","More than One Race","Arizona","29","176,003","16.48","20.09","897"
"2023","More than One Race","Arkansas","--","67,557","--","--","--"
"2023","More than One Race","California","75","1,194,406","6.28","6.93","2,392"
"2023","More than One Race","Colorado","14**","152,916","9.16**","9.16**","465"
"2023","More than One Race","Connecticut","--","71,210","--","--","--"
"2023","More than One Race","Delaware","--","27,047","--","--","--"
"2023","More than One Race","District of Columbia","--","18,131","--","--","--"
"2023","More than One Race","Florida","32","423,543","7.56","7.54","1,143"
"2023","More than One Race","Georgia","15**","233,359","6.43**","6.57**","591"
"2023","More than One Race","Hawaii","20**","292,247","6.84**","7.72**","531"
"2023","More than One Race","Idaho","--","44,713","--","--","--"
"2023","More than One Race","Illinois","--","232,951","--","--","--"
"2023","More than One Race","Indiana","13**","147,908","8.79**","7.78**","529"
"2023","More than One Race","Iowa","--","62,448","--","--","--"
"2023","More than One Race","Kansas","13**","83,282","15.61**","17.36**","439"
"2023","More than One Race","Kentucky","--","96,209","--","--","--"
"2023","More than One Race","Louisiana","--","77,020","--","--","--"
"2023","More than One Race","Maine","--","25,922","--","--","--"
"2023","More than One Race","Maryland","--","167,535","--","--","--"
"2023","More than One Race","Massachusetts","--","143,681","--","--","--"
"2023","More than One Race","Michigan","16**","252,405","6.34**","6.75**","586"
"2023","More than One Race","Minnesota","--","145,015","--","--","--"
"2023","More than One Race","Mississippi","--","40,245","--","--","--"
"2023","More than One Race","Missouri","13**","152,465","8.53**","8.57**","471"
"2023","More than One Race","Montana","--","30,334","--","--","--"
"2023","More than One Race","Nebraska","--","43,218","--","--","--"
"2023","More than One Race","Nevada","11**","126,657","8.69**","10.83**","300"
"2023","More than One Race","New Hampshire","--","23,489","--","--","--"
"2023","More than One Race","New Jersey","--","157,558","--","--","--"
"2023","More than One Race","New Mexico","--","35,617","--","--","--"
"2023","More than One Race","New York","16**","389,706","4.11**","4.84**","527"
"2023","More than One Race","North Carolina","18**","243,964","7.38**","7.68**","654"
"2023","More than One Race","North Dakota","--","18,307","--","--","--"
"2023","More than One Race","Ohio","10**","290,008","3.45**","3.49**","377"
"2023","More than One Race","Oklahoma","43","244,771","17.57","22.13","1,212"
"2023","More than One Race","Oregon","21","153,339","13.70","12.47","746"
"2023","More than One Race","Pennsylvania","--","252,488","--","--","--"
"2023","More than One Race","Rhode Island","0**","25,164","0.00**","0.00**","--"
"2023","More than One Race","South Carolina","10**","107,309","9.32**","7.00**","423"
"2023","More than One Race","South Dakota","0**","22,519","0.00**","0.00**","--"
"2023","More than One Race","Tennessee","--","144,624","--","--","--"
"2023","More than One Race","Texas","20**","523,278","3.82**","3.38**","797"
"2023","More than One Race","Utah","--","82,322","--","--","--"
"2023","More than One Race","Vermont","--","13,153","--","--","--"
"2023","More than One Race","Virginia","12**","263,807","4.55**","3.97**","472"
"2023","More than One Race","Washington","45","354,052","12.71","12.18","1,598"
"2023","More than One Race","West Virginia","--","35,555","--","--","--"
"2023","More than One Race","Wisconsin","--","115,668","--","--","--"
"2023","More than One Race","Wyoming","--","11,516","--","--","--"
"2022","White","Alabama","679","3,260,340","20.83","19.61","11,796"
"2022","White","Alaska","90","434,530","20.71","20.06","2,031"
"2022","White","Arizona","876","3,968,947","22.07","19.10","12,737"
"2022","White","Arkansas","415","2,149,319","19.31","18.46","7,640"
"2022","White","California","1,407","13,600,763","10.35","8.36","18,056"
"2022","White","Colorado","648","3,886,928","16.67","15.11","12,239"
"2022","White","Connecticut","128","2,304,374","5.56","5.05","1,955"
"2022","White","Delaware","72","606,427","11.87","10.11","1,034"
"2022","White","District of Columbia","--","252,459","--","--","--"
"2022","White","Florida","1,852","11,653,845","15.89","13.63","25,184"
"2022","White","Georgia","955","5,463,976","17.48","16.23","17,271"
"2022","White","Hawaii","14**","309,830","4.52**","4.06**","205"
"2022","White","Idaho","301","1,564,307","19.24","18.40","5,622"
"2022","White","Illinois","639","7,442,278","8.59","7.81","10,545"
"2022","White","Indiana","772","5,226,147","14.77","13.73","13,869"
"2022","White","Iowa","290","2,671,947","10.85","10.04","4,846"
"2022","White","Kansas","349","2,172,288","16.07","15.68","7,024"
"2022","White","Kentucky","621","3,730,994","16.64","16.28","12,246"
"2022","White","Louisiana","488","2,608,480","18.71","17.90","9,290"
"2022","White","Maine","163","1,279,650","12.74","11.29","2,517"
"2022","White","Maryland","232","2,946,479","7.87","6.86","3,748"
"2022","White","Massachusetts","137","4,851,469","2.82","2.56","2,537"
"2022","White","Michigan","816","7,410,609","11.01","10.24","14,170"
"2022","White","Minnesota","403","4,420,764","9.12","8.47","7,023"
"2022","White","Mississippi","338","1,640,733","20.60","19.68","6,224"
"2022","White","Missouri","923","4,824,013","19.13","18.21","17,276"
"2022","White","Montana","226","957,754","23.60","22.33","4,143"
"2022","White","Nebraska","196","1,509,407","12.99","12.61","4,134"
"2022","White","Nevada","366","1,468,355","24.93","22.01","5,691"
"2022","White","New Hampshire","147","1,240,888","11.85","10.61","2,521"
"2022","White","New Jersey","211","4,871,504","4.33","3.66","2,830"
"2022","White","New Mexico","219","783,642","27.95","24.68","3,171"
"2022","White","New York","465","10,668,430","4.36","3.85","7,222"
"2022","White","North Carolina","962","6,528,842","14.74","13.18","15,515"
"2022","White","North Dakota","113","647,963","17.44","17.36","2,430"
"2022","White","Ohio","1,098","9,064,417","12.11","11.50","20,470"
"2022","White","Oklahoma","518","2,536,465","20.42","18.94","9,275"
"2022","White","Oregon","530","3,110,122","17.04","15.22","8,743"
"2022","White","Pennsylvania","1,071","9,659,535","11.09","9.91","17,008"
"2022","White","Rhode Island","22","764,843","2.88","2.35","292"
"2022","White","South Carolina","595","3,324,099","17.90","16.36","10,074"
"2022","White","South Dakota","99","735,082","13.47","13.06","2,032"
"2022","White","Tennessee","899","5,086,941","17.67","16.08","15,569"
"2022","White","Texas","2,246","12,064,496","18.62","17.30","40,999"
"2022","White","Utah","378","2,577,432","14.67","14.91","7,640"
"2022","White","Vermont","75","593,472","12.64","11.29","1,142"
"2022","White","Virginia","689","5,161,984","13.35","12.06","11,914"
"2022","White","Washington","689","5,052,791","13.64","11.80","10,640"
"2022","White","West Virginia","279","1,616,845","17.26","15.58","4,481"
"2022","White","Wisconsin","508","4,702,806","10.80","10.01","8,973"
"2022","White","Wyoming","110","484,185","22.72","21.27","2,254"
"2022","Black","Alabama","570","1,335,299","42.69","42.64","19,640"
"2022","Black","Alaska","--","23,983","--","--","--"
"2022","Black","Arizona","120","356,816","33.63","31.35","3,917"
"2022","Black","Arkansas","218","466,737","46.71","46.22","7,423"
"2022","Black","California","635","2,188,843","29.01","28.48","19,271"
"2022","Black","Colorado","102","241,483","42.24","40.43","3,477"
"2022","Black","Connecticut","66","387,282","17.04","16.35","2,128"
"2022","Black","Delaware","45","228,986","19.65","20.18","1,516"
"2022","Black","District of Columbia","148","290,782","50.90","52.37","4,726"
"2022","Black","Florida","832","3,438,178","24.20","23.89","28,044"
"2022","Black","Georgia","1,071","3,495,737","30.64","29.70","35,927"
"2022","Black","Hawaii","--","28,178","--","--","--"
"2022","Black","Idaho","--","15,379","--","--","--"
"2022","Black","Illinois","917","1,766,621","51.91","52.23","31,680"
"2022","Black","Indiana","348","672,476","51.75","50.13","11,918"
"2022","Black","Iowa","49","133,920","36.59","32.96","1,783"
"2022","Black","Kansas","62","168,785","36.73","34.95","2,058"
"2022","Black","Kentucky","200","377,849","52.93","52.44","6,675"
"2022","Black","Louisiana","731","1,462,158","50.00","49.67","24,854"
"2022","Black","Maine","--","26,168","--","--","--"
"2022","Black","Maryland","535","1,857,381","28.80","29.64","17,631"
"2022","Black","Massachusetts","69","527,562","13.08","12.15","2,404"
"2022","Black","Michigan","567","1,381,223","41.05","41.63","17,664"
"2022","Black","Minnesota","96","422,257","22.74","20.87","3,485"
"2022","Black","Mississippi","488","1,099,851","44.37","44.64","16,112"
"2022","Black","Missouri","502","708,501","70.85","70.70","16,861"
"2022","Black","Montana","--","6,146","--","--","--"
"2022","Black","Nebraska","26","98,278","26.46","25.28","851"
"2022","Black","Nevada","92","311,749","29.51","28.98","2,678"
"2022","Black","New Hampshire","--","22,411","--","--","--"
"2022","Black","New Jersey","186","1,202,827","15.46","15.57","6,188"
"2022","Black","New Mexico","12**","43,006","27.90**","28.63**","335"
"2022","Black","New York","396","2,834,993","13.97","14.36","12,744"
"2022","Black","North Carolina","689","2,253,225","30.58","30.07","23,495"
"2022","Black","North Dakota","--","26,619","--","--","--"
"2022","Black","Ohio","662","1,515,304","43.69","43.95","22,695"
"2022","Black","Oklahoma","102","299,713","34.03","33.77","3,338"
"2022","Black","Oregon","47","86,672","54.23","51.27","1,526"
"2022","Black","Pennsylvania","686","1,406,228","48.78","47.29","22,737"
"2022","Black","Rhode Island","--","69,084","--","--","--"
"2022","Black","South Carolina","454","1,349,375","33.65","33.86","15,414"
"2022","Black","South Dakota","--","22,158","--","--","--"
"2022","Black","Tennessee","503","1,143,424","43.99","42.89","17,067"
"2022","Black","Texas","1,034","3,781,060","27.35","25.96","34,530"
"2022","Black","Utah","--","41,130","--","--","--"
"2022","Black","Vermont","--","9,102","--","--","--"
"2022","Black","Virginia","523","1,660,264","31.50","31.53","17,892"
"2022","Black","Washington","93","323,059","28.79","26.87","2,750"
"2022","Black","West Virginia","24","64,516","37.20","35.45","740"
"2022","Black","Wisconsin","255","368,907","69.12","68.15","8,360"
"2022","Black","Wyoming","--","5,995","--","--","--"
"2022","American Indian / Alaska Native","Alabama","--","27,874","--","--","--"
"2022","American Indian / Alaska Native","Alaska","38","108,872","34.90","32.83","1,244"
"2022","American Indian / Alaska Native","Arizona","81","279,401","28.99","28.08","2,552"
"2022","American Indian / Alaska Native","Arkansas","--","24,125","--","--","--"
"2022","American Indian / Alaska Native","California","14**","158,614","8.83**","8.46**","396"
"2022","American Indian / Alaska Native","Colorado","--","36,603","--","--","--"
"2022","American Indian / Alaska Native","Connecticut","--","8,128","--","--","--"
"2022","American Indian / Alaska Native","Delaware","0**","3,041","0.00**","0.00**","--"
"2022","American Indian / Alaska Native","District of Columbia","--","1,401","--","--","--"
"2022","American Indian / Alaska Native","Florida","--","56,525","--","--","--"
"2022","American Indian / Alaska Native","Georgia","--","24,862","--","--","--"
"2022","American Indian / Alaska Native","Hawaii","0**","3,071","0.00**","0.00**","--"
"2022","American Indian / Alaska Native","Idaho","--","19,770","--","--","--"
