education_group,state_name,state_fips,bene_yes,bene_no,total_bene,bene_yes_pct,bene_yes_pct_lcl,bene_yes_pct_ucl,age_adjusted_pct,age_adjusted_pct_lcl,age_adjusted_pct_ucl
"Don’t know/Not sure/Missing",Washington,53,12,14,26,51.3650225233288,26.0793789999892,76.6506660466684,64.6061125540087,32.8175793697628,96.3946457382546
"Did not graduate High School","West Virginia",54,21,51,72,29.2463282565486,17.29841477139,41.1942417417072,.,.,.
"Graduated High School","West Virginia",54,171,270,441,40.3820657494432,35.1552411176077,45.6088903812788,39.7802468392788,23.5152801352738,56.0452135432839
"Attended College or Technical School","West Virginia",54,213,228,441,46.1846347067317,40.8510824831919,51.5181869302716,47.1310698866461,30.4993918760475,63.7627478972448
"Graduated from College or Technical
School","West Virginia",54,323,243,566,54.5312147013749,49.8156909022187,59.2467385005312,49.9363068478751,37.1745987442401,62.6980149515101
"Don’t know/Not sure/Missing","West Virginia",54,.,.,.,.,.,.,.,.,.
"Did not graduate High School",Wisconsin,55,31,84,115,28.6117224905902,18.6558078759696,38.5676371052108,42.6709122757841,26.9433985275918,58.3984260239763
"Graduated High School",Wisconsin,55,232,333,565,44.0621786380567,38.7136347500966,49.4107225260167,42.1813288144172,29.5481725470934,54.814485081741
"Attended College or Technical School",Wisconsin,55,431,434,865,50.9109615074699,46.4167766042055,55.4051464107344,47.6448417749142,36.5813671689417,58.7083163808868
"Graduated from College or Technical
School",Wisconsin,55,739,544,1283,57.0887629883354,53.6240485221869,60.5534774544838,56.9444481148135,46.124858889793,67.764037339834
"Don’t know/Not sure/Missing",Wisconsin,55,3,2,5,.,.,.,.,.,.
"Did not graduate High School",Wyoming,56,7,25,32,.,.,.,.,.,.
"Graduated High School",Wyoming,56,48,137,185,26.3640442066655,18.9177845721481,33.8103038411829,.,.,.
"Attended College or Technical School",Wyoming,56,133,234,367,38.2257960696206,32.0609427151173,44.3906494241238,37.9055323751901,20.1165771176949,55.6944876326853
"Graduated from College or Technical
School",Wyoming,56,232,198,430,54.3993663688713,48.938755832118,59.8599769056245,54.5524951773164,39.1960435322365,69.9089468223963
"Don’t know/Not sure/Missing",Wyoming,56,1,2,3,.,.,.,.,.,.
