"Date Printed: Thursday, May 4, 2023 5:26:35 PM"
Title: "HIV prevalence | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | Black/African American | Female | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2014","Alabama^","01","13-24","Black/African American","Female","All transmission categories","98","77.3","126,728"
"HIV prevalence","2013","Alabama^","01","55+","Black/African American","Female","All transmission categories","451","280.5","160,788"
"HIV prevalence","2013","Alabama^","01","45-54","Black/African American","Female","All transmission categories","731","795.7","91,864"
"HIV prevalence","2013","Alabama^","01","35-44","Black/African American","Female","All transmission categories","715","815.1","87,717"
"HIV prevalence","2013","Alabama^","01","25-34","Black/African American","Female","All transmission categories","449","468.0","95,940"
"HIV prevalence","2013","Alabama^","01","13-24","Black/African American","Female","All transmission categories","106","82.8","128,069"
"HIV prevalence","2012","Alabama^","01","55+","Black/African American","Female","All transmission categories","386","248.0","155,622"
"HIV prevalence","2012","Alabama^","01","45-54","Black/African American","Female","All transmission categories","713","765.8","93,100"
"HIV prevalence","2012","Alabama^","01","35-44","Black/African American","Female","All transmission categories","716","821.1","87,198"
"HIV prevalence","2012","Alabama^","01","25-34","Black/African American","Female","All transmission categories","458","480.8","95,258"
"HIV prevalence","2012","Alabama^","01","13-24","Black/African American","Female","All transmission categories","114","89.4","127,588"
"HIV prevalence","2011","Alabama^","01","55+","Black/African American","Female","All transmission categories","340","226.1","150,381"
"HIV prevalence","2011","Alabama^","01","45-54","Black/African American","Female","All transmission categories","694","733.9","94,567"
"HIV prevalence","2011","Alabama^","01","35-44","Black/African American","Female","All transmission categories","718","827.7","86,743"
"HIV prevalence","2011","Alabama^","01","25-34","Black/African American","Female","All transmission categories","474","501.2","94,572"
"HIV prevalence","2011","Alabama^","01","13-24","Black/African American","Female","All transmission categories","111","87.1","127,367"
"HIV prevalence","2010","Alabama^","01","55+","Black/African American","Female","All transmission categories","293","201.7","145,287"
"HIV prevalence","2010","Alabama^","01","45-54","Black/African American","Female","All transmission categories","645","676.4","95,364"
"HIV prevalence","2010","Alabama^","01","35-44","Black/African American","Female","All transmission categories","727","834.0","87,166"
"HIV prevalence","2010","Alabama^","01","25-34","Black/African American","Female","All transmission categories","471","503.4","93,562"
"HIV prevalence","2010","Alabama^","01","13-24","Black/African American","Female","All transmission categories","117","91.7","127,575"
"HIV prevalence","2009","Alabama^","01","55+","Black/African American","Female","All transmission categories","263","189.2","139,031"
"HIV prevalence","2009","Alabama^","01","45-54","Black/African American","Female","All transmission categories","585","629.3","92,964"
"HIV prevalence","2009","Alabama^","01","35-44","Black/African American","Female","All transmission categories","710","829.2","85,625"
"HIV prevalence","2009","Alabama^","01","25-34","Black/African American","Female","All transmission categories","500","528.5","94,606"
"HIV prevalence","2009","Alabama^","01","13-24","Black/African American","Female","All transmission categories","124","97.0","127,867"
"HIV prevalence","2008","Alabama^","01","55+","Black/African American","Female","All transmission categories","222","163.6","135,689"
"HIV prevalence","2008","Alabama^","01","45-54","Black/African American","Female","All transmission categories","553","595.8","92,818"
"HIV prevalence","2008","Alabama^","01","35-44","Black/African American","Female","All transmission categories","682","790.4","86,281"
"HIV prevalence","2008","Alabama^","01","25-34","Black/African American","Female","All transmission categories","537","573.8","93,583"
"HIV prevalence","2008","Alabama^","01","13-24","Black/African American","Female","All transmission categories","123","95.8","128,327"
"HIV prevalence","2019","Alaska","02","55+","Black/African American","Female","All transmission categories","12","559.7","2,144"
"HIV prevalence","2019","Alaska","02","45-54","Black/African American","Female","All transmission categories","6","566.0","1,060"
"HIV prevalence","2019","Alaska","02","35-44","Black/African American","Female","All transmission categories","7","501.8","1,395"
"HIV prevalence","2019","Alaska","02","25-34","Black/African American","Female","All transmission categories","1","53.7","1,863"
"HIV prevalence","2019","Alaska","02","13-24","Black/African American","Female","All transmission categories","2","101.4","1,972"
"HIV prevalence","2018","Alaska","02","55+","Black/African American","Female","All transmission categories","10","480.1","2,083"
"HIV prevalence","2018","Alaska","02","45-54","Black/African American","Female","All transmission categories","8","714.3","1,120"
"HIV prevalence","2018","Alaska","02","35-44","Black/African American","Female","All transmission categories","9","636.9","1,413"
"HIV prevalence","2018","Alaska","02","25-34","Black/African American","Female","All transmission categories","0","0.0","1,831"
"HIV prevalence","2018","Alaska","02","13-24","Black/African American","Female","All transmission categories","2","97.5","2,051"
"HIV prevalence","2017","Alaska","02","55+","Black/African American","Female","All transmission categories","11","545.6","2,016"
"HIV prevalence","2017","Alaska","02","45-54","Black/African American","Female","All transmission categories","7","596.8","1,173"
"HIV prevalence","2017","Alaska","02","35-44","Black/African American","Female","All transmission categories","10","702.7","1,423"
"HIV prevalence","2017","Alaska","02","25-34","Black/African American","Female","All transmission categories","1","53.9","1,857"
"HIV prevalence","2017","Alaska","02","13-24","Black/African American","Female","All transmission categories","2","97.7","2,048"
"HIV prevalence","2016","Alaska","02","55+","Black/African American","Female","All transmission categories","9","464.2","1,939"
"HIV prevalence","2016","Alaska","02","45-54","Black/African American","Female","All transmission categories","9","744.4","1,209"
"HIV prevalence","2016","Alaska","02","35-44","Black/African American","Female","All transmission categories","9","665.7","1,352"
"HIV prevalence","2016","Alaska","02","25-34","Black/African American","Female","All transmission categories","3","165.6","1,812"
"HIV prevalence","2016","Alaska","02","13-24","Black/African American","Female","All transmission categories","2","95.5","2,095"
"HIV prevalence","2015","Alaska","02","55+","Black/African American","Female","All transmission categories","5","267.4","1,870"
"HIV prevalence","2015","Alaska","02","45-54","Black/African American","Female","All transmission categories","11","909.8","1,209"
"HIV prevalence","2015","Alaska","02","35-44","Black/African American","Female","All transmission categories","7","542.6","1,290"
"HIV prevalence","2015","Alaska","02","25-34","Black/African American","Female","All transmission categories","4","224.0","1,786"
"HIV prevalence","2015","Alaska","02","13-24","Black/African American","Female","All transmission categories","1","47.6","2,100"
"HIV prevalence","2014","Alaska","02","55+","Black/African American","Female","All transmission categories","4","216.1","1,851"
"HIV prevalence","2014","Alaska","02","45-54","Black/African American","Female","All transmission categories","11","881.4","1,248"
"HIV prevalence","2014","Alaska","02","35-44","Black/African American","Female","All transmission categories","4","313.2","1,277"
"HIV prevalence","2014","Alaska","02","25-34","Black/African American","Female","All transmission categories","5","276.7","1,807"
"HIV prevalence","2014","Alaska","02","13-24","Black/African American","Female","All transmission categories","0","0.0","2,121"
"HIV prevalence","2013","Alaska","02","55+","Black/African American","Female","All transmission categories","4","222.1","1,801"
"HIV prevalence","2013","Alaska","02","45-54","Black/African American","Female","All transmission categories","10","775.8","1,289"
"HIV prevalence","2013","Alaska","02","35-44","Black/African American","Female","All transmission categories","6","456.6","1,314"
"HIV prevalence","2013","Alaska","02","25-34","Black/African American","Female","All transmission categories","2","113.0","1,770"
"HIV prevalence","2013","Alaska","02","13-24","Black/African American","Female","All transmission categories","1","45.2","2,213"
"HIV prevalence","2012","Alaska","02","55+","Black/African American","Female","All transmission categories","3","169.9","1,766"
"HIV prevalence","2012","Alaska","02","45-54","Black/African American","Female","All transmission categories","11","807.6","1,362"
"HIV prevalence","2012","Alaska","02","35-44","Black/African American","Female","All transmission categories","7","517.8","1,352"
"HIV prevalence","2012","Alaska","02","25-34","Black/African American","Female","All transmission categories","2","117.9","1,697"
"HIV prevalence","2012","Alaska","02","13-24","Black/African American","Female","All transmission categories","1","47.3","2,113"
"HIV prevalence","2011","Alaska","02","55+","Black/African American","Female","All transmission categories","2","122.6","1,631"
"HIV prevalence","2011","Alaska","02","45-54","Black/African American","Female","All transmission categories","7","512.4","1,366"
"HIV prevalence","2011","Alaska","02","35-44","Black/African American","Female","All transmission categories","9","690.2","1,304"
"HIV prevalence","2011","Alaska","02","25-34","Black/African American","Female","All transmission categories","2","121.0","1,653"
"HIV prevalence","2011","Alaska","02","13-24","Black/African American","Female","All transmission categories","2","101.0","1,981"
"HIV prevalence","2010","Alaska","02","55+","Black/African American","Female","All transmission categories","2","131.2","1,524"
"HIV prevalence","2010","Alaska","02","45-54","Black/African American","Female","All transmission categories","6","426.7","1,406"
"HIV prevalence","2010","Alaska","02","35-44","Black/African American","Female","All transmission categories","9","698.2","1,289"
"HIV prevalence","2010","Alaska","02","25-34","Black/African American","Female","All transmission categories","2","125.9","1,589"
"HIV prevalence","2010","Alaska","02","13-24","Black/African American","Female","All transmission categories","2","103.7","1,929"
"HIV prevalence","2009","Alaska","02","55+","Black/African American","Female","All transmission categories","2","133.3","1,500"
"HIV prevalence","2009","Alaska","02","45-54","Black/African American","Female","All transmission categories","5","341.1","1,466"
"HIV prevalence","2009","Alaska","02","35-44","Black/African American","Female","All transmission categories","4","265.4","1,507"
"HIV prevalence","2009","Alaska","02","25-34","Black/African American","Female","All transmission categories","4","186.8","2,141"
"HIV prevalence","2009","Alaska","02","13-24","Black/African American","Female","All transmission categories","1","38.2","2,616"
"HIV prevalence","2008","Alaska","02","55+","Black/African American","Female","All transmission categories","3","216.9","1,383"
"HIV prevalence","2008","Alaska","02","45-54","Black/African American","Female","All transmission categories","4","281.7","1,420"
"HIV prevalence","2008","Alaska","02","35-44","Black/African American","Female","All transmission categories","4","260.2","1,537"
"HIV prevalence","2008","Alaska","02","25-34","Black/African American","Female","All transmission categories","4","192.4","2,079"
"HIV prevalence","2008","Alaska","02","13-24","Black/African American","Female","All transmission categories","2","77.2","2,591"
"HIV prevalence","2019","Arizona","04","55+","Black/African American","Female","All transmission categories","178","517.2","34,414"
"HIV prevalence","2019","Arizona","04","45-54","Black/African American","Female","All transmission categories","200","1047.2","19,098"
"HIV prevalence","2019","Arizona","04","35-44","Black/African American","Female","All transmission categories","178","822.4","21,645"
"HIV prevalence","2019","Arizona","04","25-34","Black/African American","Female","All transmission categories","112","432.5","25,897"
"HIV prevalence","2019","Arizona","04","13-24","Black/African American","Female","All transmission categories","30","108.3","27,689"
"HIV prevalence","2018","Arizona","04","55+","Black/African American","Female","All transmission categories","162","496.9","32,599"
"HIV prevalence","2018","Arizona","04","45-54","Black/African American","Female","All transmission categories","192","1033.5","18,577"
"HIV prevalence","2018","Arizona","04","35-44","Black/African American","Female","All transmission categories","172","830.5","20,710"
"HIV prevalence","2018","Arizona","04","25-34","Black/African American","Female","All transmission categories","104","422.7","24,601"
"HIV prevalence","2018","Arizona","04","13-24","Black/African American","Female","All transmission categories","28","103.8","26,986"
"HIV prevalence","2017","Arizona","04","55+","Black/African American","Female","All transmission categories","149","483.6","30,813"
"HIV prevalence","2017","Arizona","04","45-54","Black/African American","Female","All transmission categories","179","989.3","18,094"
"HIV prevalence","2017","Arizona","04","35-44","Black/African American","Female","All transmission categories","170","856.9","19,838"
"HIV prevalence","2017","Arizona","04","25-34","Black/African American","Female","All transmission categories","101","432.6","23,349"
"HIV prevalence","2017","Arizona","04","13-24","Black/African American","Female","All transmission categories","35","132.6","26,401"
"HIV prevalence","2016","Arizona","04","55+","Black/African American","Female","All transmission categories","124","426.8","29,055"
"HIV prevalence","2016","Arizona","04","45-54","Black/African American","Female","All transmission categories","170","965.9","17,600"
"HIV prevalence","2016","Arizona","04","35-44","Black/African American","Female","All transmission categories","170","893.4","19,029"
"HIV prevalence","2016","Arizona","04","25-34","Black/African American","Female","All transmission categories","98","442.2","22,162"
"HIV prevalence","2016","Arizona","04","13-24","Black/African American","Female","All transmission categories","35","133.8","26,165"
"HIV prevalence","2015","Arizona","04","55+","Black/African American","Female","All transmission categories","109","401.3","27,164"
"HIV prevalence","2015","Arizona","04","45-54","Black/African American","Female","All transmission categories","165","971.2","16,990"
"HIV prevalence","2015","Arizona","04","35-44","Black/African American","Female","All transmission categories","174","957.9","18,165"
"HIV prevalence","2015","Arizona","04","25-34","Black/African American","Female","All transmission categories","92","441.0","20,864"
"HIV prevalence","2015","Arizona","04","13-24","Black/African American","Female","All transmission categories","35","136.7","25,608"
"HIV prevalence","2014","Arizona","04","55+","Black/African American","Female","All transmission categories","92","362.1","25,410"
"HIV prevalence","2014","Arizona","04","45-54","Black/African American","Female","All transmission categories","152","920.0","16,521"
"HIV prevalence","2014","Arizona","04","35-44","Black/African American","Female","All transmission categories","154","880.2","17,496"
"HIV prevalence","2014","Arizona","04","25-34","Black/African American","Female","All transmission categories","97","487.1","19,914"
"HIV prevalence","2014","Arizona","04","13-24","Black/African American","Female","All transmission categories","40","159.3","25,109"
"HIV prevalence","2013","Arizona","04","55+","Black/African American","Female","All transmission categories","75","314.7","23,830"
"HIV prevalence","2013","Arizona","04","45-54","Black/African American","Female","All transmission categories","141","863.7","16,325"
"HIV prevalence","2013","Arizona","04","35-44","Black/African American","Female","All transmission categories","144","838.1","17,181"
"HIV prevalence","2013","Arizona","04","25-34","Black/African American","Female","All transmission categories","89","472.3","18,845"
"HIV prevalence","2013","Arizona","04","13-24","Black/African American","Female","All transmission categories","38","154.5","24,601"
"HIV prevalence","2012","Arizona","04","55+","Black/African American","Female","All transmission categories","62","274.6","22,578"
"HIV prevalence","2012","Arizona","04","45-54","Black/African American","Female","All transmission categories","133","825.6","16,109"
"HIV prevalence","2012","Arizona","04","35-44","Black/African American","Female","All transmission categories","146","875.8","16,671"
"HIV prevalence","2012","Arizona","04","25-34","Black/African American","Female","All transmission categories","87","480.2","18,118"
"HIV prevalence","2012","Arizona","04","13-24","Black/African American","Female","All transmission categories","34","140.1","24,262"
"HIV prevalence","2011","Arizona","04","55+","Black/African American","Female","All transmission categories","52","244.7","21,254"
"HIV prevalence","2011","Arizona","04","45-54","Black/African American","Female","All transmission categories","114","721.8","15,794"
"HIV prevalence","2011","Arizona","04","35-44","Black/African American","Female","All transmission categories","136","836.1","16,266"
"HIV prevalence","2011","Arizona","04","25-34","Black/African American","Female","All transmission categories","82","470.2","17,441"
"HIV prevalence","2011","Arizona","04","13-24","Black/African American","Female","All transmission categories","30","127.4","23,546"
"HIV prevalence","2010","Arizona","04","55+","Black/African American","Female","All transmission categories","44","219.5","20,041"
"HIV prevalence","2010","Arizona","04","45-54","Black/African American","Female","All transmission categories","104","666.7","15,600"
"HIV prevalence","2010","Arizona","04","35-44","Black/African American","Female","All transmission categories","126","784.1","16,070"
"HIV prevalence","2010","Arizona","04","25-34","Black/African American","Female","All transmission categories","78","458.7","17,005"
"HIV prevalence","2010","Arizona","04","13-24","Black/African American","Female","All transmission categories","35","151.7","23,071"
"HIV prevalence","2009","Arizona","04","55+","Black/African American","Female","All transmission categories","39","207.0","18,840"
"HIV prevalence","2009","Arizona","04","45-54","Black/African American","Female","All transmission categories","78","526.4","14,818"
"HIV prevalence","2009","Arizona","04","35-44","Black/African American","Female","All transmission categories","113","679.6","16,627"
"HIV prevalence","2009","Arizona","04","25-34","Black/African American","Female","All transmission categories","66","364.4","18,111"
"HIV prevalence","2009","Arizona","04","13-24","Black/African American","Female","All transmission categories","25","111.7","22,382"
"HIV prevalence","2008","Arizona","04","55+","Black/African American","Female","All transmission categories","36","204.2","17,633"
"HIV prevalence","2008","Arizona","04","45-54","Black/African American","Female","All transmission categories","71","500.4","14,190"
"HIV prevalence","2008","Arizona","04","35-44","Black/African American","Female","All transmission categories","110","678.1","16,221"
"HIV prevalence","2008","Arizona","04","25-34","Black/African American","Female","All transmission categories","66","383.6","17,205"
"HIV prevalence","2008","Arizona","04","13-24","Black/African American","Female","All transmission categories","23","107.0","21,488"
"HIV prevalence","2019","Arkansas","05","55+","Black/African American","Female","All transmission categories","215","346.5","62,049"
"HIV prevalence","2019","Arkansas","05","45-54","Black/African American","Female","All transmission categories","223","786.6","28,349"
"HIV prevalence","2019","Arkansas","05","35-44","Black/African American","Female","All transmission categories","163","511.1","31,895"
"HIV prevalence","2019","Arkansas","05","25-34","Black/African American","Female","All transmission categories","110","311.0","35,369"
"HIV prevalence","2019","Arkansas","05","13-24","Black/African American","Female","All transmission categories","27","62.8","43,016"
"HIV prevalence","2018","Arkansas","05","55+","Black/African American","Female","All transmission categories","198","327.1","60,524"
"HIV prevalence","2018","Arkansas","05","45-54","Black/African American","Female","All transmission categories","215","748.6","28,721"
"HIV prevalence","2018","Arkansas","05","35-44","Black/African American","Female","All transmission categories","168","533.4","31,498"
"HIV prevalence","2018","Arkansas","05","25-34","Black/African American","Female","All transmission categories","102","288.6","35,348"
"HIV prevalence","2018","Arkansas","05","13-24","Black/African American","Female","All transmission categories","32","73.7","43,440"
"HIV prevalence","2017","Arkansas","05","55+","Black/African American","Female","All transmission categories","173","293.4","58,973"
"HIV prevalence","2017","Arkansas","05","45-54","Black/African American","Female","All transmission categories","212","726.7","29,173"
"HIV prevalence","2017","Arkansas","05","35-44","Black/African American","Female","All transmission categories","167","535.7","31,174"
"HIV prevalence","2017","Arkansas","05","25-34","Black/African American","Female","All transmission categories","110","314.5","34,981"
"HIV prevalence","2017","Arkansas","05","13-24","Black/African American","Female","All transmission categories","29","65.9","43,976"
"HIV prevalence","2016","Arkansas","05","55+","Black/African American","Female","All transmission categories","150","261.5","57,368"
"HIV prevalence","2016","Arkansas","05","45-54","Black/African American","Female","All transmission categories","210","709.7","29,590"
"HIV prevalence","2016","Arkansas","05","35-44","Black/African American","Female","All transmission categories","173","558.1","31,000"
"HIV prevalence","2016","Arkansas","05","25-34","Black/African American","Female","All transmission categories","106","307.0","34,533"
"HIV prevalence","2016","Arkansas","05","13-24","Black/African American","Female","All transmission categories","32","71.3","44,873"
"HIV prevalence","2015","Arkansas","05","55+","Black/African American","Female","All transmission categories","125","224.5","55,669"
"HIV prevalence","2015","Arkansas","05","45-54","Black/African American","Female","All transmission categories","211","703.5","29,992"
"HIV prevalence","2015","Arkansas","05","35-44","Black/African American","Female","All transmission categories","172","558.9","30,773"
"HIV prevalence","2015","Arkansas","05","25-34","Black/African American","Female","All transmission categories","111","323.5","34,309"
"HIV prevalence","2015","Arkansas","05","13-24","Black/African American","Female","All transmission categories","38","83.9","45,298"
"HIV prevalence","2014","Arkansas","05","55+","Black/African American","Female","All transmission categories","117","217.6","53,776"
"HIV prevalence","2014","Arkansas","05","45-54","Black/African American","Female","All transmission categories","189","618.7","30,550"
"HIV prevalence","2014","Arkansas","05","35-44","Black/African American","Female","All transmission categories","186","614.1","30,290"
"HIV prevalence","2014","Arkansas","05","25-34","Black/African American","Female","All transmission categories","108","317.6","34,006"
"HIV prevalence","2014","Arkansas","05","13-24","Black/African American","Female","All transmission categories","35","75.9","46,112"
"HIV prevalence","2013","Arkansas","05","55+","Black/African American","Female","All transmission categories","98","188.4","52,017"
"HIV prevalence","2013","Arkansas","05","45-54","Black/African American","Female","All transmission categories","198","635.8","31,144"
"HIV prevalence","2013","Arkansas","05","35-44","Black/African American","Female","All transmission categories","182","609.0","29,884"
"HIV prevalence","2013","Arkansas","05","25-34","Black/African American","Female","All transmission categories","116","340.1","34,110"
"HIV prevalence","2013","Arkansas","05","13-24","Black/African American","Female","All transmission categories","33","71.2","46,369"
"HIV prevalence","2012","Arkansas","05","55+","Black/African American","Female","All transmission categories","81","160.5","50,467"
"HIV prevalence","2012","Arkansas","05","45-54","Black/African American","Female","All transmission categories","187","593.4","31,513"
"HIV prevalence","2012","Arkansas","05","35-44","Black/African American","Female","All transmission categories","198","667.5","29,661"
"HIV prevalence","2012","Arkansas","05","25-34","Black/African American","Female","All transmission categories","112","327.5","34,203"
"HIV prevalence","2012","Arkansas","05","13-24","Black/African American","Female","All transmission categories","35","75.8","46,158"
"HIV prevalence","2011","Arkansas","05","55+","Black/African American","Female","All transmission categories","71","146.2","48,579"
"HIV prevalence","2011","Arkansas","05","45-54","Black/African American","Female","All transmission categories","176","547.6","32,138"
"HIV prevalence","2011","Arkansas","05","35-44","Black/African American","Female","All transmission categories","204","692.3","29,469"
"HIV prevalence","2011","Arkansas","05","25-34","Black/African American","Female","All transmission categories","103","301.5","34,165"
"HIV prevalence","2011","Arkansas","05","13-24","Black/African American","Female","All transmission categories","40","86.4","46,280"
"HIV prevalence","2010","Arkansas","05","55+","Black/African American","Female","All transmission categories","59","125.7","46,944"
"HIV prevalence","2010","Arkansas","05","45-54","Black/African American","Female","All transmission categories","165","509.1","32,412"
"HIV prevalence","2010","Arkansas","05","35-44","Black/African American","Female","All transmission categories","198","672.3","29,450"
"HIV prevalence","2010","Arkansas","05","25-34","Black/African American","Female","All transmission categories","119","350.8","33,918"
"HIV prevalence","2010","Arkansas","05","13-24","Black/African American","Female","All transmission categories","36","78.2","46,015"
"HIV prevalence","2009","Arkansas","05","55+","Black/African American","Female","All transmission categories","54","119.4","45,233"
"HIV prevalence","2009","Arkansas","05","45-54","Black/African American","Female","All transmission categories","158","491.2","32,164"
"HIV prevalence","2009","Arkansas","05","35-44","Black/African American","Female","All transmission categories","203","682.7","29,733"
"HIV prevalence","2009","Arkansas","05","25-34","Black/African American","Female","All transmission categories","130","369.2","35,212"
"HIV prevalence","2009","Arkansas","05","13-24","Black/African American","Female","All transmission categories","39","82.6","47,216"
"HIV prevalence","2008","Arkansas","05","55+","Black/African American","Female","All transmission categories","47","106.4","44,189"
"HIV prevalence","2008","Arkansas","05","45-54","Black/African American","Female","All transmission categories","146","454.4","32,130"
"HIV prevalence","2008","Arkansas","05","35-44","Black/African American","Female","All transmission categories","209","694.5","30,092"
"HIV prevalence","2008","Arkansas","05","25-34","Black/African American","Female","All transmission categories","129","374.3","34,460"
"HIV prevalence","2008","Arkansas","05","13-24","Black/African American","Female","All transmission categories","38","80.4","47,292"
"HIV prevalence","2019","California","06","55+","Black/African American","Female","All transmission categories","2,008","607.2","330,684"
"HIV prevalence","2019","California","06","45-54","Black/African American","Female","All transmission categories","1,353","930.9","145,348"
"HIV prevalence","2019","California","06","35-44","Black/African American","Female","All transmission categories","883","625.6","141,152"
"HIV prevalence","2019","California","06","25-34","Black/African American","Female","All transmission categories","487","276.4","176,191"
"HIV prevalence","2019","California","06","13-24","Black/African American","Female","All transmission categories","141","86.3","163,308"
"HIV prevalence","2018","California","06","55+","Black/African American","Female","All transmission categories","1,829","564.3","324,101"
