Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2019","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","295,359","172.2","171,541,840"
"HIV prevalence","2019","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","743","151.2","491,319"
"HIV prevalence","2019","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","246,060","524.0","46,954,313"
"HIV prevalence","2019","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","411,524","1211.0","33,981,764"
"HIV prevalence","2019","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","14,839","91.4","16,234,313"
"HIV prevalence","2018","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","14,111","88.7","15,915,516"
"HIV prevalence","2018","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","2,686","135.8","1,977,532"
"HIV prevalence","2018","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","61,425","1305.6","4,704,557"
"HIV prevalence","2018","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","291,607","170.0","171,543,934"
"HIV prevalence","2018","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","701","145.5","481,699"
"HIV prevalence","2018","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","237,656","516.7","45,993,315"
"HIV prevalence","2018","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","402,810","1196.4","33,668,047"
"HIV prevalence","2017","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","393,863","1180.7","33,357,534"
"HIV prevalence","2017","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","13,246","85.1","15,569,399"
"HIV prevalence","2017","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","2,568","131.1","1,958,404"
"HIV prevalence","2017","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","60,816","1336.3","4,551,142"
"HIV prevalence","2017","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","287,451","167.6","171,531,100"
"HIV prevalence","2017","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","660","140.0","471,540"
"HIV prevalence","2017","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","229,372","510.2","44,956,599"
"HIV prevalence","2016","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","220,960","503.2","43,910,977"
"HIV prevalence","2016","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","384,569","1164.6","33,020,610"
"HIV prevalence","2016","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","12,332","81.5","15,128,395"
"HIV prevalence","2016","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","2,432","125.4","1,939,035"
"HIV prevalence","2016","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","60,033","1364.9","4,398,328"
"HIV prevalence","2016","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","283,135","165.2","171,402,210"
"HIV prevalence","2016","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","630","136.7","460,985"
"HIV prevalence","2015","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","613","136.2","450,129"
"HIV prevalence","2015","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","212,586","496.1","42,855,314"
"HIV prevalence","2015","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","374,856","1147.5","32,666,005"
"HIV prevalence","2015","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","11,447","78.2","14,645,565"
"HIV prevalence","2015","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","2,287","119.2","1,919,177"
"HIV prevalence","2015","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","59,023","1389.0","4,249,341"
"HIV prevalence","2015","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","278,704","162.8","171,189,383"
"HIV prevalence","2014","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","273,715","160.1","170,973,786"
"HIV prevalence","2014","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","563","127.9","440,098"
"HIV prevalence","2014","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","204,502","488.9","41,833,243"
"HIV prevalence","2014","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","365,012","1130.2","32,297,574"
"HIV prevalence","2014","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","10,559","74.6","14,160,172"
"HIV prevalence","2014","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","2,202","116.0","1,898,712"
"HIV prevalence","2014","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","57,892","1409.8","4,106,364"
"HIV prevalence","2013","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","2,106","112.2","1,876,516"
"HIV prevalence","2013","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","56,619","1428.1","3,964,722"
"HIV prevalence","2013","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","268,586","157.4","170,621,475"
"HIV prevalence","2013","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","538","125.0","430,517"
"HIV prevalence","2013","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","196,898","482.0","40,853,725"
"HIV prevalence","2013","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","355,422","1113.9","31,907,589"
"HIV prevalence","2013","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","9,723","71.0","13,685,772"
"HIV prevalence","2012","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","9,025","68.1","13,253,936"
"HIV prevalence","2012","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","2,038","110.0","1,853,111"
"HIV prevalence","2012","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","55,137","1441.1","3,826,133"
"HIV prevalence","2012","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","263,238","154.6","170,266,603"
"HIV prevalence","2012","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","506","120.5","419,747"
"HIV prevalence","2012","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","189,819","475.8","39,897,030"
"HIV prevalence","2012","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","346,270","1099.1","31,506,041"
"HIV prevalence","2011","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","336,512","1082.0","31,102,282"
"HIV prevalence","2011","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","8,377","65.3","12,833,355"
"HIV prevalence","2011","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","1,943","106.2","1,829,478"
"HIV prevalence","2011","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","53,531","1450.3","3,691,080"
"HIV prevalence","2011","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","257,665","151.7","169,825,804"
"HIV prevalence","2011","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","476","116.2","409,623"
"HIV prevalence","2011","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","182,400","468.0","38,970,606"
"HIV prevalence","2010","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","175,359","460.9","38,043,061"
"HIV prevalence","2010","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","326,120","1061.9","30,709,788"
"HIV prevalence","2010","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","7,767","62.5","12,419,841"
"HIV prevalence","2010","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","1,874","103.7","1,806,863"
"HIV prevalence","2010","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","51,833","1455.2","3,562,014"
"HIV prevalence","2010","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","251,907","148.7","169,449,025"
"HIV prevalence","2010","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","444","111.2","399,273"
"HIV prevalence","2009","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","414","115.9","357,220"
"HIV prevalence","2009","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","167,107","468.1","35,697,102"
"HIV prevalence","2009","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","314,501","1038.0","30,297,991"
"HIV prevalence","2009","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","7,130","62.9","11,327,168"
"HIV prevalence","2009","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","1,808","95.9","1,884,409"
"HIV prevalence","2009","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","49,923","1709.1","2,921,053"
"HIV prevalence","2009","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","245,495","143.8","170,768,195"
"HIV prevalence","2008","United States","NA","Ages 13 years and older","Multiracial","Both sexes","All transmission categories","47,996","1694.1","2,833,152"
"HIV prevalence","2008","United States","NA","Ages 13 years and older","White","Both sexes","All transmission categories","239,109","140.4","170,311,783"
"HIV prevalence","2008","United States","NA","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Both sexes","All transmission categories","380","108.5","350,167"
"HIV prevalence","2008","United States","NA","Ages 13 years and older","Hispanic/Latino","Both sexes","All transmission categories","159,964","461.7","34,645,485"
"HIV prevalence","2008","United States","NA","Ages 13 years and older","Black/African American","Both sexes","All transmission categories","303,654","1013.5","29,961,243"
"HIV prevalence","2008","United States","NA","Ages 13 years and older","Asian","Both sexes","All transmission categories","6,586","59.6","11,048,078"
"HIV prevalence","2008","United States","NA","Ages 13 years and older","American Indian/Alaska Native","Both sexes","All transmission categories","1,741","93.6","1,860,090"
