"Date Printed: Monday, April 3, 2023 9:47:24 AM"
Title: "HIV prevalence | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | Ages 13 years and older | All transmission categories"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2019","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","722","120.2","600,561"
"HIV prevalence","2018","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","707","117.5","601,566"
"HIV prevalence","2017","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","713","118.0","604,084"
"HIV prevalence","2016","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","689","113.9","604,820"
"HIV prevalence","2015","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","652","108.4","601,517"
"HIV prevalence","2014","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","618","103.0","600,001"
"HIV prevalence","2013","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","640","106.7","599,774"
"HIV prevalence","2012","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","648","109.3","593,060"
"HIV prevalence","2011","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","657","112.3","584,807"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","639","110.6","577,805"
"HIV prevalence","2009","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","549","97.0","565,800"
"HIV prevalence","2008","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","542","96.9","559,346"
"HIV prevalence","2019","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","17,155","280.2","6,121,860"
"HIV prevalence","2018","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","16,425","274.1","5,992,915"
"HIV prevalence","2017","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","15,776","268.5","5,874,541"
"HIV prevalence","2016","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","15,201","263.4","5,770,176"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,710","259.8","5,662,609"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,115","253.6","5,565,668"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","13,440","245.8","5,468,331"
"HIV prevalence","2012","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","12,926","239.9","5,387,734"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","12,364","233.1","5,304,335"
"HIV prevalence","2010","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","11,982","229.1","5,229,397"
"HIV prevalence","2009","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","11,194","210.6","5,316,387"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,755","205.4","5,235,123"
"HIV prevalence","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,915","234.9","2,518,616"
"HIV prevalence","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,699","227.3","2,506,992"
"HIV prevalence","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,547","222.2","2,496,702"
"HIV prevalence","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,338","214.9","2,484,157"
"HIV prevalence","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,083","205.6","2,471,839"
"HIV prevalence","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,932","200.4","2,460,710"
"HIV prevalence","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,627","188.8","2,450,279"
"HIV prevalence","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,449","182.4","2,439,317"
"HIV prevalence","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,273","176.1","2,427,114"
"HIV prevalence","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,171","173.2","2,407,981"
"HIV prevalence","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,163","175.4","2,374,089"
"HIV prevalence","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,002","169.8","2,357,363"
"HIV prevalence","2019","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","132,916","401.9","33,070,892"
"HIV prevalence","2018","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","130,463","395.5","32,985,129"
"HIV prevalence","2017","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","127,740","389.2","32,823,118"
"HIV prevalence","2016","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","124,594","382.2","32,601,590"
"HIV prevalence","2015","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","120,791","373.5","32,338,787"
"HIV prevalence","2014","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","117,143","365.7","32,028,983"
"HIV prevalence","2013","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","114,284","360.6","31,693,840"
"HIV prevalence","2012","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","111,532","355.5","31,375,726"
"HIV prevalence","2011","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","108,387","348.9","31,062,135"
"HIV prevalence","2010","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","105,386","342.7","30,752,337"
"HIV prevalence","2009","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","102,848","340.9","30,167,113"
"HIV prevalence","2008","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","99,054","332.0","29,836,645"
"HIV prevalence","2019","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","12,995","267.1","4,864,999"
"HIV prevalence","2018","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","12,625","263.3","4,794,981"
"HIV prevalence","2017","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","12,161","258.1","4,712,379"
"HIV prevalence","2016","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","11,857","255.9","4,634,286"
"HIV prevalence","2015","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","11,072","243.6","4,544,680"
"HIV prevalence","2014","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,677","240.0","4,448,358"
"HIV prevalence","2013","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,359","237.2","4,367,891"
"HIV prevalence","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,154","236.7","4,290,603"
"HIV prevalence","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,877","234.0","4,220,791"
"HIV prevalence","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,580","230.8","4,151,588"
"HIV prevalence","2009","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,016","243.0","4,120,964"
"HIV prevalence","2008","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,789","241.7","4,049,693"
"HIV prevalence","2019","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,572","345.1","3,063,295"
"HIV prevalence","2018","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,453","340.9","3,066,097"
"HIV prevalence","2017","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,311","336.8","3,061,903"
"HIV prevalence","2016","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,106","330.1","3,061,079"
"HIV prevalence","2015","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,116","330.3","3,062,680"
"HIV prevalence","2014","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,973","325.6","3,062,599"
"HIV prevalence","2013","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,205","334.1","3,054,931"
"HIV prevalence","2012","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,951","326.8","3,044,536"
"HIV prevalence","2011","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,941","328.1","3,030,158"
"HIV prevalence","2010","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,988","331.4","3,013,799"
"HIV prevalence","2009","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,285","314.5","2,951,882"
"HIV prevalence","2008","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,174","312.8","2,932,812"
"HIV prevalence","2019","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,369","405.6","830,589"
"HIV prevalence","2018","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,285","400.2","820,741"
"HIV prevalence","2017","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,259","401.4","811,907"
"HIV prevalence","2016","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,119","388.1","803,754"
"HIV prevalence","2015","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,080","386.9","795,983"
"HIV prevalence","2014","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,050","387.5","787,164"
"HIV prevalence","2013","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,080","395.9","777,961"
"HIV prevalence","2012","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,077","400.3","768,686"
"HIV prevalence","2011","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,029","398.1","760,889"
"HIV prevalence","2010","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,932","389.4","752,997"
"HIV prevalence","2009","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,692","365.8","736,007"
"HIV prevalence","2008","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,625","360.4","728,265"
"HIV prevalence","2019","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,011","2310.2","606,484"
"HIV prevalence","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,050","2327.9","603,557"
"HIV prevalence","2017","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,168","2367.8","598,356"
"HIV prevalence","2016","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,250","2407.3","591,956"
"HIV prevalence","2015","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,122","2418.3","583,967"
"HIV prevalence","2014","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,122","2461.0","573,824"
"HIV prevalence","2013","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,663","2594.8","565,099"
"HIV prevalence","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,654","2647.0","553,615"
"HIV prevalence","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","14,037","2587.6","542,473"
"HIV prevalence","2010","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","13,960","2629.0","530,993"
"HIV prevalence","2009","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","12,499","2422.3","515,989"
"HIV prevalence","2008","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","11,948","2351.9","508,021"
"HIV prevalence","2019","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","113,305","613.7","18,463,032"
"HIV prevalence","2018","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","111,068","609.3","18,228,098"
"HIV prevalence","2017","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","109,043","606.8","17,969,258"
"HIV prevalence","2016","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","106,477","603.2","17,652,833"
"HIV prevalence","2015","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","104,052","601.5","17,298,886"
"HIV prevalence","2014","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","100,341","591.1","16,975,868"
"HIV prevalence","2013","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","96,312","576.8","16,696,724"
"HIV prevalence","2012","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","94,099","571.9","16,455,096"
"HIV prevalence","2011","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","89,859","554.0","16,220,325"
"HIV prevalence","2010","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","87,668","547.3","16,018,853"
"HIV prevalence","2009","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","87,565","560.8","15,614,290"
"HIV prevalence","2008","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","84,686","546.0","15,508,944"
"HIV prevalence","2019","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","56,486","638.2","8,850,817"
"HIV prevalence","2018","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","54,668","625.9","8,734,638"
"HIV prevalence","2017","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","52,702","610.8","8,628,924"
"HIV prevalence","2016","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","50,662","594.8","8,518,147"
"HIV prevalence","2015","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","48,916","582.5","8,398,181"
"HIV prevalence","2014","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","46,983","566.8","8,289,125"
"HIV prevalence","2013","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","47,364","578.4","8,189,042"
"HIV prevalence","2012","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","43,549","537.1","8,107,803"
"HIV prevalence","2011","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","41,397","517.2","8,004,809"
"HIV prevalence","2010","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","40,154","507.4","7,913,103"
"HIV prevalence","2009","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","33,575","423.0","7,937,181"
"HIV prevalence","2008","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","31,510","402.6","7,826,920"
"HIV prevalence","2019","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,359","197.7","1,193,210"
"HIV prevalence","2018","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,345","195.7","1,197,989"
"HIV prevalence","2017","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,400","200.1","1,199,149"
"HIV prevalence","2016","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,406","200.4","1,200,346"
"HIV prevalence","2015","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,425","203.1","1,193,786"
"HIV prevalence","2014","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,375","200.1","1,187,177"
"HIV prevalence","2013","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,350","199.0","1,180,740"
"HIV prevalence","2012","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,291","196.0","1,169,051"
"HIV prevalence","2011","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,309","199.7","1,156,156"
"HIV prevalence","2010","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,321","202.9","1,144,121"
"HIV prevalence","2009","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,993","184.0","1,083,032"
"HIV prevalence","2008","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,939","179.9","1,077,785"
"HIV prevalence","2019","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,244","84.6","1,471,081"
"HIV prevalence","2018","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,171","81.6","1,435,098"
"HIV prevalence","2017","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,119","79.8","1,403,036"
"HIV prevalence","2016","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,067","77.9","1,370,088"
"HIV prevalence","2015","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,007","75.1","1,340,738"
"HIV prevalence","2014","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","976","73.9","1,321,438"
"HIV prevalence","2013","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","978","75.1","1,301,401"
"HIV prevalence","2012","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","930","72.4","1,284,310"
"HIV prevalence","2011","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","880","69.2","1,271,028"
"HIV prevalence","2010","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","842","67.0","1,256,920"
"HIV prevalence","2009","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","724","58.5","1,238,079"
"HIV prevalence","2008","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","687","56.1","1,223,541"
"HIV prevalence","2019","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","35,644","334.0","10,671,639"
"HIV prevalence","2018","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","35,527","332.1","10,697,686"
"HIV prevalence","2017","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","34,704","323.6","10,723,912"
"HIV prevalence","2016","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","34,213","318.6","10,737,028"
"HIV prevalence","2015","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","33,646","313.0","10,751,114"
"HIV prevalence","2014","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","32,910","306.0","10,755,539"
"HIV prevalence","2013","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","32,132","299.1","10,741,235"
"HIV prevalence","2012","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","31,401","293.4","10,703,066"
"HIV prevalence","2011","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","30,606","286.9","10,668,364"
"HIV prevalence","2010","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","29,560","278.2","10,623,649"
"HIV prevalence","2009","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","28,375","267.0","10,626,004"
"HIV prevalence","2008","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","27,263","258.1","10,563,388"
"HIV prevalence","2019","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","11,589","206.5","5,611,676"
"HIV prevalence","2018","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","11,375","204.0","5,576,805"
"HIV prevalence","2017","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","11,009","198.7","5,540,761"
"HIV prevalence","2016","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,688","193.8","5,514,230"
"HIV prevalence","2015","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","10,391","189.4","5,486,236"
"HIV prevalence","2014","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,921","181.4","5,468,566"
"HIV prevalence","2013","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,570","176.0","5,438,238"
"HIV prevalence","2012","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","9,241","171.1","5,401,100"
"HIV prevalence","2011","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","8,915","165.9","5,372,495"
"HIV prevalence","2010","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","8,573","160.5","5,340,793"
"HIV prevalence","2009","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","8,084","153.1","5,279,967"
"HIV prevalence","2008","Indiana","18","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","7,803","148.7","5,246,323"
"HIV prevalence","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,872","108.9","2,637,942"
"HIV prevalence","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,772","105.6","2,624,935"
"HIV prevalence","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,660","101.6","2,617,108"
"HIV prevalence","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,536","97.3","2,606,531"
"HIV prevalence","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,392","92.1","2,596,719"
"HIV prevalence","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,322","89.8","2,586,135"
"HIV prevalence","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,226","86.6","2,570,965"
