"Date Printed: Tuesday, February 28, 2023 3:36:23 PM"
Title: "HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | Ages 13 years and older | All transmission categories"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
The 'Sex' column is used for either sex at birth or gender identity.
NA - Not applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2016","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","37","6.1","604,820"
"HIV diagnoses","2015","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","25","4.2","601,517"
"HIV diagnoses","2014","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","37","6.2","600,001"
"HIV diagnoses","2013","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","23","3.8","599,774"
"HIV diagnoses","2012","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","28","4.7","593,060"
"HIV diagnoses","2011","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","23","3.9","584,807"
"HIV diagnoses","2010","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","36","6.2","577,805"
"HIV diagnoses","2009","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","21","3.7","565,800"
"HIV diagnoses","2008","Alaska","02","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","39","7.0","559,346"
"HIV diagnoses","2021","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","781","12.7","6,151,427"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","657","10.9","6,041,282"
"HIV diagnoses","2019","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","748","12.2","6,121,860"
"HIV diagnoses","2018","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","752","12.5","5,992,915"
"HIV diagnoses","2017","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","721","12.3","5,874,541"
"HIV diagnoses","2016","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","712","12.3","5,770,176"
"HIV diagnoses","2015","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","690","12.2","5,662,609"
"HIV diagnoses","2014","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","734","13.2","5,565,668"
"HIV diagnoses","2013","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","680","12.4","5,468,331"
"HIV diagnoses","2012","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","619","11.5","5,387,734"
"HIV diagnoses","2011","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","566","10.7","5,304,335"
"HIV diagnoses","2010","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","615","11.8","5,229,397"
"HIV diagnoses","2009","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","639","12.0","5,316,387"
"HIV diagnoses","2008","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","681","13.0","5,235,123"
"HIV diagnoses","2021","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","338","13.4","2,531,470"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","245","9.7","2,513,479"
"HIV diagnoses","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","289","11.5","2,518,616"
"HIV diagnoses","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","283","11.3","2,506,992"
"HIV diagnoses","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","285","11.4","2,496,702"
"HIV diagnoses","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","312","12.6","2,484,157"
"HIV diagnoses","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","271","11.0","2,471,839"
"HIV diagnoses","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","309","12.6","2,460,710"
"HIV diagnoses","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","261","10.7","2,450,279"
"HIV diagnoses","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","249","10.2","2,439,317"
"HIV diagnoses","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","235","9.7","2,427,114"
"HIV diagnoses","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","233","9.7","2,407,981"
"HIV diagnoses","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","272","11.5","2,374,089"
"HIV diagnoses","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","226","9.6","2,357,363"
"HIV diagnoses","2021","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,399","13.3","33,081,756"
"HIV diagnoses","2020 (COVID-19 Pandemic)","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,010","12.1","33,172,912"
"HIV diagnoses","2019","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,508","13.6","33,070,892"
"HIV diagnoses","2018","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,764","14.4","32,985,129"
"HIV diagnoses","2017","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,856","14.8","32,823,118"
"HIV diagnoses","2016","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,109","15.7","32,601,590"
"HIV diagnoses","2015","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,043","15.6","32,338,787"
"HIV diagnoses","2014","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,116","16.0","32,028,983"
"HIV diagnoses","2013","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,676","14.8","31,693,840"
"HIV diagnoses","2012","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,032","16.0","31,375,726"
"HIV diagnoses","2011","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,023","16.2","31,062,135"
"HIV diagnoses","2010","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,269","17.1","30,752,337"
"HIV diagnoses","2009","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,413","17.9","30,167,113"
"HIV diagnoses","2008","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,704","19.1","29,836,645"
"HIV diagnoses","2021","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","406","8.2","4,943,951"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","327","6.7","4,897,919"
"HIV diagnoses","2019","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","463","9.5","4,864,999"
"HIV diagnoses","2018","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","400","8.3","4,794,981"
"HIV diagnoses","2017","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","433","9.2","4,712,379"
"HIV diagnoses","2016","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","421","9.1","4,634,286"
"HIV diagnoses","2015","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","374","8.2","4,544,680"
"HIV diagnoses","2014","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","379","8.5","4,448,358"
"HIV diagnoses","2013","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","308","7.1","4,367,891"
"HIV diagnoses","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","370","8.6","4,290,603"
"HIV diagnoses","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","361","8.6","4,220,791"
"HIV diagnoses","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","423","10.2","4,151,588"
"HIV diagnoses","2009","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","370","9.0","4,120,964"
"HIV diagnoses","2008","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","429","10.6","4,049,693"
"HIV diagnoses","2021","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","233","7.5","3,106,314"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","171","5.5","3,093,712"
"HIV diagnoses","2019","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","213","7.0","3,063,295"
"HIV diagnoses","2018","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","258","8.4","3,066,097"
"HIV diagnoses","2017","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","274","8.9","3,061,903"
"HIV diagnoses","2016","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","256","8.4","3,061,079"
"HIV diagnoses","2015","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","275","9.0","3,062,680"
"HIV diagnoses","2014","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","293","9.6","3,062,599"
"HIV diagnoses","2013","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","325","10.6","3,054,931"
"HIV diagnoses","2012","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","288","9.5","3,044,536"
"HIV diagnoses","2011","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","347","11.5","3,030,158"
"HIV diagnoses","2010","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","386","12.8","3,013,799"
"HIV diagnoses","2009","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","341","11.6","2,951,882"
"HIV diagnoses","2008","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","346","11.8","2,932,812"
"HIV diagnoses","2021","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","81","9.5","856,843"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","92","10.9","844,289"
"HIV diagnoses","2019","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","93","11.2","830,589"
"HIV diagnoses","2018","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","92","11.2","820,741"
"HIV diagnoses","2017","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","125","15.4","811,907"
"HIV diagnoses","2016","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","110","13.7","803,754"
"HIV diagnoses","2015","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","106","13.3","795,983"
"HIV diagnoses","2014","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","115","14.6","787,164"
"HIV diagnoses","2013","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","111","14.3","777,961"
"HIV diagnoses","2012","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","136","17.7","768,686"
"HIV diagnoses","2011","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","113","14.9","760,889"
"HIV diagnoses","2010","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","121","16.1","752,997"
"HIV diagnoses","2009","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","150","20.4","736,007"
"HIV diagnoses","2008","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","151","20.7","728,265"
"HIV diagnoses","2021","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","195","34.1","571,917"
"HIV diagnoses","2020 (COVID-19 Pandemic)","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","194","32.9","590,164"
"HIV diagnoses","2019","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","248","40.9","606,484"
"HIV diagnoses","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","278","46.1","603,557"
"HIV diagnoses","2017","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","315","52.6","598,356"
"HIV diagnoses","2016","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","351","59.3","591,956"
"HIV diagnoses","2015","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","373","63.9","583,967"
"HIV diagnoses","2014","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","413","72.0","573,824"
"HIV diagnoses","2013","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","485","85.8","565,099"
"HIV diagnoses","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","570","103.0","553,615"
"HIV diagnoses","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","631","116.3","542,473"
"HIV diagnoses","2010","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","781","147.1","530,993"
"HIV diagnoses","2009","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","828","160.5","515,989"
"HIV diagnoses","2008","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,023","201.4","508,021"
"HIV diagnoses","2021","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,072","21.7","18,767,370"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,230","17.4","18,537,958"
"HIV diagnoses","2019","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,150","22.5","18,463,032"
"HIV diagnoses","2018","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,352","23.9","18,228,098"
"HIV diagnoses","2017","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,546","25.3","17,969,258"
"HIV diagnoses","2016","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,649","26.3","17,652,833"
"HIV diagnoses","2015","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,590","26.5","17,298,886"
"HIV diagnoses","2014","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,475","26.4","16,975,868"
"HIV diagnoses","2013","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,300","25.8","16,696,724"
"HIV diagnoses","2012","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,379","26.6","16,455,096"
"HIV diagnoses","2011","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,566","28.1","16,220,325"
"HIV diagnoses","2010","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","4,631","28.9","16,018,853"
"HIV diagnoses","2009","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,018","32.1","15,614,290"
"HIV diagnoses","2008","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","5,751","37.1","15,508,944"
"HIV diagnoses","2021","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,371","26.2","9,043,595"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,974","22.1","8,948,704"
"HIV diagnoses","2019","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,408","27.2","8,850,817"
"HIV diagnoses","2018","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,505","28.7","8,734,638"
"HIV diagnoses","2017","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,607","30.2","8,628,924"
"HIV diagnoses","2016","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,524","29.6","8,518,147"
"HIV diagnoses","2015","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,629","31.3","8,398,181"
"HIV diagnoses","2014","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,377","28.7","8,289,125"
"HIV diagnoses","2013","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,335","28.5","8,189,042"
"HIV diagnoses","2012","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,576","31.8","8,107,803"
"HIV diagnoses","2011","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,632","32.9","8,004,809"
"HIV diagnoses","2010","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,614","33.0","7,913,103"
"HIV diagnoses","2009","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","2,918","36.8","7,937,181"
"HIV diagnoses","2008","Georgia","13","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","3,155","40.3","7,826,920"
"HIV diagnoses","2021","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","65","5.3","1,218,619"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","50","4.1","1,223,909"
"HIV diagnoses","2019","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","63","5.3","1,193,210"
"HIV diagnoses","2018","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","72","6.0","1,197,989"
"HIV diagnoses","2017","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","76","6.3","1,199,149"
"HIV diagnoses","2016","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","76","6.3","1,200,346"
"HIV diagnoses","2015","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","115","9.6","1,193,786"
"HIV diagnoses","2014","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","99","8.3","1,187,177"
"HIV diagnoses","2013","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","95","8.0","1,180,740"
"HIV diagnoses","2012","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","82","7.0","1,169,051"
"HIV diagnoses","2011","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","80","6.9","1,156,156"
"HIV diagnoses","2010","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","101","8.8","1,144,121"
"HIV diagnoses","2009","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","84","7.8","1,083,032"
"HIV diagnoses","2008","Hawaii","15","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","81","7.5","1,077,785"
"HIV diagnoses","2021","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","54","3.4","1,575,136"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","35","2.3","1,524,102"
"HIV diagnoses","2019","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","34","2.3","1,471,081"
"HIV diagnoses","2018","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","36","2.5","1,435,098"
"HIV diagnoses","2017","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","45","3.2","1,403,036"
"HIV diagnoses","2016","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","45","3.3","1,370,088"
"HIV diagnoses","2015","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","40","3.0","1,340,738"
"HIV diagnoses","2014","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","21","1.6","1,321,438"
"HIV diagnoses","2013","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","26","2.0","1,301,401"
"HIV diagnoses","2012","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","36","2.8","1,284,310"
"HIV diagnoses","2011","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","34","2.7","1,271,028"
"HIV diagnoses","2010","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","46","3.7","1,256,920"
"HIV diagnoses","2009","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","48","3.9","1,238,079"
"HIV diagnoses","2008","Idaho","16","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","48","3.9","1,223,541"
"HIV diagnoses","2021","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,195","11.1","10,718,973"
"HIV diagnoses","2020 (COVID-19 Pandemic)","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,081","10.0","10,779,770"
"HIV diagnoses","2019","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,281","12.0","10,671,639"
"HIV diagnoses","2018","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,379","12.9","10,697,686"
"HIV diagnoses","2017","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,382","12.9","10,723,912"
"HIV diagnoses","2016","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,490","13.9","10,737,028"
"HIV diagnoses","2015","Illinois","17","Ages 13 years and older","All races/ethnicities","Both sexes","All transmission categories","1,549","14.4","10,751,114"
