Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2023","South Dakota","46","Ages 13 years and older","Black/African American","Female","All transmission categories","75","1103.1","6,799"
"HIV prevalence","2023","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","3,044","601.2","506,296"
"HIV prevalence","2023","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","11,410","689.0","1,656,082"
"HIV prevalence","2023","U.S. Virgin Islands^","78","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","151","1081.1","13,967"
"HIV prevalence","2023","Vermont","50","Ages 13 years and older","Black/African American","Female","All transmission categories","30","919.7","3,262"
"HIV prevalence","2023","Virginia","51","Ages 13 years and older","Black/African American","Female","All transmission categories","4,423","602.1","734,559"
"HIV prevalence","2023","Washington","53","Ages 13 years and older","Black/African American","Female","All transmission categories","1,122","904.6","124,039"
"HIV prevalence","2023","West Virginia","54","Ages 13 years and older","Black/African American","Female","All transmission categories","110","441.6","24,912"
"HIV prevalence","2023","Wisconsin","55","Ages 13 years and older","Black/African American","Female","All transmission categories","644","428.9","150,159"
"HIV prevalence","2023","Wyoming","56","Ages 13 years and older","Black/African American","Female","All transmission categories","4","201.4","1,986"
"HIV prevalence","2022","Alabama^","01","Ages 13 years and older","Black/African American","Female","All transmission categories","2,706","449.5","601,949"
"HIV prevalence","2022","Alaska","02","Ages 13 years and older","Black/African American","Female","All transmission categories","29","351.5","8,250"
"HIV prevalence","2022","American Samoa","60","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2022","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","807","570.9","141,352"
"HIV prevalence","2022","Arkansas","05","Ages 13 years and older","Black/African American","Female","All transmission categories","761","378.5","201,045"
"HIV prevalence","2022","California","06","Ages 13 years and older","Black/African American","Female","All transmission categories","4,785","506.1","945,413"
"HIV prevalence","2022","Colorado","08","Ages 13 years and older","Black/African American","Female","All transmission categories","637","697.6","91,312"
"HIV prevalence","2022","Connecticut","09","Ages 13 years and older","Black/African American","Female","All transmission categories","1,456","843.1","172,702"
"HIV prevalence","2022","Delaware","10","Ages 13 years and older","Black/African American","Female","All transmission categories","752","732.9","102,609"
"HIV prevalence","2022","District of Columbia","11","Ages 13 years and older","Black/African American","Female","All transmission categories","3,205","2366.4","135,440"
"HIV prevalence","2022","Florida","12","Ages 13 years and older","Black/African American","Female","All transmission categories","20,166","1357.5","1,485,491"
"HIV prevalence","2022","Georgia","13","Ages 13 years and older","Black/African American","Female","All transmission categories","10,777","687.1","1,568,369"
"HIV prevalence","2022","Guam","66","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2022","Hawaii","15","Ages 13 years and older","Black/African American","Female","All transmission categories","12","135.1","8,880"
"HIV prevalence","2022","Idaho","16","Ages 13 years and older","Black/African American","Female","All transmission categories","50","997.0","5,015"
"HIV prevalence","2022","Illinois","17","Ages 13 years and older","Black/African American","Female","All transmission categories","4,314","545.6","790,705"
"HIV prevalence","2022","Indiana","18","Ages 13 years and older","Black/African American","Female","All transmission categories","1,466","519.8","282,040"
"HIV prevalence","2022","Iowa","19","Ages 13 years and older","Black/African American","Female","All transmission categories","283","609.9","46,400"
"HIV prevalence","2022","Kansas","20","Ages 13 years and older","Black/African American","Female","All transmission categories","272","416.6","65,292"
"HIV prevalence","2022","Kentucky","21","Ages 13 years and older","Black/African American","Female","All transmission categories","671","430.2","155,990"
"HIV prevalence","2022","Louisiana","22","Ages 13 years and older","Black/African American","Female","All transmission categories","4,969","778.3","638,436"
"HIV prevalence","2022","Maine","23","Ages 13 years and older","Black/African American","Female","All transmission categories","165","1929.4","8,552"
"HIV prevalence","2022","Maryland","24","Ages 13 years and older","Black/African American","Female","All transmission categories","9,087","1071.2","848,333"
"HIV prevalence","2022","Massachusetts","25","Ages 13 years and older","Black/African American","Female","All transmission categories","3,025","1344.4","225,006"
"HIV prevalence","2022","Michigan","26","Ages 13 years and older","Black/African American","Female","All transmission categories","2,375","394.4","602,131"
"HIV prevalence","2022","Minnesota","27","Ages 13 years and older","Black/African American","Female","All transmission categories","1,395","901.8","154,695"
"HIV prevalence","2022","Mississippi","28","Ages 13 years and older","Black/African American","Female","All transmission categories","2,298","471.1","487,812"
"HIV prevalence","2022","Missouri","29","Ages 13 years and older","Black/African American","Female","All transmission categories","1,418","461.5","307,234"
"HIV prevalence","2022","Montana","30","Ages 13 years and older","Black/African American","Female","All transmission categories","13","663.6","1,959"
"HIV prevalence","2022","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","238","645.4","36,879"
"HIV prevalence","2022","Nevada","32","Ages 13 years and older","Black/African American","Female","All transmission categories","803","622.4","129,015"
"HIV prevalence","2022","New Hampshire","33","Ages 13 years and older","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","8,081"
"HIV prevalence","2022","New Jersey","34","Ages 13 years and older","Black/African American","Female","All transmission categories","5,608","1040.8","538,813"
"HIV prevalence","2022","New Mexico","35","Ages 13 years and older","Black/African American","Female","All transmission categories","43","275.3","15,619"
"HIV prevalence","2022","New York","36","Ages 13 years and older","Black/African American","Female","All transmission categories","16,492","1268.6","1,300,013"
"HIV prevalence","2022","North Carolina","37","Ages 13 years and older","Black/African American","Female","All transmission categories","6,398","627.8","1,019,139"
"HIV prevalence","2022","North Dakota","38","Ages 13 years and older","Black/African American","Female","All transmission categories","110","1307.7","8,412"
"HIV prevalence","2022","Northern Mariana Islands","69","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2022","Ohio","39","Ages 13 years and older","Black/African American","Female","All transmission categories","2,870","444.6","645,473"
"HIV prevalence","2022","Oklahoma^","40","Ages 13 years and older","Black/African American","Female","All transmission categories","437","357.3","122,293"
"HIV prevalence","2022","Oregon","41","Ages 13 years and older","Black/African American","Female","All transmission categories","166","513.4","32,331"
"HIV prevalence","2022","Palau","70","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2022","Pennsylvania","42","Ages 13 years and older","Black/African American","Female","All transmission categories","5,480","894.4","612,713"
"HIV prevalence","2022","Puerto Rico","72","Ages 13 years and older","Black/African American","Female","All transmission categories","5","Data not available","NA"
"HIV prevalence","2022","Rhode Island","44","Ages 13 years and older","Black/African American","Female","All transmission categories","256","888.6","28,810"
"HIV prevalence","2022","South Carolina^","45","Ages 13 years and older","Black/African American","Female","All transmission categories","3,485","571.1","610,184"
"HIV prevalence","2022","South Dakota","46","Ages 13 years and older","Black/African American","Female","All transmission categories","81","1230.6","6,582"
"HIV prevalence","2022","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","3,010","597.4","503,888"
"HIV prevalence","2022","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","11,140","690.0","1,614,393"
"HIV prevalence","2022","U.S. Virgin Islands^","78","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2022","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","147","1109.5","13,249"
"HIV prevalence","2022","Vermont","50","Ages 13 years and older","Black/African American","Female","All transmission categories","28","908.8","3,081"
"HIV prevalence","2022","Virginia","51","Ages 13 years and older","Black/African American","Female","All transmission categories","4,349","594.8","731,128"
"HIV prevalence","2022","Washington","53","Ages 13 years and older","Black/African American","Female","All transmission categories","986","814.5","121,061"
"HIV prevalence","2022","West Virginia","54","Ages 13 years and older","Black/African American","Female","All transmission categories","104","421.8","24,655"
"HIV prevalence","2022","Wisconsin","55","Ages 13 years and older","Black/African American","Female","All transmission categories","634","425.5","149,014"
"HIV prevalence","2022","Wyoming","56","Ages 13 years and older","Black/African American","Female","All transmission categories","4","200.0","2,000"
"HIV prevalence","2021","Alabama^","01","Ages 13 years and older","Black/African American","Female","All transmission categories","2,671","445.9","599,042"
"HIV prevalence","2021","Alaska","02","Ages 13 years and older","Black/African American","Female","All transmission categories","27","327.1","8,255"
"HIV prevalence","2021","American Samoa","60","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2021","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","765","561.2","136,311"
"HIV prevalence","2021","Arkansas","05","Ages 13 years and older","Black/African American","Female","All transmission categories","751","374.9","200,314"
"HIV prevalence","2021","California","06","Ages 13 years and older","Black/African American","Female","All transmission categories","4,759","501.8","948,469"
"HIV prevalence","2021","Colorado","08","Ages 13 years and older","Black/African American","Female","All transmission categories","610","677.9","89,990"
"HIV prevalence","2021","Connecticut","09","Ages 13 years and older","Black/African American","Female","All transmission categories","1,433","844.3","169,718"
"HIV prevalence","2021","Delaware","10","Ages 13 years and older","Black/African American","Female","All transmission categories","739","741.7","99,635"
"HIV prevalence","2021","District of Columbia","11","Ages 13 years and older","Black/African American","Female","All transmission categories","3,224","2353.9","136,964"
"HIV prevalence","2021","Florida","12","Ages 13 years and older","Black/African American","Female","All transmission categories","20,057","1370.1","1,463,956"
"HIV prevalence","2021","Georgia","13","Ages 13 years and older","Black/African American","Female","All transmission categories","10,575","687.8","1,537,466"
"HIV prevalence","2021","Guam","66","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2021","Hawaii","15","Ages 13 years and older","Black/African American","Female","All transmission categories","13","147.4","8,818"
"HIV prevalence","2021","Idaho","16","Ages 13 years and older","Black/African American","Female","All transmission categories","50","1037.3","4,820"
"HIV prevalence","2021","Illinois","17","Ages 13 years and older","Black/African American","Female","All transmission categories","4,288","538.1","796,831"
"HIV prevalence","2021","Indiana","18","Ages 13 years and older","Black/African American","Female","All transmission categories","1,362","489.0","278,549"
"HIV prevalence","2021","Iowa","19","Ages 13 years and older","Black/African American","Female","All transmission categories","277","610.2","45,393"
"HIV prevalence","2021","Kansas","20","Ages 13 years and older","Black/African American","Female","All transmission categories","269","410.9","65,471"
"HIV prevalence","2021","Kentucky","21","Ages 13 years and older","Black/African American","Female","All transmission categories","664","429.4","154,622"
"HIV prevalence","2021","Louisiana","22","Ages 13 years and older","Black/African American","Female","All transmission categories","4,919","766.2","642,031"
"HIV prevalence","2021","Maine","23","Ages 13 years and older","Black/African American","Female","All transmission categories","143","1814.7","7,880"
"HIV prevalence","2021","Maryland","24","Ages 13 years and older","Black/African American","Female","All transmission categories","9,058","1072.1","844,874"
"HIV prevalence","2021","Massachusetts","25","Ages 13 years and older","Black/African American","Female","All transmission categories","2,952","1324.1","222,936"
"HIV prevalence","2021","Michigan","26","Ages 13 years and older","Black/African American","Female","All transmission categories","2,358","390.9","603,177"
"HIV prevalence","2021","Minnesota","27","Ages 13 years and older","Black/African American","Female","All transmission categories","1,352","904.4","149,491"
"HIV prevalence","2021","Mississippi","28","Ages 13 years and older","Black/African American","Female","All transmission categories","2,291","469.4","488,121"
"HIV prevalence","2021","Missouri","29","Ages 13 years and older","Black/African American","Female","All transmission categories","1,391","451.0","308,445"
"HIV prevalence","2021","Montana","30","Ages 13 years and older","Black/African American","Female","All transmission categories","11","577.4","1,905"
"HIV prevalence","2021","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","229","626.1","36,573"
"HIV prevalence","2021","Nevada","32","Ages 13 years and older","Black/African American","Female","All transmission categories","772","618.0","124,920"
"HIV prevalence","2021","New Hampshire","33","Ages 13 years and older","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","7,715"
"HIV prevalence","2021","New Jersey","34","Ages 13 years and older","Black/African American","Female","All transmission categories","5,647","1051.0","537,310"
"HIV prevalence","2021","New Mexico","35","Ages 13 years and older","Black/African American","Female","All transmission categories","43","282.9","15,202"
"HIV prevalence","2021","New York","36","Ages 13 years and older","Black/African American","Female","All transmission categories","16,553","1255.2","1,318,805"
"HIV prevalence","2021","North Carolina","37","Ages 13 years and older","Black/African American","Female","All transmission categories","6,372","633.2","1,006,271"
"HIV prevalence","2021","North Dakota","38","Ages 13 years and older","Black/African American","Female","All transmission categories","117","1444.8","8,098"
"HIV prevalence","2021","Northern Mariana Islands","69","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2021","Ohio","39","Ages 13 years and older","Black/African American","Female","All transmission categories","2,808","437.5","641,887"
"HIV prevalence","2021","Oklahoma^","40","Ages 13 years and older","Black/African American","Female","All transmission categories","410","338.2","121,242"
"HIV prevalence","2021","Oregon","41","Ages 13 years and older","Black/African American","Female","All transmission categories","153","486.6","31,443"
"HIV prevalence","2021","Palau","70","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2021","Pennsylvania","42","Ages 13 years and older","Black/African American","Female","All transmission categories","5,529","901.8","613,093"
"HIV prevalence","2021","Puerto Rico","72","Ages 13 years and older","Black/African American","Female","All transmission categories","5","Data not available","NA"
"HIV prevalence","2021","Rhode Island","44","Ages 13 years and older","Black/African American","Female","All transmission categories","255","896.4","28,447"
"HIV prevalence","2021","South Carolina^","45","Ages 13 years and older","Black/African American","Female","All transmission categories","3,461","571.9","605,132"
"HIV prevalence","2021","South Dakota","46","Ages 13 years and older","Black/African American","Female","All transmission categories","78","1243.2","6,274"
"HIV prevalence","2021","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,954","589.2","501,321"
"HIV prevalence","2021","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","10,885","692.8","1,571,126"
"HIV prevalence","2021","U.S. Virgin Islands^","78","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2021","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","146","1155.6","12,634"
"HIV prevalence","2021","Vermont","50","Ages 13 years and older","Black/African American","Female","All transmission categories","27","912.5","2,959"
"HIV prevalence","2021","Virginia","51","Ages 13 years and older","Black/African American","Female","All transmission categories","4,282","588.8","727,198"
"HIV prevalence","2021","Washington","53","Ages 13 years and older","Black/African American","Female","All transmission categories","925","788.7","117,287"
"HIV prevalence","2021","West Virginia","54","Ages 13 years and older","Black/African American","Female","All transmission categories","109","443.9","24,553"
"HIV prevalence","2021","Wisconsin","55","Ages 13 years and older","Black/African American","Female","All transmission categories","637","427.7","148,924"
"HIV prevalence","2021","Wyoming","56","Ages 13 years and older","Black/African American","Female","All transmission categories","4","202.6","1,974"
"HIV prevalence","2020 (COVID-19 Pandemic)","Alabama^","01","Ages 13 years and older","Black/African American","Female","All transmission categories","2,658","445.9","596,060"
"HIV prevalence","2020 (COVID-19 Pandemic)","Alaska","02","Ages 13 years and older","Black/African American","Female","All transmission categories","28","336.8","8,314"
"HIV prevalence","2020 (COVID-19 Pandemic)","American Samoa","60","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2020 (COVID-19 Pandemic)","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","709","537.5","131,918"
"HIV prevalence","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","Black/African American","Female","All transmission categories","724","362.3","199,824"
"HIV prevalence","2020 (COVID-19 Pandemic)","California","06","Ages 13 years and older","Black/African American","Female","All transmission categories","4,698","490.8","957,164"
"HIV prevalence","2020 (COVID-19 Pandemic)","Colorado","08","Ages 13 years and older","Black/African American","Female","All transmission categories","587","660.2","88,910"
"HIV prevalence","2020 (COVID-19 Pandemic)","Connecticut","09","Ages 13 years and older","Black/African American","Female","All transmission categories","1,422","853.9","166,539"
"HIV prevalence","2020 (COVID-19 Pandemic)","Delaware","10","Ages 13 years and older","Black/African American","Female","All transmission categories","733","755.1","97,072"
"HIV prevalence","2020 (COVID-19 Pandemic)","District of Columbia","11","Ages 13 years and older","Black/African American","Female","All transmission categories","3,264","2372.1","137,602"
"HIV prevalence","2020 (COVID-19 Pandemic)","Florida","12","Ages 13 years and older","Black/African American","Female","All transmission categories","20,045","1386.0","1,446,225"
"HIV prevalence","2020 (COVID-19 Pandemic)","Georgia","13","Ages 13 years and older","Black/African American","Female","All transmission categories","10,428","687.8","1,516,192"
"HIV prevalence","2020 (COVID-19 Pandemic)","Guam","66","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2020 (COVID-19 Pandemic)","Hawaii","15","Ages 13 years and older","Black/African American","Female","All transmission categories","12","132.0","9,089"
"HIV prevalence","2020 (COVID-19 Pandemic)","Idaho","16","Ages 13 years and older","Black/African American","Female","All transmission categories","46","1006.3","4,571"
"HIV prevalence","2020 (COVID-19 Pandemic)","Illinois","17","Ages 13 years and older","Black/African American","Female","All transmission categories","4,332","540.9","800,840"
"HIV prevalence","2020 (COVID-19 Pandemic)","Indiana","18","Ages 13 years and older","Black/African American","Female","All transmission categories","1,280","466.2","274,568"
"HIV prevalence","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","Black/African American","Female","All transmission categories","271","610.9","44,360"
"HIV prevalence","2020 (COVID-19 Pandemic)","Kansas","20","Ages 13 years and older","Black/African American","Female","All transmission categories","254","388.7","65,340"
"HIV prevalence","2020 (COVID-19 Pandemic)","Kentucky","21","Ages 13 years and older","Black/African American","Female","All transmission categories","623","406.4","153,304"
"HIV prevalence","2020 (COVID-19 Pandemic)","Louisiana","22","Ages 13 years and older","Black/African American","Female","All transmission categories","4,905","763.4","642,513"
"HIV prevalence","2020 (COVID-19 Pandemic)","Maine","23","Ages 13 years and older","Black/African American","Female","All transmission categories","143","1912.3","7,478"
"HIV prevalence","2020 (COVID-19 Pandemic)","Maryland","24","Ages 13 years and older","Black/African American","Female","All transmission categories","9,047","1078.2","839,113"
"HIV prevalence","2020 (COVID-19 Pandemic)","Massachusetts","25","Ages 13 years and older","Black/African American","Female","All transmission categories","2,902","1314.6","220,745"
"HIV prevalence","2020 (COVID-19 Pandemic)","Michigan","26","Ages 13 years and older","Black/African American","Female","All transmission categories","2,338","386.8","604,439"
"HIV prevalence","2020 (COVID-19 Pandemic)","Minnesota","27","Ages 13 years and older","Black/African American","Female","All transmission categories","1,321","910.5","145,088"
"HIV prevalence","2020 (COVID-19 Pandemic)","Mississippi","28","Ages 13 years and older","Black/African American","Female","All transmission categories","2,256","463.0","487,208"
"HIV prevalence","2020 (COVID-19 Pandemic)","Missouri","29","Ages 13 years and older","Black/African American","Female","All transmission categories","1,378","447.6","307,881"
"HIV prevalence","2020 (COVID-19 Pandemic)","Montana","30","Ages 13 years and older","Black/African American","Female","All transmission categories","11","614.5","1,790"
"HIV prevalence","2020 (COVID-19 Pandemic)","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","228","626.8","36,373"
"HIV prevalence","2020 (COVID-19 Pandemic)","Nevada","32","Ages 13 years and older","Black/African American","Female","All transmission categories","753","619.1","121,620"
"HIV prevalence","2020 (COVID-19 Pandemic)","New Hampshire","33","Ages 13 years and older","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","7,526"
"HIV prevalence","2020 (COVID-19 Pandemic)","New Jersey","34","Ages 13 years and older","Black/African American","Female","All transmission categories","5,639","1052.1","535,957"
"HIV prevalence","2020 (COVID-19 Pandemic)","New Mexico","35","Ages 13 years and older","Black/African American","Female","All transmission categories","42","280.7","14,961"
"HIV prevalence","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","Black/African American","Female","All transmission categories","16,650","1247.3","1,334,834"
"HIV prevalence","2020 (COVID-19 Pandemic)","North Carolina","37","Ages 13 years and older","Black/African American","Female","All transmission categories","6,297","634.4","992,606"
"HIV prevalence","2020 (COVID-19 Pandemic)","North Dakota","38","Ages 13 years and older","Black/African American","Female","All transmission categories","108","1358.1","7,952"
"HIV prevalence","2020 (COVID-19 Pandemic)","Northern Mariana Islands","69","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2020 (COVID-19 Pandemic)","Ohio","39","Ages 13 years and older","Black/African American","Female","All transmission categories","2,723","426.1","639,079"
"HIV prevalence","2020 (COVID-19 Pandemic)","Oklahoma^","40","Ages 13 years and older","Black/African American","Female","All transmission categories","380","316.7","120,005"
"HIV prevalence","2020 (COVID-19 Pandemic)","Oregon","41","Ages 13 years and older","Black/African American","Female","All transmission categories","141","458.6","30,743"
"HIV prevalence","2020 (COVID-19 Pandemic)","Palau","70","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2020 (COVID-19 Pandemic)","Pennsylvania","42","Ages 13 years and older","Black/African American","Female","All transmission categories","5,544","908.5","610,214"
"HIV prevalence","2020 (COVID-19 Pandemic)","Puerto Rico","72","Ages 13 years and older","Black/African American","Female","All transmission categories","5","Data not available","NA"
"HIV prevalence","2020 (COVID-19 Pandemic)","Rhode Island","44","Ages 13 years and older","Black/African American","Female","All transmission categories","253","900.4","28,098"
"HIV prevalence","2020 (COVID-19 Pandemic)","South Carolina^","45","Ages 13 years and older","Black/African American","Female","All transmission categories","3,470","577.7","600,688"
"HIV prevalence","2020 (COVID-19 Pandemic)","South Dakota","46","Ages 13 years and older","Black/African American","Female","All transmission categories","75","1244.0","6,029"
"HIV prevalence","2020 (COVID-19 Pandemic)","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","2,957","591.2","500,193"
"HIV prevalence","2020 (COVID-19 Pandemic)","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","10,667","693.6","1,537,841"
"HIV prevalence","2020 (COVID-19 Pandemic)","U.S. Virgin Islands^","78","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2020 (COVID-19 Pandemic)","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","145","1195.0","12,134"
"HIV prevalence","2020 (COVID-19 Pandemic)","Vermont","50","Ages 13 years and older","Black/African American","Female","All transmission categories","29","1012.9","2,863"
"HIV prevalence","2020 (COVID-19 Pandemic)","Virginia","51","Ages 13 years and older","Black/African American","Female","All transmission categories","4,265","589.5","723,548"
"HIV prevalence","2020 (COVID-19 Pandemic)","Washington","53","Ages 13 years and older","Black/African American","Female","All transmission categories","891","774.0","115,112"
