Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2023","Arkansas","05","65+","Black/African American","Female","All transmission categories","87","243.8","35,687"
"HIV prevalence","2023","Arkansas","05","55-64","Black/African American","Female","All transmission categories","198","695.4","28,474"
"HIV prevalence","2023","Arkansas","05","45-54","Black/African American","Female","All transmission categories","202","716.8","28,181"
"HIV prevalence","2023","Arkansas","05","35-44","Black/African American","Female","All transmission categories","152","474.1","32,059"
"HIV prevalence","2023","Arkansas","05","25-34","Black/African American","Female","All transmission categories","112","320.1","34,985"
"HIV prevalence","2023","Arkansas","05","13-24","Black/African American","Female","All transmission categories","20","46.8","42,752"
"HIV prevalence","2023","California","06","65+","Black/African American","Female","All transmission categories","907","474.6","191,095"
"HIV prevalence","2023","California","06","55-64","Black/African American","Female","All transmission categories","1,411","951.5","148,289"
"HIV prevalence","2023","California","06","45-54","Black/African American","Female","All transmission categories","1,213","905.0","134,033"
"HIV prevalence","2023","California","06","35-44","Black/African American","Female","All transmission categories","759","514.9","147,421"
"HIV prevalence","2023","California","06","25-34","Black/African American","Female","All transmission categories","474","283.1","167,443"
"HIV prevalence","2023","California","06","13-24","Black/African American","Female","All transmission categories","98","63.6","154,165"
"HIV prevalence","2023","Colorado","08","65+","Black/African American","Female","All transmission categories","79","561.4","14,072"
"HIV prevalence","2023","Colorado","08","55-64","Black/African American","Female","All transmission categories","159","1324.1","12,008"
"HIV prevalence","2023","Colorado","08","45-54","Black/African American","Female","All transmission categories","196","1531.6","12,797"
"HIV prevalence","2023","Colorado","08","35-44","Black/African American","Female","All transmission categories","112","672.8","16,646"
"HIV prevalence","2023","Colorado","08","25-34","Black/African American","Female","All transmission categories","63","324.0","19,444"
"HIV prevalence","2023","Colorado","08","13-24","Black/African American","Female","All transmission categories","41","225.4","18,186"
"HIV prevalence","2023","Connecticut","09","65+","Black/African American","Female","All transmission categories","337","1140.5","29,549"
"HIV prevalence","2023","Connecticut","09","55-64","Black/African American","Female","All transmission categories","495","1806.4","27,402"
"HIV prevalence","2023","Connecticut","09","45-54","Black/African American","Female","All transmission categories","334","1234.0","27,067"
"HIV prevalence","2023","Connecticut","09","35-44","Black/African American","Female","All transmission categories","194","676.4","28,683"
"HIV prevalence","2023","Connecticut","09","25-34","Black/African American","Female","All transmission categories","102","340.8","29,933"
"HIV prevalence","2023","Connecticut","09","13-24","Black/African American","Female","All transmission categories","24","73.6","32,623"
"HIV prevalence","2023","Delaware","10","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","19,932"
"HIV prevalence","2023","Delaware","10","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","16,678"
"HIV prevalence","2023","Delaware","10","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","15,021"
"HIV prevalence","2023","Delaware","10","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","16,410"
"HIV prevalence","2023","Delaware","10","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","16,778"
"HIV prevalence","2023","Delaware","10","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","20,325"
"HIV prevalence","2023","District of Columbia","11","65+","Black/African American","Female","All transmission categories","642","2177.4","29,485"
"HIV prevalence","2023","District of Columbia","11","55-64","Black/African American","Female","All transmission categories","971","5162.7","18,808"
"HIV prevalence","2023","District of Columbia","11","45-54","Black/African American","Female","All transmission categories","777","4661.3","16,669"
"HIV prevalence","2023","District of Columbia","11","35-44","Black/African American","Female","All transmission categories","515","2385.9","21,585"
"HIV prevalence","2023","District of Columbia","11","25-34","Black/African American","Female","All transmission categories","228","867.6","26,280"
"HIV prevalence","2023","District of Columbia","11","13-24","Black/African American","Female","All transmission categories","40","176.8","22,621"
"HIV prevalence","2023","Florida","12","65+","Black/African American","Female","All transmission categories","3,721","1397.0","266,354"
"HIV prevalence","2023","Florida","12","55-64","Black/African American","Female","All transmission categories","5,681","2682.9","211,745"
"HIV prevalence","2023","Florida","12","45-54","Black/African American","Female","All transmission categories","5,155","2362.2","218,226"
"HIV prevalence","2023","Florida","12","35-44","Black/African American","Female","All transmission categories","3,782","1530.1","247,173"
"HIV prevalence","2023","Florida","12","25-34","Black/African American","Female","All transmission categories","1,886","707.7","266,481"
"HIV prevalence","2023","Florida","12","13-24","Black/African American","Female","All transmission categories","289","97.6","296,139"
"HIV prevalence","2023","Georgia","13","65+","Black/African American","Female","All transmission categories","1,656","643.4","257,399"
"HIV prevalence","2023","Georgia","13","55-64","Black/African American","Female","All transmission categories","2,887","1259.1","229,292"
"HIV prevalence","2023","Georgia","13","45-54","Black/African American","Female","All transmission categories","2,828","1155.1","244,826"
"HIV prevalence","2023","Georgia","13","35-44","Black/African American","Female","All transmission categories","2,158","807.2","267,333"
"HIV prevalence","2023","Georgia","13","25-34","Black/African American","Female","All transmission categories","1,195","418.7","285,423"
"HIV prevalence","2023","Georgia","13","13-24","Black/African American","Female","All transmission categories","281","90.5","310,443"
"HIV prevalence","2023","Guam","66","65+","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Guam","66","55-64","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Guam","66","45-54","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Guam","66","35-44","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Guam","66","25-34","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Guam","66","13-24","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Hawaii","15","65+","Black/African American","Female","All transmission categories","3","333.3","900"
"HIV prevalence","2023","Hawaii","15","55-64","Black/African American","Female","All transmission categories","1","111.2","899"
"HIV prevalence","2023","Hawaii","15","45-54","Black/African American","Female","All transmission categories","2","193.8","1,032"
"HIV prevalence","2023","Hawaii","15","35-44","Black/African American","Female","All transmission categories","4","218.8","1,828"
"HIV prevalence","2023","Hawaii","15","25-34","Black/African American","Female","All transmission categories","0","0.0","2,332"
"HIV prevalence","2023","Hawaii","15","13-24","Black/African American","Female","All transmission categories","1","52.8","1,895"
"HIV prevalence","2023","Idaho","16","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","473"
"HIV prevalence","2023","Idaho","16","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","430"
"HIV prevalence","2023","Idaho","16","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","557"
"HIV prevalence","2023","Idaho","16","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","897"
"HIV prevalence","2023","Idaho","16","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,268"
"HIV prevalence","2023","Idaho","16","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,708"
"HIV prevalence","2023","Illinois","17","65+","Black/African American","Female","All transmission categories","630","401.0","157,101"
"HIV prevalence","2023","Illinois","17","55-64","Black/African American","Female","All transmission categories","1,051","906.9","115,890"
"HIV prevalence","2023","Illinois","17","45-54","Black/African American","Female","All transmission categories","1,160","1023.7","113,311"
"HIV prevalence","2023","Illinois","17","35-44","Black/African American","Female","All transmission categories","863","722.1","119,509"
"HIV prevalence","2023","Illinois","17","25-34","Black/African American","Female","All transmission categories","592","424.8","139,353"
"HIV prevalence","2023","Illinois","17","13-24","Black/African American","Female","All transmission categories","137","95.6","143,249"
"HIV prevalence","2023","Indiana","18","65+","Black/African American","Female","All transmission categories","162","352.3","45,983"
"HIV prevalence","2023","Indiana","18","55-64","Black/African American","Female","All transmission categories","332","885.5","37,494"
"HIV prevalence","2023","Indiana","18","45-54","Black/African American","Female","All transmission categories","401","981.2","40,867"
"HIV prevalence","2023","Indiana","18","35-44","Black/African American","Female","All transmission categories","369","778.8","47,378"
"HIV prevalence","2023","Indiana","18","25-34","Black/African American","Female","All transmission categories","239","441.1","54,177"
"HIV prevalence","2023","Indiana","18","13-24","Black/African American","Female","All transmission categories","63","103.8","60,677"
"HIV prevalence","2023","Iowa","19","65+","Black/African American","Female","All transmission categories","24","577.9","4,153"
"HIV prevalence","2023","Iowa","19","55-64","Black/African American","Female","All transmission categories","45","1025.3","4,389"
"HIV prevalence","2023","Iowa","19","45-54","Black/African American","Female","All transmission categories","83","1443.0","5,752"
"HIV prevalence","2023","Iowa","19","35-44","Black/African American","Female","All transmission categories","88","998.5","8,813"
"HIV prevalence","2023","Iowa","19","25-34","Black/African American","Female","All transmission categories","42","377.5","11,127"
"HIV prevalence","2023","Iowa","19","13-24","Black/African American","Female","All transmission categories","17","127.1","13,371"
"HIV prevalence","2023","Kansas","20","65+","Black/African American","Female","All transmission categories","40","357.9","11,175"
"HIV prevalence","2023","Kansas","20","55-64","Black/African American","Female","All transmission categories","60","676.1","8,874"
"HIV prevalence","2023","Kansas","20","45-54","Black/African American","Female","All transmission categories","84","983.3","8,543"
"HIV prevalence","2023","Kansas","20","35-44","Black/African American","Female","All transmission categories","60","569.9","10,528"
"HIV prevalence","2023","Kansas","20","25-34","Black/African American","Female","All transmission categories","28","238.6","11,737"
"HIV prevalence","2023","Kansas","20","13-24","Black/African American","Female","All transmission categories","8","54.9","14,561"
"HIV prevalence","2023","Kentucky","21","65+","Black/African American","Female","All transmission categories","83","298.9","27,770"
"HIV prevalence","2023","Kentucky","21","55-64","Black/African American","Female","All transmission categories","145","656.6","22,083"
"HIV prevalence","2023","Kentucky","21","45-54","Black/African American","Female","All transmission categories","218","1006.2","21,665"
"HIV prevalence","2023","Kentucky","21","35-44","Black/African American","Female","All transmission categories","144","594.6","24,219"
"HIV prevalence","2023","Kentucky","21","25-34","Black/African American","Female","All transmission categories","79","284.1","27,810"
"HIV prevalence","2023","Kentucky","21","13-24","Black/African American","Female","All transmission categories","28","82.5","33,950"
"HIV prevalence","2023","Louisiana","22","65+","Black/African American","Female","All transmission categories","497","419.7","118,405"
"HIV prevalence","2023","Louisiana","22","55-64","Black/African American","Female","All transmission categories","1,028","1120.3","91,758"
"HIV prevalence","2023","Louisiana","22","45-54","Black/African American","Female","All transmission categories","1,411","1663.8","84,805"
"HIV prevalence","2023","Louisiana","22","35-44","Black/African American","Female","All transmission categories","1,321","1285.6","102,756"
"HIV prevalence","2023","Louisiana","22","25-34","Black/African American","Female","All transmission categories","646","602.2","107,272"
"HIV prevalence","2023","Louisiana","22","13-24","Black/African American","Female","All transmission categories","106","79.4","133,452"
"HIV prevalence","2023","Maine","23","65+","Black/African American","Female","All transmission categories","12","1996.7","601"
"HIV prevalence","2023","Maine","23","55-64","Black/African American","Female","All transmission categories","42","5391.5","779"
"HIV prevalence","2023","Maine","23","45-54","Black/African American","Female","All transmission categories","51","4469.8","1,141"
"HIV prevalence","2023","Maine","23","35-44","Black/African American","Female","All transmission categories","56","3154.9","1,775"
"HIV prevalence","2023","Maine","23","25-34","Black/African American","Female","All transmission categories","27","1269.4","2,127"
"HIV prevalence","2023","Maine","23","13-24","Black/African American","Female","All transmission categories","7","246.6","2,839"
"HIV prevalence","2023","Maryland","24","65+","Black/African American","Female","All transmission categories","1,632","969.9","168,268"
"HIV prevalence","2023","Maryland","24","55-64","Black/African American","Female","All transmission categories","2,765","2011.0","137,494"
"HIV prevalence","2023","Maryland","24","45-54","Black/African American","Female","All transmission categories","2,423","1869.5","129,604"
"HIV prevalence","2023","Maryland","24","35-44","Black/African American","Female","All transmission categories","1,488","1074.6","138,471"
"HIV prevalence","2023","Maryland","24","25-34","Black/African American","Female","All transmission categories","662","482.2","137,301"
"HIV prevalence","2023","Maryland","24","13-24","Black/African American","Female","All transmission categories","127","88.6","143,393"
"HIV prevalence","2023","Massachusetts","25","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","37,091"
"HIV prevalence","2023","Massachusetts","25","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","32,187"
"HIV prevalence","2023","Massachusetts","25","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","33,273"
"HIV prevalence","2023","Massachusetts","25","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","38,345"
"HIV prevalence","2023","Massachusetts","25","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","41,563"
"HIV prevalence","2023","Massachusetts","25","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","45,758"
"HIV prevalence","2023","Michigan","26","65+","Black/African American","Female","All transmission categories","326","275.3","118,404"
"HIV prevalence","2023","Michigan","26","55-64","Black/African American","Female","All transmission categories","569","667.3","85,271"
"HIV prevalence","2023","Michigan","26","45-54","Black/African American","Female","All transmission categories","656","734.8","89,279"
"HIV prevalence","2023","Michigan","26","35-44","Black/African American","Female","All transmission categories","486","569.3","85,372"
"HIV prevalence","2023","Michigan","26","25-34","Black/African American","Female","All transmission categories","291","264.7","109,952"
"HIV prevalence","2023","Michigan","26","13-24","Black/African American","Female","All transmission categories","55","48.3","113,789"
"HIV prevalence","2023","Minnesota","27","65+","Black/African American","Female","All transmission categories","161","1118.4","14,395"
"HIV prevalence","2023","Minnesota","27","55-64","Black/African American","Female","All transmission categories","284","1795.6","15,816"
"HIV prevalence","2023","Minnesota","27","45-54","Black/African American","Female","All transmission categories","406","1842.4","22,037"
"HIV prevalence","2023","Minnesota","27","35-44","Black/African American","Female","All transmission categories","419","1318.3","31,783"
"HIV prevalence","2023","Minnesota","27","25-34","Black/African American","Female","All transmission categories","126","373.2","33,764"
"HIV prevalence","2023","Minnesota","27","13-24","Black/African American","Female","All transmission categories","44","103.4","42,539"
"HIV prevalence","2023","Mississippi","28","65+","Black/African American","Female","All transmission categories","269","307.9","87,364"
"HIV prevalence","2023","Mississippi","28","55-64","Black/African American","Female","All transmission categories","563","791.8","71,105"
"HIV prevalence","2023","Mississippi","28","45-54","Black/African American","Female","All transmission categories","679","950.4","71,440"
"HIV prevalence","2023","Mississippi","28","35-44","Black/African American","Female","All transmission categories","469","611.1","76,746"
"HIV prevalence","2023","Mississippi","28","25-34","Black/African American","Female","All transmission categories","292","364.7","80,063"
"HIV prevalence","2023","Mississippi","28","13-24","Black/African American","Female","All transmission categories","55","53.8","102,185"
"HIV prevalence","2023","Missouri","29","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","55,771"
"HIV prevalence","2023","Missouri","29","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","43,784"
"HIV prevalence","2023","Missouri","29","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","42,556"
"HIV prevalence","2023","Missouri","29","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","48,530"
"HIV prevalence","2023","Missouri","29","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","56,146"
"HIV prevalence","2023","Missouri","29","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","60,973"
"HIV prevalence","2023","Montana","30","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","189"
"HIV prevalence","2023","Montana","30","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","205"
"HIV prevalence","2023","Montana","30","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","216"
"HIV prevalence","2023","Montana","30","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","311"
"HIV prevalence","2023","Montana","30","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","502"
"HIV prevalence","2023","Montana","30","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","603"
"HIV prevalence","2023","Nebraska","31","65+","Black/African American","Female","All transmission categories","27","535.8","5,039"
"HIV prevalence","2023","Nebraska","31","55-64","Black/African American","Female","All transmission categories","54","1215.1","4,444"
"HIV prevalence","2023","Nebraska","31","45-54","Black/African American","Female","All transmission categories","80","1632.7","4,900"
"HIV prevalence","2023","Nebraska","31","35-44","Black/African American","Female","All transmission categories","49","759.9","6,448"
"HIV prevalence","2023","Nebraska","31","25-34","Black/African American","Female","All transmission categories","33","432.3","7,633"
"HIV prevalence","2023","Nebraska","31","13-24","Black/African American","Female","All transmission categories","6","66.1","9,073"
"HIV prevalence","2023","Nevada","32","65+","Black/African American","Female","All transmission categories","114","537.2","21,222"
"HIV prevalence","2023","Nevada","32","55-64","Black/African American","Female","All transmission categories","208","1196.6","17,383"
"HIV prevalence","2023","Nevada","32","45-54","Black/African American","Female","All transmission categories","196","1040.2","18,843"
"HIV prevalence","2023","Nevada","32","35-44","Black/African American","Female","All transmission categories","178","764.4","23,286"
"HIV prevalence","2023","Nevada","32","25-34","Black/African American","Female","All transmission categories","95","354.8","26,772"
"HIV prevalence","2023","Nevada","32","13-24","Black/African American","Female","All transmission categories","24","101.8","23,575"
"HIV prevalence","2023","New Hampshire","33","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","780"
"HIV prevalence","2023","New Hampshire","33","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,106"
"HIV prevalence","2023","New Hampshire","33","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,114"
"HIV prevalence","2023","New Hampshire","33","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,433"
"HIV prevalence","2023","New Hampshire","33","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,726"
"HIV prevalence","2023","New Hampshire","33","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","2,004"
"HIV prevalence","2023","New Jersey","34","65+","Black/African American","Female","All transmission categories","1,264","1239.1","102,013"
"HIV prevalence","2023","New Jersey","34","55-64","Black/African American","Female","All transmission categories","1,920","2254.9","85,148"
"HIV prevalence","2023","New Jersey","34","45-54","Black/African American","Female","All transmission categories","1,239","1482.1","83,598"
"HIV prevalence","2023","New Jersey","34","35-44","Black/African American","Female","All transmission categories","703","828.2","84,884"
"HIV prevalence","2023","New Jersey","34","25-34","Black/African American","Female","All transmission categories","359","393.6","91,207"
"HIV prevalence","2023","New Jersey","34","13-24","Black/African American","Female","All transmission categories","64","68.0","94,082"
"HIV prevalence","2023","New Mexico","35","65+","Black/African American","Female","All transmission categories","4","129.0","3,101"
"HIV prevalence","2023","New Mexico","35","55-64","Black/African American","Female","All transmission categories","6","281.4","2,132"
"HIV prevalence","2023","New Mexico","35","45-54","Black/African American","Female","All transmission categories","20","1056.5","1,893"
"HIV prevalence","2023","New Mexico","35","35-44","Black/African American","Female","All transmission categories","10","418.9","2,387"
"HIV prevalence","2023","New Mexico","35","25-34","Black/African American","Female","All transmission categories","4","127.8","3,130"
"HIV prevalence","2023","New Mexico","35","13-24","Black/African American","Female","All transmission categories","3","89.9","3,337"
"HIV prevalence","2023","New York","36","65+","Black/African American","Female","All transmission categories","3,816","1404.7","271,651"
"HIV prevalence","2023","New York","36","55-64","Black/African American","Female","All transmission categories","5,428","2621.5","207,058"
"HIV prevalence","2023","New York","36","45-54","Black/African American","Female","All transmission categories","3,797","2039.3","186,193"
"HIV prevalence","2023","New York","36","35-44","Black/African American","Female","All transmission categories","2,198","1147.4","191,569"
"HIV prevalence","2023","New York","36","25-34","Black/African American","Female","All transmission categories","1,143","527.8","216,557"
"HIV prevalence","2023","New York","36","13-24","Black/African American","Female","All transmission categories","196","92.1","212,797"
"HIV prevalence","2023","North Carolina","37","65+","Black/African American","Female","All transmission categories","1,212","617.5","196,286"
"HIV prevalence","2023","North Carolina","37","55-64","Black/African American","Female","All transmission categories","1,896","1234.7","153,565"
"HIV prevalence","2023","North Carolina","37","45-54","Black/African American","Female","All transmission categories","1,725","1122.2","153,716"
"HIV prevalence","2023","North Carolina","37","35-44","Black/African American","Female","All transmission categories","995","629.7","158,021"
"HIV prevalence","2023","North Carolina","37","25-34","Black/African American","Female","All transmission categories","500","285.4","175,175"
"HIV prevalence","2023","North Carolina","37","13-24","Black/African American","Female","All transmission categories","112","57.6","194,600"
"HIV prevalence","2023","North Dakota","38","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","302"
"HIV prevalence","2023","North Dakota","38","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","683"
"HIV prevalence","2023","North Dakota","38","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,038"
"HIV prevalence","2023","North Dakota","38","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,853"
"HIV prevalence","2023","North Dakota","38","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","2,696"
"HIV prevalence","2023","North Dakota","38","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","2,320"
"HIV prevalence","2023","Northern Mariana Islands","69","65+","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Northern Mariana Islands","69","55-64","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Northern Mariana Islands","69","45-54","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Northern Mariana Islands","69","35-44","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Northern Mariana Islands","69","25-34","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Northern Mariana Islands","69","13-24","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Ohio","39","65+","Black/African American","Female","All transmission categories","371","306.0","121,256"
"HIV prevalence","2023","Ohio","39","55-64","Black/African American","Female","All transmission categories","728","814.9","89,339"
"HIV prevalence","2023","Ohio","39","45-54","Black/African American","Female","All transmission categories","763","862.6","88,456"
"HIV prevalence","2023","Ohio","39","35-44","Black/African American","Female","All transmission categories","636","627.2","101,407"
"HIV prevalence","2023","Ohio","39","25-34","Black/African American","Female","All transmission categories","383","319.8","119,753"
"HIV prevalence","2023","Ohio","39","13-24","Black/African American","Female","All transmission categories","116","88.9","130,546"
"HIV prevalence","2023","Oklahoma^","40","65+","Black/African American","Female","All transmission categories","29","141.5","20,499"
"HIV prevalence","2023","Oklahoma^","40","55-64","Black/African American","Female","All transmission categories","100","594.8","16,811"
"HIV prevalence","2023","Oklahoma^","40","45-54","Black/African American","Female","All transmission categories","128","775.9","16,497"
"HIV prevalence","2023","Oklahoma^","40","35-44","Black/African American","Female","All transmission categories","98","488.2","20,072"
"HIV prevalence","2023","Oklahoma^","40","25-34","Black/African American","Female","All transmission categories","86","369.4","23,281"
"HIV prevalence","2023","Oklahoma^","40","13-24","Black/African American","Female","All transmission categories","20","75.7","26,436"
"HIV prevalence","2023","Oregon","41","65+","Black/African American","Female","All transmission categories","20","439.5","4,551"
"HIV prevalence","2023","Oregon","41","55-64","Black/African American","Female","All transmission categories","41","1044.3","3,926"
"HIV prevalence","2023","Oregon","41","45-54","Black/African American","Female","All transmission categories","53","1179.1","4,495"
"HIV prevalence","2023","Oregon","41","35-44","Black/African American","Female","All transmission categories","43","734.0","5,858"
"HIV prevalence","2023","Oregon","41","25-34","Black/African American","Female","All transmission categories","13","175.5","7,408"
"HIV prevalence","2023","Oregon","41","13-24","Black/African American","Female","All transmission categories","9","132.0","6,820"
"HIV prevalence","2023","Palau","70","65+","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Palau","70","55-64","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Palau","70","45-54","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Palau","70","35-44","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Palau","70","25-34","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Palau","70","13-24","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV prevalence","2023","Pennsylvania","42","65+","Black/African American","Female","All transmission categories","905","790.3","114,508"
"HIV prevalence","2023","Pennsylvania","42","55-64","Black/African American","Female","All transmission categories","1,741","1991.6","87,415"
"HIV prevalence","2023","Pennsylvania","42","45-54","Black/African American","Female","All transmission categories","1,386","1673.9","82,799"
"HIV prevalence","2023","Pennsylvania","42","35-44","Black/African American","Female","All transmission categories","914","965.8","94,635"
"HIV prevalence","2023","Pennsylvania","42","25-34","Black/African American","Female","All transmission categories","551","492.9","111,792"
"HIV prevalence","2023","Pennsylvania","42","13-24","Black/African American","Female","All transmission categories","120","98.8","121,499"
"HIV prevalence","2023","Puerto Rico","72","65+","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV prevalence","2023","Puerto Rico","72","55-64","Black/African American","Female","All transmission categories","2","Data not available","NA"
"HIV prevalence","2023","Puerto Rico","72","45-54","Black/African American","Female","All transmission categories","3","Data not available","NA"
"HIV prevalence","2023","Puerto Rico","72","35-44","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV prevalence","2023","Puerto Rico","72","25-34","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV prevalence","2023","Puerto Rico","72","13-24","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV prevalence","2023","Rhode Island","44","65+","Black/African American","Female","All transmission categories","48","1114.2","4,308"
