"Date Printed: Thursday, May 4, 2023 5:23:25 PM"
Title: "HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | Black/African American | Female | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
The 'Sex' column is used for either sex at birth or gender identity.
NA - Not applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2013","Alaska","02","25-34","Black/African American","Female","All transmission categories","0","0.0","1,770"
"HIV diagnoses","2013","Alaska","02","13-24","Black/African American","Female","All transmission categories","0","0.0","2,213"
"HIV diagnoses","2012","Alaska","02","55+","Black/African American","Female","All transmission categories","0","0.0","1,766"
"HIV diagnoses","2012","Alaska","02","45-54","Black/African American","Female","All transmission categories","1","73.4","1,362"
"HIV diagnoses","2012","Alaska","02","35-44","Black/African American","Female","All transmission categories","0","0.0","1,352"
"HIV diagnoses","2012","Alaska","02","25-34","Black/African American","Female","All transmission categories","0","0.0","1,697"
"HIV diagnoses","2012","Alaska","02","13-24","Black/African American","Female","All transmission categories","0","0.0","2,113"
"HIV diagnoses","2011","Alaska","02","55+","Black/African American","Female","All transmission categories","0","0.0","1,631"
"HIV diagnoses","2011","Alaska","02","45-54","Black/African American","Female","All transmission categories","0","0.0","1,366"
"HIV diagnoses","2011","Alaska","02","35-44","Black/African American","Female","All transmission categories","0","0.0","1,304"
"HIV diagnoses","2011","Alaska","02","25-34","Black/African American","Female","All transmission categories","0","0.0","1,653"
"HIV diagnoses","2011","Alaska","02","13-24","Black/African American","Female","All transmission categories","0","0.0","1,981"
"HIV diagnoses","2010","Alaska","02","55+","Black/African American","Female","All transmission categories","0","0.0","1,524"
"HIV diagnoses","2010","Alaska","02","45-54","Black/African American","Female","All transmission categories","1","71.1","1,406"
"HIV diagnoses","2010","Alaska","02","35-44","Black/African American","Female","All transmission categories","1","77.6","1,289"
"HIV diagnoses","2010","Alaska","02","25-34","Black/African American","Female","All transmission categories","1","62.9","1,589"
"HIV diagnoses","2010","Alaska","02","13-24","Black/African American","Female","All transmission categories","0","0.0","1,929"
"HIV diagnoses","2009","Alaska","02","55+","Black/African American","Female","All transmission categories","0","0.0","1,500"
"HIV diagnoses","2009","Alaska","02","45-54","Black/African American","Female","All transmission categories","1","68.2","1,466"
"HIV diagnoses","2009","Alaska","02","35-44","Black/African American","Female","All transmission categories","0","0.0","1,507"
"HIV diagnoses","2009","Alaska","02","25-34","Black/African American","Female","All transmission categories","0","0.0","2,141"
"HIV diagnoses","2009","Alaska","02","13-24","Black/African American","Female","All transmission categories","0","0.0","2,616"
"HIV diagnoses","2008","Alaska","02","55+","Black/African American","Female","All transmission categories","0","0.0","1,383"
"HIV diagnoses","2008","Alaska","02","45-54","Black/African American","Female","All transmission categories","0","0.0","1,420"
"HIV diagnoses","2008","Alaska","02","35-44","Black/African American","Female","All transmission categories","0","0.0","1,537"
"HIV diagnoses","2008","Alaska","02","25-34","Black/African American","Female","All transmission categories","1","48.1","2,079"
"HIV diagnoses","2008","Alaska","02","13-24","Black/African American","Female","All transmission categories","0","0.0","2,591"
"HIV diagnoses","2019","Arizona","04","55+","Black/African American","Female","All transmission categories","4","11.6","34,414"
"HIV diagnoses","2019","Arizona","04","45-54","Black/African American","Female","All transmission categories","5","26.2","19,098"
"HIV diagnoses","2019","Arizona","04","35-44","Black/African American","Female","All transmission categories","8","37.0","21,645"
"HIV diagnoses","2019","Arizona","04","25-34","Black/African American","Female","All transmission categories","14","54.1","25,897"
"HIV diagnoses","2019","Arizona","04","13-24","Black/African American","Female","All transmission categories","6","21.7","27,689"
"HIV diagnoses","2018","Arizona","04","55+","Black/African American","Female","All transmission categories","3","9.2","32,599"
"HIV diagnoses","2018","Arizona","04","45-54","Black/African American","Female","All transmission categories","2","10.8","18,577"
"HIV diagnoses","2018","Arizona","04","35-44","Black/African American","Female","All transmission categories","7","33.8","20,710"
"HIV diagnoses","2018","Arizona","04","25-34","Black/African American","Female","All transmission categories","10","40.6","24,601"
"HIV diagnoses","2018","Arizona","04","13-24","Black/African American","Female","All transmission categories","2","7.4","26,986"
"HIV diagnoses","2017","Arizona","04","55+","Black/African American","Female","All transmission categories","9","29.2","30,813"
"HIV diagnoses","2017","Arizona","04","45-54","Black/African American","Female","All transmission categories","6","33.2","18,094"
"HIV diagnoses","2017","Arizona","04","35-44","Black/African American","Female","All transmission categories","8","40.3","19,838"
"HIV diagnoses","2017","Arizona","04","25-34","Black/African American","Female","All transmission categories","10","42.8","23,349"
"HIV diagnoses","2017","Arizona","04","13-24","Black/African American","Female","All transmission categories","4","15.2","26,401"
"HIV diagnoses","2016","Arizona","04","55+","Black/African American","Female","All transmission categories","5","17.2","29,055"
"HIV diagnoses","2016","Arizona","04","45-54","Black/African American","Female","All transmission categories","13","73.9","17,600"
"HIV diagnoses","2016","Arizona","04","35-44","Black/African American","Female","All transmission categories","5","26.3","19,029"
"HIV diagnoses","2016","Arizona","04","25-34","Black/African American","Female","All transmission categories","11","49.6","22,162"
"HIV diagnoses","2016","Arizona","04","13-24","Black/African American","Female","All transmission categories","4","15.3","26,165"
"HIV diagnoses","2015","Arizona","04","55+","Black/African American","Female","All transmission categories","2","7.4","27,164"
"HIV diagnoses","2015","Arizona","04","45-54","Black/African American","Female","All transmission categories","7","41.2","16,990"
"HIV diagnoses","2015","Arizona","04","35-44","Black/African American","Female","All transmission categories","12","66.1","18,165"
"HIV diagnoses","2015","Arizona","04","25-34","Black/African American","Female","All transmission categories","16","76.7","20,864"
"HIV diagnoses","2015","Arizona","04","13-24","Black/African American","Female","All transmission categories","0","0.0","25,608"
"HIV diagnoses","2014","Arizona","04","55+","Black/African American","Female","All transmission categories","4","15.7","25,410"
"HIV diagnoses","2014","Arizona","04","45-54","Black/African American","Female","All transmission categories","3","18.2","16,521"
"HIV diagnoses","2014","Arizona","04","35-44","Black/African American","Female","All transmission categories","13","74.3","17,496"
"HIV diagnoses","2014","Arizona","04","25-34","Black/African American","Female","All transmission categories","10","50.2","19,914"
"HIV diagnoses","2014","Arizona","04","13-24","Black/African American","Female","All transmission categories","5","19.9","25,109"
"HIV diagnoses","2013","Arizona","04","55+","Black/African American","Female","All transmission categories","3","12.6","23,830"
"HIV diagnoses","2013","Arizona","04","45-54","Black/African American","Female","All transmission categories","2","12.3","16,325"
"HIV diagnoses","2013","Arizona","04","35-44","Black/African American","Female","All transmission categories","4","23.3","17,181"
"HIV diagnoses","2013","Arizona","04","25-34","Black/African American","Female","All transmission categories","9","47.8","18,845"
"HIV diagnoses","2013","Arizona","04","13-24","Black/African American","Female","All transmission categories","9","36.6","24,601"
"HIV diagnoses","2012","Arizona","04","55+","Black/African American","Female","All transmission categories","2","8.9","22,578"
"HIV diagnoses","2012","Arizona","04","45-54","Black/African American","Female","All transmission categories","7","43.5","16,109"
"HIV diagnoses","2012","Arizona","04","35-44","Black/African American","Female","All transmission categories","7","42.0","16,671"
"HIV diagnoses","2012","Arizona","04","25-34","Black/African American","Female","All transmission categories","8","44.2","18,118"
"HIV diagnoses","2012","Arizona","04","13-24","Black/African American","Female","All transmission categories","4","16.5","24,262"
"HIV diagnoses","2011","Arizona","04","55+","Black/African American","Female","All transmission categories","1","4.7","21,254"
"HIV diagnoses","2011","Arizona","04","45-54","Black/African American","Female","All transmission categories","3","19.0","15,794"
"HIV diagnoses","2011","Arizona","04","35-44","Black/African American","Female","All transmission categories","12","73.8","16,266"
"HIV diagnoses","2011","Arizona","04","25-34","Black/African American","Female","All transmission categories","6","34.4","17,441"
"HIV diagnoses","2011","Arizona","04","13-24","Black/African American","Female","All transmission categories","1","4.2","23,546"
"HIV diagnoses","2010","Arizona","04","55+","Black/African American","Female","All transmission categories","1","5.0","20,041"
"HIV diagnoses","2010","Arizona","04","45-54","Black/African American","Female","All transmission categories","3","19.2","15,600"
"HIV diagnoses","2010","Arizona","04","35-44","Black/African American","Female","All transmission categories","4","24.9","16,070"
"HIV diagnoses","2010","Arizona","04","25-34","Black/African American","Female","All transmission categories","2","11.8","17,005"
"HIV diagnoses","2010","Arizona","04","13-24","Black/African American","Female","All transmission categories","6","26.0","23,071"
"HIV diagnoses","2009","Arizona","04","55+","Black/African American","Female","All transmission categories","1","5.3","18,840"
"HIV diagnoses","2009","Arizona","04","45-54","Black/African American","Female","All transmission categories","2","13.5","14,818"
"HIV diagnoses","2009","Arizona","04","35-44","Black/African American","Female","All transmission categories","9","54.1","16,627"
"HIV diagnoses","2009","Arizona","04","25-34","Black/African American","Female","All transmission categories","4","22.1","18,111"
"HIV diagnoses","2009","Arizona","04","13-24","Black/African American","Female","All transmission categories","4","17.9","22,382"
"HIV diagnoses","2008","Arizona","04","55+","Black/African American","Female","All transmission categories","1","5.7","17,633"
"HIV diagnoses","2008","Arizona","04","45-54","Black/African American","Female","All transmission categories","2","14.1","14,190"
"HIV diagnoses","2008","Arizona","04","35-44","Black/African American","Female","All transmission categories","5","30.8","16,221"
"HIV diagnoses","2008","Arizona","04","25-34","Black/African American","Female","All transmission categories","7","40.7","17,205"
"HIV diagnoses","2008","Arizona","04","13-24","Black/African American","Female","All transmission categories","4","18.6","21,488"
"HIV diagnoses","2019","Arkansas","05","55+","Black/African American","Female","All transmission categories","10","16.1","62,049"
"HIV diagnoses","2019","Arkansas","05","45-54","Black/African American","Female","All transmission categories","7","24.7","28,349"
"HIV diagnoses","2019","Arkansas","05","35-44","Black/African American","Female","All transmission categories","1","3.1","31,895"
"HIV diagnoses","2019","Arkansas","05","25-34","Black/African American","Female","All transmission categories","11","31.1","35,369"
"HIV diagnoses","2019","Arkansas","05","13-24","Black/African American","Female","All transmission categories","5","11.6","43,016"
"HIV diagnoses","2018","Arkansas","05","55+","Black/African American","Female","All transmission categories","2","3.3","60,524"
"HIV diagnoses","2018","Arkansas","05","45-54","Black/African American","Female","All transmission categories","6","20.9","28,721"
"HIV diagnoses","2018","Arkansas","05","35-44","Black/African American","Female","All transmission categories","12","38.1","31,498"
"HIV diagnoses","2018","Arkansas","05","25-34","Black/African American","Female","All transmission categories","6","17.0","35,348"
"HIV diagnoses","2018","Arkansas","05","13-24","Black/African American","Female","All transmission categories","5","11.5","43,440"
"HIV diagnoses","2017","Arkansas","05","55+","Black/African American","Female","All transmission categories","3","5.1","58,973"
"HIV diagnoses","2017","Arkansas","05","45-54","Black/African American","Female","All transmission categories","1","3.4","29,173"
"HIV diagnoses","2017","Arkansas","05","35-44","Black/African American","Female","All transmission categories","7","22.5","31,174"
"HIV diagnoses","2017","Arkansas","05","25-34","Black/African American","Female","All transmission categories","9","25.7","34,981"
"HIV diagnoses","2017","Arkansas","05","13-24","Black/African American","Female","All transmission categories","7","15.9","43,976"
"HIV diagnoses","2016","Arkansas","05","55+","Black/African American","Female","All transmission categories","3","5.2","57,368"
"HIV diagnoses","2016","Arkansas","05","45-54","Black/African American","Female","All transmission categories","2","6.8","29,590"
"HIV diagnoses","2016","Arkansas","05","35-44","Black/African American","Female","All transmission categories","6","19.4","31,000"
"HIV diagnoses","2016","Arkansas","05","25-34","Black/African American","Female","All transmission categories","6","17.4","34,533"
"HIV diagnoses","2016","Arkansas","05","13-24","Black/African American","Female","All transmission categories","5","11.1","44,873"
"HIV diagnoses","2015","Arkansas","05","55+","Black/African American","Female","All transmission categories","4","7.2","55,669"
"HIV diagnoses","2015","Arkansas","05","45-54","Black/African American","Female","All transmission categories","7","23.3","29,992"
"HIV diagnoses","2015","Arkansas","05","35-44","Black/African American","Female","All transmission categories","5","16.2","30,773"
"HIV diagnoses","2015","Arkansas","05","25-34","Black/African American","Female","All transmission categories","7","20.4","34,309"
"HIV diagnoses","2015","Arkansas","05","13-24","Black/African American","Female","All transmission categories","10","22.1","45,298"
"HIV diagnoses","2014","Arkansas","05","55+","Black/African American","Female","All transmission categories","1","1.9","53,776"
"HIV diagnoses","2014","Arkansas","05","45-54","Black/African American","Female","All transmission categories","5","16.4","30,550"
"HIV diagnoses","2014","Arkansas","05","35-44","Black/African American","Female","All transmission categories","4","13.2","30,290"
"HIV diagnoses","2014","Arkansas","05","25-34","Black/African American","Female","All transmission categories","4","11.8","34,006"
"HIV diagnoses","2014","Arkansas","05","13-24","Black/African American","Female","All transmission categories","10","21.7","46,112"
"HIV diagnoses","2013","Arkansas","05","55+","Black/African American","Female","All transmission categories","3","5.8","52,017"
"HIV diagnoses","2013","Arkansas","05","45-54","Black/African American","Female","All transmission categories","7","22.5","31,144"
"HIV diagnoses","2013","Arkansas","05","35-44","Black/African American","Female","All transmission categories","6","20.1","29,884"
"HIV diagnoses","2013","Arkansas","05","25-34","Black/African American","Female","All transmission categories","10","29.3","34,110"
"HIV diagnoses","2013","Arkansas","05","13-24","Black/African American","Female","All transmission categories","9","19.4","46,369"
"HIV diagnoses","2012","Arkansas","05","55+","Black/African American","Female","All transmission categories","0","0.0","50,467"
"HIV diagnoses","2012","Arkansas","05","45-54","Black/African American","Female","All transmission categories","2","6.3","31,513"
"HIV diagnoses","2012","Arkansas","05","35-44","Black/African American","Female","All transmission categories","10","33.7","29,661"
"HIV diagnoses","2012","Arkansas","05","25-34","Black/African American","Female","All transmission categories","8","23.4","34,203"
"HIV diagnoses","2012","Arkansas","05","13-24","Black/African American","Female","All transmission categories","7","15.2","46,158"
"HIV diagnoses","2011","Arkansas","05","55+","Black/African American","Female","All transmission categories","6","12.4","48,579"
"HIV diagnoses","2011","Arkansas","05","45-54","Black/African American","Female","All transmission categories","5","15.6","32,138"
"HIV diagnoses","2011","Arkansas","05","35-44","Black/African American","Female","All transmission categories","7","23.8","29,469"
"HIV diagnoses","2011","Arkansas","05","25-34","Black/African American","Female","All transmission categories","9","26.3","34,165"
"HIV diagnoses","2011","Arkansas","05","13-24","Black/African American","Female","All transmission categories","6","13.0","46,280"
"HIV diagnoses","2010","Arkansas","05","55+","Black/African American","Female","All transmission categories","2","4.3","46,944"
"HIV diagnoses","2010","Arkansas","05","45-54","Black/African American","Female","All transmission categories","4","12.3","32,412"
"HIV diagnoses","2010","Arkansas","05","35-44","Black/African American","Female","All transmission categories","5","17.0","29,450"
"HIV diagnoses","2010","Arkansas","05","25-34","Black/African American","Female","All transmission categories","3","8.8","33,918"
"HIV diagnoses","2010","Arkansas","05","13-24","Black/African American","Female","All transmission categories","1","2.2","46,015"
"HIV diagnoses","2009","Arkansas","05","55+","Black/African American","Female","All transmission categories","2","4.4","45,233"
"HIV diagnoses","2009","Arkansas","05","45-54","Black/African American","Female","All transmission categories","6","18.7","32,164"
"HIV diagnoses","2009","Arkansas","05","35-44","Black/African American","Female","All transmission categories","10","33.6","29,733"
"HIV diagnoses","2009","Arkansas","05","25-34","Black/African American","Female","All transmission categories","10","28.4","35,212"
"HIV diagnoses","2009","Arkansas","05","13-24","Black/African American","Female","All transmission categories","5","10.6","47,216"
"HIV diagnoses","2008","Arkansas","05","55+","Black/African American","Female","All transmission categories","1","2.3","44,189"
"HIV diagnoses","2008","Arkansas","05","45-54","Black/African American","Female","All transmission categories","8","24.9","32,130"
"HIV diagnoses","2008","Arkansas","05","35-44","Black/African American","Female","All transmission categories","6","19.9","30,092"
"HIV diagnoses","2008","Arkansas","05","25-34","Black/African American","Female","All transmission categories","7","20.3","34,460"
"HIV diagnoses","2008","Arkansas","05","13-24","Black/African American","Female","All transmission categories","4","8.5","47,292"
"HIV diagnoses","2019","California","06","55+","Black/African American","Female","All transmission categories","34","10.3","330,684"
"HIV diagnoses","2019","California","06","45-54","Black/African American","Female","All transmission categories","26","17.9","145,348"
"HIV diagnoses","2019","California","06","35-44","Black/African American","Female","All transmission categories","39","27.6","141,152"
"HIV diagnoses","2019","California","06","25-34","Black/African American","Female","All transmission categories","42","23.8","176,191"
"HIV diagnoses","2019","California","06","13-24","Black/African American","Female","All transmission categories","19","11.6","163,308"
"HIV diagnoses","2018","California","06","55+","Black/African American","Female","All transmission categories","29","8.9","324,101"
"HIV diagnoses","2018","California","06","45-54","Black/African American","Female","All transmission categories","29","19.3","150,326"
