Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,2011,2011,Prostate,28010,45-49 years,45-49,5115,10995336,46.5
,2011,2011,Prostate,28010,50-54 years,50-54,16641,11110429,149.8
,2011,2011,Prostate,28010,55-59 years,55-59,30446,9849836,309.1
,2011,2011,Prostate,28010,60-64 years ,60-64,44193,8563221,516.1
,2011,2011,Prostate,28010,65-69 years,65-69,47625,6082863,782.9
,2011,2011,Prostate,28010,70-74 years,70-74,35631,4400132,809.8
,2011,2011,Prostate,28010,75-79 years,75-79,22597,3222574,701.2
,2011,2011,Prostate,28010,80-84 years,80-84,11793,2325001,507.2
,2011,2011,Prostate,28010,85+ years,85+,8386,1866194,449.4
,2012,2012,Prostate,28010,35-39 years,35-39,73,9764716,0.7
,2012,2012,Prostate,28010,40-44 years,40-44,981,10514000,9.3
,2012,2012,Prostate,28010,45-49 years,45-49,4286,10799654,39.7
,2012,2012,Prostate,28010,50-54 years,50-54,13996,11153873,125.5
,2012,2012,Prostate,28010,55-59 years,55-59,26129,10130091,257.9
,2012,2012,Prostate,28010,60-64 years ,60-64,36997,8567804,431.8
,2012,2012,Prostate,28010,65-69 years,65-69,42838,6624812,646.6
,2012,2012,Prostate,28010,70-74 years,70-74,30437,4591672,662.9
,2012,2012,Prostate,28010,75-79 years,75-79,18654,3274983,569.6
,2012,2012,Prostate,28010,80-84 years,80-84,9756,2336857,417.5
,2012,2012,Prostate,28010,85+ years,85+,7480,1931157,387.3
,2013,2013,Prostate,28010,35-39 years,35-39,79,9859476,0.8
,2013,2013,Prostate,28010,40-44 years,40-44,910,10441835,8.7
,2013,2013,Prostate,28010,45-49 years,45-49,3613,10604702,34.1
,2013,2013,Prostate,28010,50-54 years,50-54,13106,11178108,117.2
,2013,2013,Prostate,28010,55-59 years,55-59,25588,10367063,246.8
,2013,2013,Prostate,28010,60-64 years ,60-64,35863,8716506,411.4
,2013,2013,Prostate,28010,65-69 years,65-69,43050,6929355,621.3
,2013,2013,Prostate,28010,70-74 years,70-74,31107,4868559,638.9
,2013,2013,Prostate,28010,75-79 years,75-79,18746,3362316,557.5
,2013,2013,Prostate,28010,80-84 years,80-84,9866,2339662,421.7
,2013,2013,Prostate,28010,85+ years,85+,8021,1982090,404.7
,2014,2014,Prostate,28010,35-39 years,35-39,80,10029605,0.8
,2014,2014,Prostate,28010,40-44 years,40-44,740,10307911,7.2
,2014,2014,Prostate,28010,45-49 years,45-49,3317,10456109,31.7
,2014,2014,Prostate,28010,50-54 years,50-54,12341,11198143,110.2
,2014,2014,Prostate,28010,55-59 years,55-59,25030,10546771,237.3
,2014,2014,Prostate,28010,60-64 years ,60-64,34845,8927307,390.3
,2014,2014,Prostate,28010,65-69 years,65-69,41921,7273756,576.3
,2014,2014,Prostate,28010,70-74 years,70-74,30342,5077930,597.5
,2014,2014,Prostate,28010,75-79 years,75-79,18066,3469901,520.6
,2014,2014,Prostate,28010,80-84 years,80-84,9626,2344440,410.6
,2014,2014,Prostate,28010,85+ years,85+,7984,2036126,392.1
,2015,2015,Prostate,28010,30-34 years,30-34,16,10898586,0.1
,2015,2015,Prostate,28010,35-39 years,35-39,64,10287635,0.6
,2015,2015,Prostate,28010,40-44 years,40-44,728,10135034,7.2
,2015,2015,Prostate,28010,45-49 years,45-49,3220,10465473,30.8
,2015,2015,Prostate,28010,50-54 years,50-54,12367,11109438,111.3
,2015,2015,Prostate,28010,55-59 years,55-59,25376,10723743,236.6
,2015,2015,Prostate,28010,60-64 years ,60-64,37321,9177393,406.7
,2015,2015,Prostate,28010,65-69 years,65-69,46434,7630746,608.5
,2015,2015,Prostate,28010,70-74 years,70-74,33237,5266132,631.1
,2015,2015,Prostate,28010,75-79 years,75-79,19879,3556057,559
,2015,2015,Prostate,28010,80-84 years,80-84,10150,2366587,428.9
,2015,2015,Prostate,28010,85+ years,85+,8080,2089176,386.8
,2016,2016,Prostate,28010,35-39 years,35-39,64,10564143,0.6
,2016,2016,Prostate,28010,40-44 years,40-44,657,9938839,6.6
,2016,2016,Prostate,28010,45-49 years,45-49,3080,10568161,29.1
,2016,2016,Prostate,28010,50-54 years,50-54,12018,10929147,110
,2016,2016,Prostate,28010,55-59 years,55-59,25940,10861547,238.8
,2016,2016,Prostate,28010,60-64 years ,60-64,38509,9409714,409.2
,2016,2016,Prostate,28010,65-69 years,65-69,49463,7986806,619.3
,2016,2016,Prostate,28010,70-74 years,70-74,34817,5427241,641.5
,2016,2016,Prostate,28010,75-79 years,75-79,21159,3663236,577.6
,2016,2016,Prostate,28010,80-84 years,80-84,10695,2403766,444.9
,2016,2016,Prostate,28010,85+ years,85+,8494,2136109,397.6
,2017,2017,Prostate,28010,35-39 years,35-39,66,10809311,0.6
,2017,2017,Prostate,28010,40-44 years,40-44,571,9915674,5.8
,2017,2017,Prostate,28010,45-49 years,45-49,3094,10597506,29.2
,2017,2017,Prostate,28010,50-54 years,50-54,12051,10736266,112.2
,2017,2017,Prostate,28010,55-59 years,55-59,27436,10900726,251.7
,2017,2017,Prostate,28010,60-64 years ,60-64,41731,9662310,431.9
,2017,2017,Prostate,28010,65-69 years,65-69,52252,7979749,654.8
,2017,2017,Prostate,28010,70-74 years,70-74,40113,5901201,679.7
,2017,2017,Prostate,28010,75-79 years,75-79,23131,3818633,605.7
,2017,2017,Prostate,28010,80-84 years,80-84,11239,2446056,459.5
,2017,2017,Prostate,28010,85+ years,85+,8450,2170712,389.3
,2018,2018,Prostate,28010,35-39 years,35-39,61,11028247,0.6
,2018,2018,Prostate,28010,40-44 years,40-44,581,10006932,5.8
,2018,2018,Prostate,28010,45-49 years,45-49,3148,10531864,29.9
,2018,2018,Prostate,28010,50-54 years,50-54,12050,10542423,114.3
,2018,2018,Prostate,28010,55-59 years,55-59,27098,10920287,248.1
,2018,2018,Prostate,28010,60-64 years ,60-64,42800,9872195,433.5
,2018,2018,Prostate,28010,65-69 years,65-69,54088,8104963,667.3
,2018,2018,Prostate,28010,70-74 years,70-74,42611,6166751,691
,2018,2018,Prostate,28010,75-79 years,75-79,25339,4048515,625.9
,2018,2018,Prostate,28010,80-84 years,80-84,11932,2515895,474.3
,2018,2018,Prostate,28010,85+ years,85+,8436,2197718,383.9
,2019,2019,Prostate,28010,35-39 years,35-39,65,11173346,0.6
,2019,2019,Prostate,28010,40-44 years,40-44,616,10162252,6.1
,2019,2019,Prostate,28010,45-49 years,45-49,3130,10398392,30.1
,2019,2019,Prostate,28010,50-54 years,50-54,11718,10389553,112.8
,2019,2019,Prostate,28010,55-59 years,55-59,28219,10932133,258.1
,2019,2019,Prostate,28010,60-64 years ,60-64,44906,10027499,447.8
,2019,2019,Prostate,28010,65-69 years,65-69,57185,8286046,690.1
,2019,2019,Prostate,28010,70-74 years,70-74,46224,6461619,715.4
,2019,2019,Prostate,28010,75-79 years,75-79,27727,4218172,657.3
,2019,2019,Prostate,28010,80-84 years,80-84,12826,2599438,493.4
,2019,2019,Prostate,28010,85+ years,85+,8869,2220891,399.3
,2020,2020,Prostate,28010,35-39 years,35-39,37,11012987,0.3
,2020,2020,Prostate,28010,40-44 years,40-44,512,10182015,5
,2020,2020,Prostate,28010,45-49 years,45-49,2487,9987814,24.9
,2020,2020,Prostate,28010,50-54 years,50-54,9670,10179161,95
,2020,2020,Prostate,28010,55-59 years,55-59,23183,10607605,218.6
,2020,2020,Prostate,28010,60-64 years ,60-64,38337,9963167,384.8
,2020,2020,Prostate,28010,65-69 years,65-69,49943,8323215,600
,2020,2020,Prostate,28010,70-74 years,70-74,41450,6637993,624.4
,2020,2020,Prostate,28010,75-79 years,75-79,24984,4273738,584.6
,2020,2020,Prostate,28010,80-84 years,80-84,11850,2609258,454.2
,2020,2020,Prostate,28010,85+ years,85+,8330,2208021,377.3
,2021,2021,Prostate,28010,35-39 years,35-39,62,11053674,0.6
,2021,2021,Prostate,28010,40-44 years,40-44,545,10401388,5.2
,2021,2021,Prostate,28010,45-49 years,45-49,2671,9715004,27.5
,2021,2021,Prostate,28010,50-54 years,50-54,10772,10247023,105.1
,2021,2021,Prostate,28010,55-59 years,55-59,24952,10396941,240
,2021,2021,Prostate,28010,60-64 years ,60-64,42175,10064758,419
,2021,2021,Prostate,28010,65-69 years,65-69,56237,8499100,661.7
,2021,2021,Prostate,28010,70-74 years,70-74,47753,6931376,688.9
,2021,2021,Prostate,28010,75-79 years,75-79,28950,4376557,661.5
,2021,2021,Prostate,28010,80-84 years,80-84,13706,2666339,514
,2021,2021,Prostate,28010,85+ years,85+,8812,2218537,397.2
---,,,,,,,,,
"Dataset: United States and Puerto Rico Cancer Statistics, 1999-2021 Incidence",,,,,,,,,
Query Parameters:,,,,,,,,,
Leading Cancer Sites: Prostate,,,,,,,,,
Group By: Year; Leading Cancer Sites; Age Groups,,,,,,,,,
Show Totals: Disabled,,,,,,,,,
Show Zero Values: False,,,,,,,,,
Show Suppressed: False,,,,,,,,,
"Calculate Rates Per: 100,000",,,,,,,,,
Standard Population: 2000 U.S. Std. Million,,,,,,,,,
---,,,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/cancer-v2021.html for more information.,,,,,,,,,
---,,,,,,,,,
"Query Date: Aug 20, 2024 11:12:15 AM",,,,,,,,,
---,,,,,,,,,
"Suggested Citation: United States Cancer Statistics - Incidence: 1999 - 2021, WONDER Online Database. United States Department",,,,,,,,,
"of Health and Human Services, Centers for Disease Control and Prevention and National Cancer Institute; 2023 submission; 2024",,,,,,,,,
"release. Accessed at http://wonder.cdc.gov/cancer-v2021.html on Aug 20, 2024 11:12:15 AM",,,,,,,,,
---,,,,,,,,,
Messages:,,,,,,,,,
1. Rows with zero Count are hidden. Use Quick Options above to show zero rows.,,,,,,,,,
2. Rows with suppressed Count are hidden. Use Quick Options above to show suppressed rows.,,,,,,,,,
---,,,,,,,,,
Caveats:,,,,,,,,,
"1. Statistics are suppressed to protect personal privacy, for the following conditions: <ol><li> Data are suppressed if the",,,,,,,,,
figures represent fewer than 16 cases for the specific category in the table cell. </li><li> Counts and rates are suppressed for,,,,,,,,,
"cells at the Metropolitan Statistical Area (MSA) level for the race categories ""American Indian or Alaska Native"" or ""Asian",,,,,,,,,
"or Pacific Islander"" when the specific category's population for rate calculations is less than 50,000 persons. </li><li> Data",,,,,,,,,
are suppressed at the state and MSA level for certain race and ethnicity groups: <ul><li> American Indian or Alaska Native data,,,,,,,,,
"are suppressed at the state and MSA level for residents of Illinois, Kansas, New Jersey, and New York; </li><li> Hispanic Asian",,,,,,,,,
or Pacific Islander and Hispanic Black or African American data are suppressed at the state and MSA level for residents of,,,,,,,,,
Kansas; </li><li> Race by ethnicity data are suppressed for state specific statistics for residents of North Dakota and,,,,,,,,,
Wisconsin. Ethnicity data are also suppressed for residents of North Dakota and Wisconsin. </li></ul> </li></ol> States decide,,,,,,,,,
whether to suppress data for specific race and ethnicity categories. The suppression criteria may vary in previous releases of,,,,,,,,,
these data More information: http://wonder.cdc.gov/wonder/help/cancer-v2021.html#Confidentiality.,,,,,,,,,
2. 'Not Applicable' is displayed for all data values when sex-specific cancers are combined with the wrong sex. More,,,,,,,,,
information: http://wonder.cdc.gov/wonder/help/cancer-v2021.html#Genital Cancers List.,,,,,,,,,
"3. The ""Show Totals"" checkbox is disabled when data are grouped by Cancer Sites or by Childhood Cancer, because aggregate",,,,,,,,,
values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be,,,,,,,,,
misleading.,,,,,,,,,
4. Age-adjusted rates are not available when results are grouped by age.,,,,,,,,,
5. Data are from selected statewide and metropolitan area cancer registries that meet data quality criteria. Incidence data,,,,,,,,,
shown for the United States are diagnoses and populations from included registries only.,,,,,,,,,
"6. Information on primary site, behavior, and histology was coded according to the International Classification of Diseases for",,,,,,,,,
"Oncology, Third Edition (ICD-O-3) and categorized according to the revised SEER recodes dated March 1, 2018, which define",,,,,,,,,
standard groupings of primary cancer sites.,,,,,,,,,
"7. For the 2005 year, the Census Bureau estimates that 203,937 persons were displaced from Alabama, Louisiana, Mississippi and",,,,,,,,,
Texas due to Hurricanes Katrina and Rita. CDC WONDER does not include the displaced persons in the 2005 population counts for,,,,,,,,,
"these states, nor are these counts included in the summary populations for the affected division, regions or national",,,,,,,,,
"population. However, the USCS web site does include these displaced persons in the national population figures for 2005.",,,,,,,,,
