"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","Age Groups","Age Groups Code",Count,Population,Crude Rate
,"2006","2006","Colon and Rectum","21041-21052","1-4 years","1-4",0,16097572,0.0
,"2006","2006","Colon and Rectum","21041-21052","5-9 years","5-9",Suppressed,19821492,Suppressed
,"2006","2006","Colon and Rectum","21041-21052","10-14 years","10-14",18,21324237,0.1
,"2006","2006","Colon and Rectum","21041-21052","15-19 years","15-19",63,22104669,0.3
,"2006","2006","Colon and Rectum","21041-21052","20-24 years","20-24",180,21318315,0.8
,"2006","2006","Colon and Rectum","21041-21052","25-29 years","25-29",451,20378005,2.2
,"2006","2006","Colon and Rectum","21041-21052","30-34 years","30-34",958,19530487,4.9
,"2006","2006","Colon and Rectum","21041-21052","35-39 years","35-39",1942,21189773,9.2
,"2006","2006","Colon and Rectum","21041-21052","40-44 years","40-44",3914,22560099,17.3
,"2006","2006","Colon and Rectum","21041-21052","45-49 years","45-49",6911,22961022,30.1
,"2006","2006","Colon and Rectum","21041-21052","50-54 years","50-54",11684,20802296,56.2
,"2006","2006","Colon and Rectum","21041-21052","55-59 years","55-59",14492,18622104,77.8
,"2006","2006","Colon and Rectum","21041-21052","60-64 years ","60-64",15438,13727378,112.5
,"2006","2006","Colon and Rectum","21041-21052","65-69 years","65-69",18036,10709581,168.4
,"2006","2006","Colon and Rectum","21041-21052","70-74 years","70-74",19188,8774951,218.7
,"2006","2006","Colon and Rectum","21041-21052","75-79 years","75-79",20825,7539017,276.2
,"2006","2006","Colon and Rectum","21041-21052","80-84 years","80-84",18805,5711904,329.2
,"2006","2006","Colon and Rectum","21041-21052","85+ years","85+",17918,4920827,364.1
,"2007","2007","Colon and Rectum","21041-21052","< 1 year","1",0,4195782,0.0
,"2007","2007","Colon and Rectum","21041-21052","1-4 years","1-4",0,16172024,0.0
,"2007","2007","Colon and Rectum","21041-21052","5-9 years","5-9",Suppressed,19982329,Suppressed
,"2007","2007","Colon and Rectum","21041-21052","10-14 years","10-14",16,21127501,0.1
,"2007","2007","Colon and Rectum","21041-21052","15-19 years","15-19",63,22361722,0.3
,"2007","2007","Colon and Rectum","21041-21052","20-24 years","20-24",199,21351325,0.9
,"2007","2007","Colon and Rectum","21041-21052","25-29 years","25-29",446,20807042,2.1
,"2007","2007","Colon and Rectum","21041-21052","30-34 years","30-34",878,19414719,4.5
,"2007","2007","Colon and Rectum","21041-21052","35-39 years","35-39",1938,21210607,9.1
,"2007","2007","Colon and Rectum","21041-21052","40-44 years","40-44",3880,22087327,17.6
,"2007","2007","Colon and Rectum","21041-21052","45-49 years","45-49",7133,23045059,31.0
,"2007","2007","Colon and Rectum","21041-21052","50-54 years","50-54",12271,21374729,57.4
,"2007","2007","Colon and Rectum","21041-21052","55-59 years","55-59",14436,18678382,77.3
,"2007","2007","Colon and Rectum","21041-21052","60-64 years ","60-64",16130,14875832,108.4
,"2007","2007","Colon and Rectum","21041-21052","65-69 years","65-69",18201,11130918,163.5
,"2007","2007","Colon and Rectum","21041-21052","70-74 years","70-74",18840,8856410,212.7
,"2007","2007","Colon and Rectum","21041-21052","75-79 years","75-79",19909,7494328,265.7
,"2007","2007","Colon and Rectum","21041-21052","80-84 years","80-84",18182,5751926,316.1
,"2007","2007","Colon and Rectum","21041-21052","85+ years","85+",17892,5096240,351.1
,"2008","2008","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,4179109,Suppressed
,"2008","2008","Colon and Rectum","21041-21052","1-4 years","1-4",0,16327270,0.0
,"2008","2008","Colon and Rectum","21041-21052","5-9 years","5-9",Suppressed,20186675,Suppressed
,"2008","2008","Colon and Rectum","21041-21052","10-14 years","10-14",Suppressed,20987140,Suppressed
,"2008","2008","Colon and Rectum","21041-21052","15-19 years","15-19",67,22502653,0.3
,"2008","2008","Colon and Rectum","21041-21052","20-24 years","20-24",198,21446485,0.9
,"2008","2008","Colon and Rectum","21041-21052","25-29 years","25-29",485,21161641,2.3
,"2008","2008","Colon and Rectum","21041-21052","30-34 years","30-34",915,19549695,4.7
,"2008","2008","Colon and Rectum","21041-21052","35-39 years","35-39",2017,21062376,9.6
,"2008","2008","Colon and Rectum","21041-21052","40-44 years","40-44",3800,21625164,17.6
,"2008","2008","Colon and Rectum","21041-21052","45-49 years","45-49",7109,23067249,30.8
,"2008","2008","Colon and Rectum","21041-21052","50-54 years","50-54",12479,21876287,57.0
,"2008","2008","Colon and Rectum","21041-21052","55-59 years","55-59",14130,19037202,74.2
,"2008","2008","Colon and Rectum","21041-21052","60-64 years ","60-64",16101,15551146,103.5
,"2008","2008","Colon and Rectum","21041-21052","65-69 years","65-69",18148,11760073,154.3
,"2008","2008","Colon and Rectum","21041-21052","70-74 years","70-74",18318,9042434,202.6
,"2008","2008","Colon and Rectum","21041-21052","75-79 years","75-79",19268,7441634,258.9
,"2008","2008","Colon and Rectum","21041-21052","80-84 years","80-84",18092,5796189,312.1
,"2008","2008","Colon and Rectum","21041-21052","85+ years","85+",18469,5254410,351.5
,"2009","2009","Colon and Rectum","21041-21052","< 1 year","1",0,4049147,0.0
,"2009","2009","Colon and Rectum","21041-21052","1-4 years","1-4",0,16424604,0.0
,"2009","2009","Colon and Rectum","21041-21052","5-9 years","5-9",0,20429694,0.0
,"2009","2009","Colon and Rectum","21041-21052","10-14 years","10-14",17,20934349,0.1
,"2009","2009","Colon and Rectum","21041-21052","15-19 years","15-19",54,22481289,0.2
,"2009","2009","Colon and Rectum","21041-21052","20-24 years","20-24",206,21645724,1.0
,"2009","2009","Colon and Rectum","21041-21052","25-29 years","25-29",481,21329721,2.3
,"2009","2009","Colon and Rectum","21041-21052","30-34 years","30-34",964,19891740,4.8
,"2009","2009","Colon and Rectum","21041-21052","35-39 years","35-39",1931,20750738,9.3
,"2009","2009","Colon and Rectum","21041-21052","40-44 years","40-44",3842,21225009,18.1
,"2009","2009","Colon and Rectum","21041-21052","45-49 years","45-49",7291,23110119,31.5
,"2009","2009","Colon and Rectum","21041-21052","50-54 years","50-54",12771,22243298,57.4
,"2009","2009","Colon and Rectum","21041-21052","55-59 years","55-59",13961,19503576,71.6
,"2009","2009","Colon and Rectum","21041-21052","60-64 years ","60-64",16324,16339105,99.9
,"2009","2009","Colon and Rectum","21041-21052","65-69 years","65-69",18018,12263229,146.9
,"2009","2009","Colon and Rectum","21041-21052","70-74 years","70-74",17566,9275381,189.4
,"2009","2009","Colon and Rectum","21041-21052","75-79 years","75-79",18005,7392567,243.6
,"2009","2009","Colon and Rectum","21041-21052","80-84 years","80-84",16776,5794626,289.5
,"2009","2009","Colon and Rectum","21041-21052","85+ years","85+",17617,5428023,324.6
,"2010","2010","Colon and Rectum","21041-21052","< 1 year","1",0,3994693,0.0
,"2010","2010","Colon and Rectum","21041-21052","1-4 years","1-4",0,16417704,0.0
,"2010","2010","Colon and Rectum","21041-21052","5-9 years","5-9",Suppressed,20572428,Suppressed
,"2010","2010","Colon and Rectum","21041-21052","10-14 years","10-14",16,20971787,0.1
,"2010","2010","Colon and Rectum","21041-21052","15-19 years","15-19",86,22278863,0.4
,"2010","2010","Colon and Rectum","21041-21052","20-24 years","20-24",236,21960756,1.1
,"2010","2010","Colon and Rectum","21041-21052","25-29 years","25-29",518,21376132,2.4
,"2010","2010","Colon and Rectum","21041-21052","30-34 years","30-34",1024,20317673,5.0
,"2010","2010","Colon and Rectum","21041-21052","35-39 years","35-39",1922,20326948,9.5
,"2010","2010","Colon and Rectum","21041-21052","40-44 years","40-44",3737,21153766,17.7
,"2010","2010","Colon and Rectum","21041-21052","45-49 years","45-49",7112,22892273,31.1
,"2010","2010","Colon and Rectum","21041-21052","50-54 years","50-54",12671,22601037,56.1
,"2010","2010","Colon and Rectum","21041-21052","55-59 years","55-59",13786,20026790,68.8
,"2010","2010","Colon and Rectum","21041-21052","60-64 years ","60-64",16201,17211300,94.1
,"2010","2010","Colon and Rectum","21041-21052","65-69 years","65-69",17487,12699948,137.7
,"2010","2010","Colon and Rectum","21041-21052","70-74 years","70-74",17115,9470506,180.7
,"2010","2010","Colon and Rectum","21041-21052","75-79 years","75-79",16908,7415230,228.0
,"2010","2010","Colon and Rectum","21041-21052","80-84 years","80-84",15916,5819082,273.5
,"2010","2010","Colon and Rectum","21041-21052","85+ years","85+",17355,5594038,310.2
,"2011","2011","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,4002504,Suppressed
,"2011","2011","Colon and Rectum","21041-21052","1-4 years","1-4",0,16339741,0.0
,"2011","2011","Colon and Rectum","21041-21052","5-9 years","5-9",Suppressed,20577255,Suppressed
,"2011","2011","Colon and Rectum","21041-21052","10-14 years","10-14",25,21092326,0.1
,"2011","2011","Colon and Rectum","21041-21052","15-19 years","15-19",75,22006442,0.3
,"2011","2011","Colon and Rectum","21041-21052","20-24 years","20-24",238,22409377,1.1
,"2011","2011","Colon and Rectum","21041-21052","25-29 years","25-29",534,21468130,2.5
,"2011","2011","Colon and Rectum","21041-21052","30-34 years","30-34",1007,20767460,4.8
,"2011","2011","Colon and Rectum","21041-21052","35-39 years","35-39",1924,19878806,9.7
,"2011","2011","Colon and Rectum","21041-21052","40-44 years","40-44",3852,21318023,18.1
,"2011","2011","Colon and Rectum","21041-21052","45-49 years","45-49",6821,22454881,30.4
,"2011","2011","Colon and Rectum","21041-21052","50-54 years","50-54",12718,22851851,55.7
,"2011","2011","Colon and Rectum","21041-21052","55-59 years","55-59",13934,20527971,67.9
,"2011","2011","Colon and Rectum","21041-21052","60-64 years ","60-64",16619,18049874,92.1
,"2011","2011","Colon and Rectum","21041-21052","65-69 years","65-69",17436,13073355,133.4
,"2011","2011","Colon and Rectum","21041-21052","70-74 years","70-74",17291,9736254,177.6
,"2011","2011","Colon and Rectum","21041-21052","75-79 years","75-79",16693,7462415,223.7
,"2011","2011","Colon and Rectum","21041-21052","80-84 years","80-84",15749,5812301,271.0
,"2011","2011","Colon and Rectum","21041-21052","85+ years","85+",17262,5696846,303.0
,"2012","2012","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,3963796,Suppressed
,"2012","2012","Colon and Rectum","21041-21052","1-4 years","1-4",0,16226206,0.0
,"2012","2012","Colon and Rectum","21041-21052","5-9 years","5-9",Suppressed,20718179,Suppressed
,"2012","2012","Colon and Rectum","21041-21052","10-14 years","10-14",29,21135812,0.1
,"2012","2012","Colon and Rectum","21041-21052","15-19 years","15-19",112,21766347,0.5
,"2012","2012","Colon and Rectum","21041-21052","20-24 years","20-24",254,22823813,1.1
,"2012","2012","Colon and Rectum","21041-21052","25-29 years","25-29",608,21528521,2.8
,"2012","2012","Colon and Rectum","21041-21052","30-34 years","30-34",1119,21163648,5.3
,"2012","2012","Colon and Rectum","21041-21052","35-39 years","35-39",1961,19803206,9.9
,"2012","2012","Colon and Rectum","21041-21052","40-44 years","40-44",3829,21337958,17.9
,"2012","2012","Colon and Rectum","21041-21052","45-49 years","45-49",6949,22010547,31.6
,"2012","2012","Colon and Rectum","21041-21052","50-54 years","50-54",12982,22898057,56.7
,"2012","2012","Colon and Rectum","21041-21052","55-59 years","55-59",13962,21078727,66.2
,"2012","2012","Colon and Rectum","21041-21052","60-64 years ","60-64",16467,18061824,91.2
,"2012","2012","Colon and Rectum","21041-21052","65-69 years","65-69",18071,14188417,127.4
,"2012","2012","Colon and Rectum","21041-21052","70-74 years","70-74",17091,10134710,168.6
,"2012","2012","Colon and Rectum","21041-21052","75-79 years","75-79",16217,7545690,214.9
,"2012","2012","Colon and Rectum","21041-21052","80-84 years","80-84",14941,5787797,258.1
,"2012","2012","Colon and Rectum","21041-21052","85+ years","85+",16610,5811119,285.8
,"2013","2013","Colon and Rectum","21041-21052","< 1 year","1",0,3965086,0.0
,"2013","2013","Colon and Rectum","21041-21052","1-4 years","1-4",0,16092274,0.0
,"2013","2013","Colon and Rectum","21041-21052","5-9 years","5-9",Suppressed,20825316,Suppressed
,"2013","2013","Colon and Rectum","21041-21052","10-14 years","10-14",38,21203050,0.2
,"2013","2013","Colon and Rectum","21041-21052","15-19 years","15-19",121,21622563,0.6
,"2013","2013","Colon and Rectum","21041-21052","20-24 years","20-24",254,23035787,1.1
,"2013","2013","Colon and Rectum","21041-21052","25-29 years","25-29",546,21672111,2.5
,"2013","2013","Colon and Rectum","21041-21052","30-34 years","30-34",1141,21525520,5.3
,"2013","2013","Colon and Rectum","21041-21052","35-39 years","35-39",1943,19952597,9.7
,"2013","2013","Colon and Rectum","21041-21052","40-44 years","40-44",3907,21190526,18.4
,"2013","2013","Colon and Rectum","21041-21052","45-49 years","45-49",6899,21559292,32.0
,"2013","2013","Colon and Rectum","21041-21052","50-54 years","50-54",13336,22913307,58.2
,"2013","2013","Colon and Rectum","21041-21052","55-59 years","55-59",14650,21526854,68.1
,"2013","2013","Colon and Rectum","21041-21052","60-64 years ","60-64",16575,18376112,90.2
,"2013","2013","Colon and Rectum","21041-21052","65-69 years","65-69",18541,14816036,125.1
,"2013","2013","Colon and Rectum","21041-21052","70-74 years","70-74",17375,10717372,162.1
,"2013","2013","Colon and Rectum","21041-21052","75-79 years","75-79",15996,7709503,207.5
,"2013","2013","Colon and Rectum","21041-21052","80-84 years","80-84",14611,5745443,254.3
,"2013","2013","Colon and Rectum","21041-21052","85+ years","85+",16529,5885077,280.9
,"2014","2014","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,3985319,Suppressed
,"2014","2014","Colon and Rectum","21041-21052","1-4 years","1-4",0,16086705,0.0
,"2014","2014","Colon and Rectum","21041-21052","5-9 years","5-9",Suppressed,20778862,Suppressed
,"2014","2014","Colon and Rectum","21041-21052","10-14 years","10-14",62,21304361,0.3
,"2014","2014","Colon and Rectum","21041-21052","15-19 years","15-19",146,21544021,0.7
,"2014","2014","Colon and Rectum","21041-21052","20-24 years","20-24",331,23079183,1.4
,"2014","2014","Colon and Rectum","21041-21052","25-29 years","25-29",678,22012657,3.1
,"2014","2014","Colon and Rectum","21041-21052","30-34 years","30-34",1274,21760187,5.9
,"2014","2014","Colon and Rectum","21041-21052","35-39 years","35-39",2150,20256162,10.6
,"2014","2014","Colon and Rectum","21041-21052","40-44 years","40-44",3974,20907064,19.0
,"2014","2014","Colon and Rectum","21041-21052","45-49 years","45-49",7144,21203025,33.7
,"2014","2014","Colon and Rectum","21041-21052","50-54 years","50-54",13669,22916653,59.6
,"2014","2014","Colon and Rectum","21041-21052","55-59 years","55-59",15452,21853977,70.7
,"2014","2014","Colon and Rectum","21041-21052","60-64 years ","60-64",17656,18815680,93.8
,"2014","2014","Colon and Rectum","21041-21052","65-69 years","65-69",19288,15536670,124.1
,"2014","2014","Colon and Rectum","21041-21052","70-74 years","70-74",17328,11165960,155.2
,"2014","2014","Colon and Rectum","21041-21052","75-79 years","75-79",16018,7919055,202.3
,"2014","2014","Colon and Rectum","21041-21052","80-84 years","80-84",13895,5714442,243.2
,"2014","2014","Colon and Rectum","21041-21052","85+ years","85+",16265,5967647,272.6
,"2015","2015","Colon and Rectum","21041-21052","< 1 year","1",0,4010625,0.0
,"2015","2015","Colon and Rectum","21041-21052","1-4 years","1-4",Suppressed,16097065,Suppressed
,"2015","2015","Colon and Rectum","21041-21052","5-9 years","5-9",26,20745850,0.1
,"2015","2015","Colon and Rectum","21041-21052","10-14 years","10-14",115,21328463,0.5
,"2015","2015","Colon and Rectum","21041-21052","15-19 years","15-19",280,21623011,1.3
,"2015","2015","Colon and Rectum","21041-21052","20-24 years","20-24",460,22852865,2.0
,"2015","2015","Colon and Rectum","21041-21052","25-29 years","25-29",734,22431408,3.3
,"2015","2015","Colon and Rectum","21041-21052","30-34 years","30-34",1388,21889509,6.3
,"2015","2015","Colon and Rectum","21041-21052","35-39 years","35-39",2296,20728413,11.1
,"2015","2015","Colon and Rectum","21041-21052","40-44 years","40-44",4054,20534780,19.7
