Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2022","Guam","66","13-24","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Hawaii","15","65+","Black/African American","Female","All transmission categories","0","0.0","846"
"HIV diagnoses","2022","Hawaii","15","55-64","Black/African American","Female","All transmission categories","0","0.0","888"
"HIV diagnoses","2022","Hawaii","15","45-54","Black/African American","Female","All transmission categories","0","0.0","1,037"
"HIV diagnoses","2022","Hawaii","15","35-44","Black/African American","Female","All transmission categories","1","57.4","1,743"
"HIV diagnoses","2022","Hawaii","15","25-34","Black/African American","Female","All transmission categories","0","0.0","2,425"
"HIV diagnoses","2022","Hawaii","15","13-24","Black/African American","Female","All transmission categories","0","0.0","1,941"
"HIV diagnoses","2022","Idaho","16","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","415"
"HIV diagnoses","2022","Idaho","16","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","451"
"HIV diagnoses","2022","Idaho","16","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","515"
"HIV diagnoses","2022","Idaho","16","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","860"
"HIV diagnoses","2022","Idaho","16","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,116"
"HIV diagnoses","2022","Idaho","16","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,658"
"HIV diagnoses","2022","Illinois","17","65+","Black/African American","Female","All transmission categories","5","3.3","153,105"
"HIV diagnoses","2022","Illinois","17","55-64","Black/African American","Female","All transmission categories","19","16.1","118,009"
"HIV diagnoses","2022","Illinois","17","45-54","Black/African American","Female","All transmission categories","25","21.7","115,018"
"HIV diagnoses","2022","Illinois","17","35-44","Black/African American","Female","All transmission categories","31","26.1","118,752"
"HIV diagnoses","2022","Illinois","17","25-34","Black/African American","Female","All transmission categories","46","32.8","140,354"
"HIV diagnoses","2022","Illinois","17","13-24","Black/African American","Female","All transmission categories","22","15.1","145,467"
"HIV diagnoses","2022","Indiana","18","65+","Black/African American","Female","All transmission categories","0","0.0","44,136"
"HIV diagnoses","2022","Indiana","18","55-64","Black/African American","Female","All transmission categories","7","18.5","37,849"
"HIV diagnoses","2022","Indiana","18","45-54","Black/African American","Female","All transmission categories","13","32.3","40,194"
"HIV diagnoses","2022","Indiana","18","35-44","Black/African American","Female","All transmission categories","15","32.5","46,184"
"HIV diagnoses","2022","Indiana","18","25-34","Black/African American","Female","All transmission categories","29","54.2","53,506"
"HIV diagnoses","2022","Indiana","18","13-24","Black/African American","Female","All transmission categories","15","24.9","60,171"
"HIV diagnoses","2022","Iowa","19","65+","Black/African American","Female","All transmission categories","0","0.0","4,028"
"HIV diagnoses","2022","Iowa","19","55-64","Black/African American","Female","All transmission categories","0","0.0","4,334"
"HIV diagnoses","2022","Iowa","19","45-54","Black/African American","Female","All transmission categories","2","35.9","5,572"
"HIV diagnoses","2022","Iowa","19","35-44","Black/African American","Female","All transmission categories","0","0.0","8,492"
"HIV diagnoses","2022","Iowa","19","25-34","Black/African American","Female","All transmission categories","2","18.5","10,787"
"HIV diagnoses","2022","Iowa","19","13-24","Black/African American","Female","All transmission categories","3","22.7","13,187"
"HIV diagnoses","2022","Kansas","20","65+","Black/African American","Female","All transmission categories","0","0.0","10,828"
"HIV diagnoses","2022","Kansas","20","55-64","Black/African American","Female","All transmission categories","1","10.9","9,166"
"HIV diagnoses","2022","Kansas","20","45-54","Black/African American","Female","All transmission categories","0","0.0","8,520"
"HIV diagnoses","2022","Kansas","20","35-44","Black/African American","Female","All transmission categories","0","0.0","10,376"
"HIV diagnoses","2022","Kansas","20","25-34","Black/African American","Female","All transmission categories","2","17.0","11,775"
"HIV diagnoses","2022","Kansas","20","13-24","Black/African American","Female","All transmission categories","0","0.0","14,627"
"HIV diagnoses","2022","Kentucky","21","65+","Black/African American","Female","All transmission categories","3","11.2","26,667"
"HIV diagnoses","2022","Kentucky","21","55-64","Black/African American","Female","All transmission categories","2","8.9","22,520"
"HIV diagnoses","2022","Kentucky","21","45-54","Black/African American","Female","All transmission categories","1","4.6","21,540"
"HIV diagnoses","2022","Kentucky","21","35-44","Black/African American","Female","All transmission categories","3","12.5","23,958"
"HIV diagnoses","2022","Kentucky","21","25-34","Black/African American","Female","All transmission categories","8","29.1","27,496"
"HIV diagnoses","2022","Kentucky","21","13-24","Black/African American","Female","All transmission categories","4","11.8","33,809"
"HIV diagnoses","2022","Louisiana","22","65+","Black/African American","Female","All transmission categories","4","3.5","114,406"
"HIV diagnoses","2022","Louisiana","22","55-64","Black/African American","Female","All transmission categories","12","12.9","93,251"
"HIV diagnoses","2022","Louisiana","22","45-54","Black/African American","Female","All transmission categories","23","27.1","84,974"
"HIV diagnoses","2022","Louisiana","22","35-44","Black/African American","Female","All transmission categories","32","31.2","102,686"
"HIV diagnoses","2022","Louisiana","22","25-34","Black/African American","Female","All transmission categories","45","41.3","108,937"
"HIV diagnoses","2022","Louisiana","22","13-24","Black/African American","Female","All transmission categories","22","16.4","134,182"
"HIV diagnoses","2022","Maine","23","65+","Black/African American","Female","All transmission categories","0","0.0","567"
"HIV diagnoses","2022","Maine","23","55-64","Black/African American","Female","All transmission categories","1","136.8","731"
"HIV diagnoses","2022","Maine","23","45-54","Black/African American","Female","All transmission categories","1","94.2","1,062"
"HIV diagnoses","2022","Maine","23","35-44","Black/African American","Female","All transmission categories","6","382.9","1,567"
"HIV diagnoses","2022","Maine","23","25-34","Black/African American","Female","All transmission categories","2","105.1","1,903"
"HIV diagnoses","2022","Maine","23","13-24","Black/African American","Female","All transmission categories","1","36.7","2,722"
"HIV diagnoses","2022","Maryland","24","65+","Black/African American","Female","All transmission categories","3","1.9","161,264"
"HIV diagnoses","2022","Maryland","24","55-64","Black/African American","Female","All transmission categories","13","9.5","137,379"
"HIV diagnoses","2022","Maryland","24","45-54","Black/African American","Female","All transmission categories","37","28.3","130,689"
"HIV diagnoses","2022","Maryland","24","35-44","Black/African American","Female","All transmission categories","35","25.6","136,602"
"HIV diagnoses","2022","Maryland","24","25-34","Black/African American","Female","All transmission categories","46","33.2","138,624"
"HIV diagnoses","2022","Maryland","24","13-24","Black/African American","Female","All transmission categories","9","6.3","143,775"
"HIV diagnoses","2022","Massachusetts","25","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","35,495"
"HIV diagnoses","2022","Massachusetts","25","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","31,800"
"HIV diagnoses","2022","Massachusetts","25","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","33,268"
"HIV diagnoses","2022","Massachusetts","25","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","37,364"
"HIV diagnoses","2022","Massachusetts","25","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","41,553"
"HIV diagnoses","2022","Massachusetts","25","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","45,526"
"HIV diagnoses","2022","Michigan","26","65+","Black/African American","Female","All transmission categories","3","2.6","115,096"
"HIV diagnoses","2022","Michigan","26","55-64","Black/African American","Female","All transmission categories","6","7.0","86,289"
"HIV diagnoses","2022","Michigan","26","45-54","Black/African American","Female","All transmission categories","13","14.4","90,549"
"HIV diagnoses","2022","Michigan","26","35-44","Black/African American","Female","All transmission categories","17","20.0","84,983"
"HIV diagnoses","2022","Michigan","26","25-34","Black/African American","Female","All transmission categories","14","12.6","110,676"
"HIV diagnoses","2022","Michigan","26","13-24","Black/African American","Female","All transmission categories","7","6.1","114,538"
"HIV diagnoses","2022","Minnesota","27","65+","Black/African American","Female","All transmission categories","0","0.0","13,526"
"HIV diagnoses","2022","Minnesota","27","55-64","Black/African American","Female","All transmission categories","4","25.9","15,441"
"HIV diagnoses","2022","Minnesota","27","45-54","Black/African American","Female","All transmission categories","6","28.3","21,214"
"HIV diagnoses","2022","Minnesota","27","35-44","Black/African American","Female","All transmission categories","8","26.4","30,354"
"HIV diagnoses","2022","Minnesota","27","25-34","Black/African American","Female","All transmission categories","4","12.0","33,224"
"HIV diagnoses","2022","Minnesota","27","13-24","Black/African American","Female","All transmission categories","2","4.9","40,936"
"HIV diagnoses","2022","Mississippi","28","65+","Black/African American","Female","All transmission categories","3","3.6","84,215"
"HIV diagnoses","2022","Mississippi","28","55-64","Black/African American","Female","All transmission categories","3","4.2","71,860"
"HIV diagnoses","2022","Mississippi","28","45-54","Black/African American","Female","All transmission categories","9","12.6","71,325"
"HIV diagnoses","2022","Mississippi","28","35-44","Black/African American","Female","All transmission categories","8","10.4","77,002"
"HIV diagnoses","2022","Mississippi","28","25-34","Black/African American","Female","All transmission categories","23","28.6","80,501"
"HIV diagnoses","2022","Mississippi","28","13-24","Black/African American","Female","All transmission categories","15","14.6","102,909"
"HIV diagnoses","2022","Missouri","29","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","53,935"
"HIV diagnoses","2022","Missouri","29","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","44,585"
"HIV diagnoses","2022","Missouri","29","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","42,647"
"HIV diagnoses","2022","Missouri","29","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","48,090"
"HIV diagnoses","2022","Missouri","29","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","56,590"
"HIV diagnoses","2022","Missouri","29","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","61,387"
"HIV diagnoses","2022","Montana","30","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","196"
"HIV diagnoses","2022","Montana","30","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","192"
"HIV diagnoses","2022","Montana","30","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","202"
"HIV diagnoses","2022","Montana","30","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","275"
"HIV diagnoses","2022","Montana","30","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","476"
"HIV diagnoses","2022","Montana","30","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","618"
"HIV diagnoses","2022","Nebraska","31","65+","Black/African American","Female","All transmission categories","0","0.0","4,813"
"HIV diagnoses","2022","Nebraska","31","55-64","Black/African American","Female","All transmission categories","0","0.0","4,529"
"HIV diagnoses","2022","Nebraska","31","45-54","Black/African American","Female","All transmission categories","1","20.9","4,783"
"HIV diagnoses","2022","Nebraska","31","35-44","Black/African American","Female","All transmission categories","1","15.7","6,350"
"HIV diagnoses","2022","Nebraska","31","25-34","Black/African American","Female","All transmission categories","1","13.3","7,522"
"HIV diagnoses","2022","Nebraska","31","13-24","Black/African American","Female","All transmission categories","1","11.3","8,882"
"HIV diagnoses","2022","Nevada","32","65+","Black/African American","Female","All transmission categories","0","0.0","20,335"
"HIV diagnoses","2022","Nevada","32","55-64","Black/African American","Female","All transmission categories","4","23.3","17,150"
"HIV diagnoses","2022","Nevada","32","45-54","Black/African American","Female","All transmission categories","8","43.3","18,462"
"HIV diagnoses","2022","Nevada","32","35-44","Black/African American","Female","All transmission categories","11","48.9","22,485"
"HIV diagnoses","2022","Nevada","32","25-34","Black/African American","Female","All transmission categories","9","33.3","27,063"
"HIV diagnoses","2022","Nevada","32","13-24","Black/African American","Female","All transmission categories","5","21.3","23,520"
"HIV diagnoses","2022","New Hampshire","33","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","729"
"HIV diagnoses","2022","New Hampshire","33","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,073"
"HIV diagnoses","2022","New Hampshire","33","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,104"
"HIV diagnoses","2022","New Hampshire","33","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,379"
"HIV diagnoses","2022","New Hampshire","33","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,724"
"HIV diagnoses","2022","New Hampshire","33","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","2,072"
"HIV diagnoses","2022","New Jersey","34","65+","Black/African American","Female","All transmission categories","3","3.0","98,869"
"HIV diagnoses","2022","New Jersey","34","55-64","Black/African American","Female","All transmission categories","18","21.1","85,419"
"HIV diagnoses","2022","New Jersey","34","45-54","Black/African American","Female","All transmission categories","11","13.0","84,538"
"HIV diagnoses","2022","New Jersey","34","35-44","Black/African American","Female","All transmission categories","21","25.0","84,156"
"HIV diagnoses","2022","New Jersey","34","25-34","Black/African American","Female","All transmission categories","23","25.2","91,201"
"HIV diagnoses","2022","New Jersey","34","13-24","Black/African American","Female","All transmission categories","6","6.3","94,630"
"HIV diagnoses","2022","New Mexico","35","65+","Black/African American","Female","All transmission categories","0","0.0","2,958"
"HIV diagnoses","2022","New Mexico","35","55-64","Black/African American","Female","All transmission categories","0","0.0","2,191"
"HIV diagnoses","2022","New Mexico","35","45-54","Black/African American","Female","All transmission categories","1","53.0","1,887"
"HIV diagnoses","2022","New Mexico","35","35-44","Black/African American","Female","All transmission categories","0","0.0","2,289"
"HIV diagnoses","2022","New Mexico","35","25-34","Black/African American","Female","All transmission categories","0","0.0","2,987"
"HIV diagnoses","2022","New Mexico","35","13-24","Black/African American","Female","All transmission categories","0","0.0","3,307"
"HIV diagnoses","2022","New York","36","65+","Black/African American","Female","All transmission categories","16","6.0","264,712"
"HIV diagnoses","2022","New York","36","55-64","Black/African American","Female","All transmission categories","31","14.7","210,757"
"HIV diagnoses","2022","New York","36","45-54","Black/African American","Female","All transmission categories","51","26.7","191,334"
"HIV diagnoses","2022","New York","36","35-44","Black/African American","Female","All transmission categories","41","21.2","193,211"
"HIV diagnoses","2022","New York","36","25-34","Black/African American","Female","All transmission categories","39","17.5","222,522"
"HIV diagnoses","2022","New York","36","13-24","Black/African American","Female","All transmission categories","24","11.0","217,477"
"HIV diagnoses","2022","North Carolina","37","65+","Black/African American","Female","All transmission categories","9","4.8","188,702"
"HIV diagnoses","2022","North Carolina","37","55-64","Black/African American","Female","All transmission categories","10","6.5","153,213"
"HIV diagnoses","2022","North Carolina","37","45-54","Black/African American","Female","All transmission categories","26","16.9","153,509"
"HIV diagnoses","2022","North Carolina","37","35-44","Black/African American","Female","All transmission categories","36","23.2","154,865"
"HIV diagnoses","2022","North Carolina","37","25-34","Black/African American","Female","All transmission categories","42","24.1","174,306"
"HIV diagnoses","2022","North Carolina","37","13-24","Black/African American","Female","All transmission categories","18","9.3","194,544"
"HIV diagnoses","2022","North Dakota","38","65+","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","270"
"HIV diagnoses","2022","North Dakota","38","55-64","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","582"
"HIV diagnoses","2022","North Dakota","38","45-54","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","952"
"HIV diagnoses","2022","North Dakota","38","35-44","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","1,747"
"HIV diagnoses","2022","North Dakota","38","25-34","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","2,620"
"HIV diagnoses","2022","North Dakota","38","13-24","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","2,241"
"HIV diagnoses","2022","Northern Mariana Islands","69","65+","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Northern Mariana Islands","69","55-64","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Northern Mariana Islands","69","45-54","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Northern Mariana Islands","69","35-44","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Northern Mariana Islands","69","25-34","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Northern Mariana Islands","69","13-24","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Ohio","39","65+","Black/African American","Female","All transmission categories","0","0.0","117,410"
"HIV diagnoses","2022","Ohio","39","55-64","Black/African American","Female","All transmission categories","2","2.2","91,203"
"HIV diagnoses","2022","Ohio","39","45-54","Black/African American","Female","All transmission categories","13","14.7","88,336"
"HIV diagnoses","2022","Ohio","39","35-44","Black/African American","Female","All transmission categories","23","23.1","99,376"
"HIV diagnoses","2022","Ohio","39","25-34","Black/African American","Female","All transmission categories","27","22.6","119,323"
"HIV diagnoses","2022","Ohio","39","13-24","Black/African American","Female","All transmission categories","16","12.3","129,825"
"HIV diagnoses","2022","Oklahoma","40","65+","Black/African American","Female","All transmission categories","0","0.0","19,826"
"HIV diagnoses","2022","Oklahoma","40","55-64","Black/African American","Female","All transmission categories","2","11.7","17,070"
"HIV diagnoses","2022","Oklahoma","40","45-54","Black/African American","Female","All transmission categories","2","12.3","16,302"
"HIV diagnoses","2022","Oklahoma","40","35-44","Black/African American","Female","All transmission categories","4","20.4","19,582"
"HIV diagnoses","2022","Oklahoma","40","25-34","Black/African American","Female","All transmission categories","10","43.4","23,018"
"HIV diagnoses","2022","Oklahoma","40","13-24","Black/African American","Female","All transmission categories","6","22.6","26,495"
"HIV diagnoses","2022","Oregon","41","65+","Black/African American","Female","All transmission categories","0","0.0","4,403"
"HIV diagnoses","2022","Oregon","41","55-64","Black/African American","Female","All transmission categories","1","25.4","3,933"
"HIV diagnoses","2022","Oregon","41","45-54","Black/African American","Female","All transmission categories","0","0.0","4,302"
"HIV diagnoses","2022","Oregon","41","35-44","Black/African American","Female","All transmission categories","3","52.7","5,690"
"HIV diagnoses","2022","Oregon","41","25-34","Black/African American","Female","All transmission categories","1","13.9","7,210"
"HIV diagnoses","2022","Oregon","41","13-24","Black/African American","Female","All transmission categories","1","14.7","6,793"
"HIV diagnoses","2022","Palau","70","65+","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Palau","70","55-64","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Palau","70","45-54","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Palau","70","35-44","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Palau","70","25-34","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Palau","70","13-24","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV diagnoses","2022","Pennsylvania","42","65+","Black/African American","Female","All transmission categories","4","3.6","111,248"
"HIV diagnoses","2022","Pennsylvania","42","55-64","Black/African American","Female","All transmission categories","10","11.3","88,757"
"HIV diagnoses","2022","Pennsylvania","42","45-54","Black/African American","Female","All transmission categories","13","15.5","83,695"
"HIV diagnoses","2022","Pennsylvania","42","35-44","Black/African American","Female","All transmission categories","18","19.4","92,907"
"HIV diagnoses","2022","Pennsylvania","42","25-34","Black/African American","Female","All transmission categories","31","27.3","113,442"
"HIV diagnoses","2022","Pennsylvania","42","13-24","Black/African American","Female","All transmission categories","13","10.6","122,664"
"HIV diagnoses","2022","Puerto Rico","72","65+","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV diagnoses","2022","Puerto Rico","72","55-64","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV diagnoses","2022","Puerto Rico","72","45-54","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV diagnoses","2022","Puerto Rico","72","35-44","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV diagnoses","2022","Puerto Rico","72","25-34","Black/African American","Female","All transmission categories","0","Data not available","NA"
