Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV deaths","2023","North Dakota","38","Ages 13 years and older","Black/African American","Female","All transmission categories","2","22.5","8,892"
"HIV deaths","2023","Northern Mariana Islands","69","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2023","Ohio","39","Ages 13 years and older","Black/African American","Female","All transmission categories","31","4.8","650,757"
"HIV deaths","2023","Oklahoma^","40","Ages 13 years and older","Black/African American","Female","All transmission categories","12","9.7","123,596"
"HIV deaths","2023","Oregon","41","Ages 13 years and older","Black/African American","Female","All transmission categories","1","3.0","33,058"
"HIV deaths","2023","Palau","70","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2023","Pennsylvania","42","Ages 13 years and older","Black/African American","Female","All transmission categories","106","17.3","612,648"
"HIV deaths","2023","Puerto Rico","72","Ages 13 years and older","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV deaths","2023","Rhode Island","44","Ages 13 years and older","Black/African American","Female","All transmission categories","2","6.8","29,399"
"HIV deaths","2023","South Carolina^","45","Ages 13 years and older","Black/African American","Female","All transmission categories","64","10.4","615,638"
"HIV deaths","2023","South Dakota","46","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","6,799"
"HIV deaths","2023","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","57","11.3","506,296"
"HIV deaths","2023","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","163","9.8","1,656,082"
"HIV deaths","2023","U.S. Virgin Islands^","78","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2023","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","1","7.2","13,967"
"HIV deaths","2023","Vermont","50","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","3,262"
"HIV deaths","2023","Virginia","51","Ages 13 years and older","Black/African American","Female","All transmission categories","65","8.8","734,559"
"HIV deaths","2023","Washington","53","Ages 13 years and older","Black/African American","Female","All transmission categories","11","8.9","124,039"
"HIV deaths","2023","West Virginia","54","Ages 13 years and older","Black/African American","Female","All transmission categories","1","4.0","24,912"
"HIV deaths","2023","Wisconsin","55","Ages 13 years and older","Black/African American","Female","All transmission categories","11","7.3","150,159"
"HIV deaths","2023","Wyoming","56","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","1,986"
"HIV deaths","2022","Alabama^","01","Ages 13 years and older","Black/African American","Female","All transmission categories","56","9.3","601,949"
"HIV deaths","2022","Alaska","02","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","8,250"
"HIV deaths","2022","American Samoa","60","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2022","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","12","8.5","141,352"
"HIV deaths","2022","Arkansas","05","Ages 13 years and older","Black/African American","Female","All transmission categories","14","7.0","201,045"
"HIV deaths","2022","California","06","Ages 13 years and older","Black/African American","Female","All transmission categories","101","10.7","945,413"
"HIV deaths","2022","Colorado","08","Ages 13 years and older","Black/African American","Female","All transmission categories","4","4.4","91,312"
"HIV deaths","2022","Connecticut","09","Ages 13 years and older","Black/African American","Female","All transmission categories","23","13.3","172,702"
"HIV deaths","2022","Delaware","10","Ages 13 years and older","Black/African American","Female","All transmission categories","16","15.6","102,609"
"HIV deaths","2022","District of Columbia","11","Ages 13 years and older","Black/African American","Female","All transmission categories","54","39.9","135,440"
"HIV deaths","2022","Florida","12","Ages 13 years and older","Black/African American","Female","All transmission categories","398","26.8","1,485,491"
"HIV deaths","2022","Georgia","13","Ages 13 years and older","Black/African American","Female","All transmission categories","213","13.6","1,568,369"
"HIV deaths","2022","Guam","66","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2022","Hawaii","15","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","8,880"
"HIV deaths","2022","Idaho","16","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","5,015"
"HIV deaths","2022","Illinois","17","Ages 13 years and older","Black/African American","Female","All transmission categories","100","12.6","790,705"
"HIV deaths","2022","Indiana","18","Ages 13 years and older","Black/African American","Female","All transmission categories","22","7.8","282,040"
"HIV deaths","2022","Iowa","19","Ages 13 years and older","Black/African American","Female","All transmission categories","2","4.3","46,400"
"HIV deaths","2022","Kansas","20","Ages 13 years and older","Black/African American","Female","All transmission categories","6","9.2","65,292"
"HIV deaths","2022","Kentucky","21","Ages 13 years and older","Black/African American","Female","All transmission categories","17","10.9","155,990"
"HIV deaths","2022","Louisiana","22","Ages 13 years and older","Black/African American","Female","All transmission categories","90","14.1","638,436"
"HIV deaths","2022","Maine","23","Ages 13 years and older","Black/African American","Female","All transmission categories","1","11.7","8,552"
"HIV deaths","2022","Maryland","24","Ages 13 years and older","Black/African American","Female","All transmission categories","164","19.3","848,333"
"HIV deaths","2022","Massachusetts","25","Ages 13 years and older","Black/African American","Female","All transmission categories","38","16.9","225,006"
"HIV deaths","2022","Michigan","26","Ages 13 years and older","Black/African American","Female","All transmission categories","56","9.3","602,131"
"HIV deaths","2022","Minnesota","27","Ages 13 years and older","Black/African American","Female","All transmission categories","14","9.1","154,695"
"HIV deaths","2022","Mississippi","28","Ages 13 years and older","Black/African American","Female","All transmission categories","45","9.2","487,812"
"HIV deaths","2022","Missouri","29","Ages 13 years and older","Black/African American","Female","All transmission categories","25","8.1","307,234"
"HIV deaths","2022","Montana","30","Ages 13 years and older","Black/African American","Female","All transmission categories","1","51.0","1,959"
"HIV deaths","2022","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","2","5.4","36,879"
"HIV deaths","2022","Nevada","32","Ages 13 years and older","Black/African American","Female","All transmission categories","16","12.4","129,015"
"HIV deaths","2022","New Hampshire","33","Ages 13 years and older","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","8,081"
"HIV deaths","2022","New Jersey","34","Ages 13 years and older","Black/African American","Female","All transmission categories","131","24.3","538,813"
"HIV deaths","2022","New Mexico","35","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","15,619"
"HIV deaths","2022","New York","36","Ages 13 years and older","Black/African American","Female","All transmission categories","278","21.4","1,300,013"
"HIV deaths","2022","North Carolina","37","Ages 13 years and older","Black/African American","Female","All transmission categories","135","13.2","1,019,139"
"HIV deaths","2022","North Dakota","38","Ages 13 years and older","Black/African American","Female","All transmission categories","2","23.8","8,412"
"HIV deaths","2022","Northern Mariana Islands","69","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2022","Ohio","39","Ages 13 years and older","Black/African American","Female","All transmission categories","38","5.9","645,473"
"HIV deaths","2022","Oklahoma^","40","Ages 13 years and older","Black/African American","Female","All transmission categories","3","2.5","122,293"
"HIV deaths","2022","Oregon","41","Ages 13 years and older","Black/African American","Female","All transmission categories","1","3.1","32,331"
"HIV deaths","2022","Palau","70","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2022","Pennsylvania","42","Ages 13 years and older","Black/African American","Female","All transmission categories","103","16.8","612,713"
"HIV deaths","2022","Puerto Rico","72","Ages 13 years and older","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV deaths","2022","Rhode Island","44","Ages 13 years and older","Black/African American","Female","All transmission categories","5","17.4","28,810"
"HIV deaths","2022","South Carolina^","45","Ages 13 years and older","Black/African American","Female","All transmission categories","83","13.6","610,184"
"HIV deaths","2022","South Dakota","46","Ages 13 years and older","Black/African American","Female","All transmission categories","1","15.2","6,582"
"HIV deaths","2022","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","74","14.7","503,888"
"HIV deaths","2022","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","166","10.3","1,614,393"
"HIV deaths","2022","U.S. Virgin Islands^","78","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2022","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","1","7.5","13,249"
"HIV deaths","2022","Vermont","50","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","3,081"
"HIV deaths","2022","Virginia","51","Ages 13 years and older","Black/African American","Female","All transmission categories","65","8.9","731,128"
"HIV deaths","2022","Washington","53","Ages 13 years and older","Black/African American","Female","All transmission categories","12","9.9","121,061"
"HIV deaths","2022","West Virginia","54","Ages 13 years and older","Black/African American","Female","All transmission categories","2","8.1","24,655"
"HIV deaths","2022","Wisconsin","55","Ages 13 years and older","Black/African American","Female","All transmission categories","17","11.4","149,014"
"HIV deaths","2022","Wyoming","56","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","2,000"
"HIV deaths","2021","Alabama^","01","Ages 13 years and older","Black/African American","Female","All transmission categories","79","13.2","599,042"
"HIV deaths","2021","Alaska","02","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","8,255"
"HIV deaths","2021","American Samoa","60","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2021","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","14","10.3","136,311"
"HIV deaths","2021","Arkansas","05","Ages 13 years and older","Black/African American","Female","All transmission categories","10","5.0","200,314"
"HIV deaths","2021","California","06","Ages 13 years and older","Black/African American","Female","All transmission categories","93","9.8","948,469"
"HIV deaths","2021","Colorado","08","Ages 13 years and older","Black/African American","Female","All transmission categories","4","4.4","89,990"
"HIV deaths","2021","Connecticut","09","Ages 13 years and older","Black/African American","Female","All transmission categories","23","13.6","169,718"
"HIV deaths","2021","Delaware","10","Ages 13 years and older","Black/African American","Female","All transmission categories","19","19.1","99,635"
"HIV deaths","2021","District of Columbia","11","Ages 13 years and older","Black/African American","Female","All transmission categories","76","55.5","136,964"
"HIV deaths","2021","Florida","12","Ages 13 years and older","Black/African American","Female","All transmission categories","464","31.7","1,463,956"
"HIV deaths","2021","Georgia","13","Ages 13 years and older","Black/African American","Female","All transmission categories","237","15.4","1,537,466"
"HIV deaths","2021","Guam","66","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2021","Hawaii","15","Ages 13 years and older","Black/African American","Female","All transmission categories","1","11.3","8,818"
"HIV deaths","2021","Idaho","16","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","4,820"
"HIV deaths","2021","Illinois","17","Ages 13 years and older","Black/African American","Female","All transmission categories","95","11.9","796,831"
"HIV deaths","2021","Indiana","18","Ages 13 years and older","Black/African American","Female","All transmission categories","25","9.0","278,549"
"HIV deaths","2021","Iowa","19","Ages 13 years and older","Black/African American","Female","All transmission categories","4","8.8","45,393"
"HIV deaths","2021","Kansas","20","Ages 13 years and older","Black/African American","Female","All transmission categories","4","6.1","65,471"
"HIV deaths","2021","Kentucky","21","Ages 13 years and older","Black/African American","Female","All transmission categories","10","6.5","154,622"
"HIV deaths","2021","Louisiana","22","Ages 13 years and older","Black/African American","Female","All transmission categories","113","17.6","642,031"
"HIV deaths","2021","Maine","23","Ages 13 years and older","Black/African American","Female","All transmission categories","3","38.1","7,880"
"HIV deaths","2021","Maryland","24","Ages 13 years and older","Black/African American","Female","All transmission categories","168","19.9","844,874"
"HIV deaths","2021","Massachusetts","25","Ages 13 years and older","Black/African American","Female","All transmission categories","38","17.0","222,936"
"HIV deaths","2021","Michigan","26","Ages 13 years and older","Black/African American","Female","All transmission categories","49","8.1","603,177"
"HIV deaths","2021","Minnesota","27","Ages 13 years and older","Black/African American","Female","All transmission categories","11","7.4","149,491"
"HIV deaths","2021","Mississippi","28","Ages 13 years and older","Black/African American","Female","All transmission categories","50","10.2","488,121"
"HIV deaths","2021","Missouri","29","Ages 13 years and older","Black/African American","Female","All transmission categories","25","8.1","308,445"
"HIV deaths","2021","Montana","30","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","1,905"
"HIV deaths","2021","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","4","10.9","36,573"
"HIV deaths","2021","Nevada","32","Ages 13 years and older","Black/African American","Female","All transmission categories","14","11.2","124,920"
"HIV deaths","2021","New Hampshire","33","Ages 13 years and older","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","7,715"
"HIV deaths","2021","New Jersey","34","Ages 13 years and older","Black/African American","Female","All transmission categories","120","22.3","537,310"
"HIV deaths","2021","New Mexico","35","Ages 13 years and older","Black/African American","Female","All transmission categories","1","6.6","15,202"
"HIV deaths","2021","New York","36","Ages 13 years and older","Black/African American","Female","All transmission categories","275","20.9","1,318,805"
"HIV deaths","2021","North Carolina","37","Ages 13 years and older","Black/African American","Female","All transmission categories","120","11.9","1,006,271"
"HIV deaths","2021","North Dakota","38","Ages 13 years and older","Black/African American","Female","All transmission categories","1","12.3","8,098"
"HIV deaths","2021","Northern Mariana Islands","69","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2021","Ohio","39","Ages 13 years and older","Black/African American","Female","All transmission categories","31","4.8","641,887"
"HIV deaths","2021","Oklahoma^","40","Ages 13 years and older","Black/African American","Female","All transmission categories","10","8.2","121,242"
"HIV deaths","2021","Oregon","41","Ages 13 years and older","Black/African American","Female","All transmission categories","3","9.5","31,443"
"HIV deaths","2021","Palau","70","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2021","Pennsylvania","42","Ages 13 years and older","Black/African American","Female","All transmission categories","114","18.6","613,093"
"HIV deaths","2021","Puerto Rico","72","Ages 13 years and older","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV deaths","2021","Rhode Island","44","Ages 13 years and older","Black/African American","Female","All transmission categories","4","14.1","28,447"
"HIV deaths","2021","South Carolina^","45","Ages 13 years and older","Black/African American","Female","All transmission categories","93","15.4","605,132"
"HIV deaths","2021","South Dakota","46","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","6,274"
"HIV deaths","2021","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","77","15.4","501,321"
"HIV deaths","2021","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","201","12.8","1,571,126"
"HIV deaths","2021","U.S. Virgin Islands^","78","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2021","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","12,634"
"HIV deaths","2021","Vermont","50","Ages 13 years and older","Black/African American","Female","All transmission categories","1","33.8","2,959"
"HIV deaths","2021","Virginia","51","Ages 13 years and older","Black/African American","Female","All transmission categories","83","11.4","727,198"
"HIV deaths","2021","Washington","53","Ages 13 years and older","Black/African American","Female","All transmission categories","12","10.2","117,287"
"HIV deaths","2021","West Virginia","54","Ages 13 years and older","Black/African American","Female","All transmission categories","5","20.4","24,553"
"HIV deaths","2021","Wisconsin","55","Ages 13 years and older","Black/African American","Female","All transmission categories","8","5.4","148,924"
"HIV deaths","2021","Wyoming","56","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","1,974"
"HIV deaths","2020 (COVID-19 Pandemic)","Alabama^","01","Ages 13 years and older","Black/African American","Female","All transmission categories","76","12.8","596,060"
"HIV deaths","2020 (COVID-19 Pandemic)","Alaska","02","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","8,314"
"HIV deaths","2020 (COVID-19 Pandemic)","American Samoa","60","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2020 (COVID-19 Pandemic)","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","10","7.6","131,918"
"HIV deaths","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","Black/African American","Female","All transmission categories","11","5.5","199,824"
"HIV deaths","2020 (COVID-19 Pandemic)","California","06","Ages 13 years and older","Black/African American","Female","All transmission categories","90","9.4","957,164"
"HIV deaths","2020 (COVID-19 Pandemic)","Colorado","08","Ages 13 years and older","Black/African American","Female","All transmission categories","7","7.9","88,910"
"HIV deaths","2020 (COVID-19 Pandemic)","Connecticut","09","Ages 13 years and older","Black/African American","Female","All transmission categories","30","18.0","166,539"
"HIV deaths","2020 (COVID-19 Pandemic)","Delaware","10","Ages 13 years and older","Black/African American","Female","All transmission categories","17","17.5","97,072"
"HIV deaths","2020 (COVID-19 Pandemic)","District of Columbia","11","Ages 13 years and older","Black/African American","Female","All transmission categories","66","48.0","137,602"
"HIV deaths","2020 (COVID-19 Pandemic)","Florida","12","Ages 13 years and older","Black/African American","Female","All transmission categories","431","29.8","1,446,225"
"HIV deaths","2020 (COVID-19 Pandemic)","Georgia","13","Ages 13 years and older","Black/African American","Female","All transmission categories","171","11.3","1,516,192"
"HIV deaths","2020 (COVID-19 Pandemic)","Guam","66","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2020 (COVID-19 Pandemic)","Hawaii","15","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","9,089"
"HIV deaths","2020 (COVID-19 Pandemic)","Idaho","16","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","4,571"
"HIV deaths","2020 (COVID-19 Pandemic)","Illinois","17","Ages 13 years and older","Black/African American","Female","All transmission categories","91","11.4","800,840"
"HIV deaths","2020 (COVID-19 Pandemic)","Indiana","18","Ages 13 years and older","Black/African American","Female","All transmission categories","18","6.6","274,568"
"HIV deaths","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","Black/African American","Female","All transmission categories","4","9.0","44,360"
"HIV deaths","2020 (COVID-19 Pandemic)","Kansas","20","Ages 13 years and older","Black/African American","Female","All transmission categories","5","7.7","65,340"
"HIV deaths","2020 (COVID-19 Pandemic)","Kentucky","21","Ages 13 years and older","Black/African American","Female","All transmission categories","11","7.2","153,304"
"HIV deaths","2020 (COVID-19 Pandemic)","Louisiana","22","Ages 13 years and older","Black/African American","Female","All transmission categories","108","16.8","642,513"
"HIV deaths","2020 (COVID-19 Pandemic)","Maine","23","Ages 13 years and older","Black/African American","Female","All transmission categories","1","13.4","7,478"
"HIV deaths","2020 (COVID-19 Pandemic)","Maryland","24","Ages 13 years and older","Black/African American","Female","All transmission categories","150","17.9","839,113"
"HIV deaths","2020 (COVID-19 Pandemic)","Massachusetts","25","Ages 13 years and older","Black/African American","Female","All transmission categories","36","16.3","220,745"
"HIV deaths","2020 (COVID-19 Pandemic)","Michigan","26","Ages 13 years and older","Black/African American","Female","All transmission categories","43","7.1","604,439"
"HIV deaths","2020 (COVID-19 Pandemic)","Minnesota","27","Ages 13 years and older","Black/African American","Female","All transmission categories","12","8.3","145,088"
"HIV deaths","2020 (COVID-19 Pandemic)","Mississippi","28","Ages 13 years and older","Black/African American","Female","All transmission categories","52","10.7","487,208"
"HIV deaths","2020 (COVID-19 Pandemic)","Missouri","29","Ages 13 years and older","Black/African American","Female","All transmission categories","16","5.2","307,881"
"HIV deaths","2020 (COVID-19 Pandemic)","Montana","30","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","1,790"
"HIV deaths","2020 (COVID-19 Pandemic)","Nebraska","31","Ages 13 years and older","Black/African American","Female","All transmission categories","3","8.2","36,373"
"HIV deaths","2020 (COVID-19 Pandemic)","Nevada","32","Ages 13 years and older","Black/African American","Female","All transmission categories","14","11.5","121,620"
"HIV deaths","2020 (COVID-19 Pandemic)","New Hampshire","33","Ages 13 years and older","Black/African American","Female","All transmission categories","Data suppressed","Data suppressed","7,526"
"HIV deaths","2020 (COVID-19 Pandemic)","New Jersey","34","Ages 13 years and older","Black/African American","Female","All transmission categories","125","23.3","535,957"
"HIV deaths","2020 (COVID-19 Pandemic)","New Mexico","35","Ages 13 years and older","Black/African American","Female","All transmission categories","1","6.7","14,961"
"HIV deaths","2020 (COVID-19 Pandemic)","New York","36","Ages 13 years and older","Black/African American","Female","All transmission categories","310","23.2","1,334,834"
"HIV deaths","2020 (COVID-19 Pandemic)","North Carolina","37","Ages 13 years and older","Black/African American","Female","All transmission categories","133","13.4","992,606"
"HIV deaths","2020 (COVID-19 Pandemic)","North Dakota","38","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","7,952"
"HIV deaths","2020 (COVID-19 Pandemic)","Northern Mariana Islands","69","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2020 (COVID-19 Pandemic)","Ohio","39","Ages 13 years and older","Black/African American","Female","All transmission categories","34","5.3","639,079"
"HIV deaths","2020 (COVID-19 Pandemic)","Oklahoma^","40","Ages 13 years and older","Black/African American","Female","All transmission categories","6","5.0","120,005"
"HIV deaths","2020 (COVID-19 Pandemic)","Oregon","41","Ages 13 years and older","Black/African American","Female","All transmission categories","2","6.5","30,743"
"HIV deaths","2020 (COVID-19 Pandemic)","Palau","70","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2020 (COVID-19 Pandemic)","Pennsylvania","42","Ages 13 years and older","Black/African American","Female","All transmission categories","106","17.4","610,214"
"HIV deaths","2020 (COVID-19 Pandemic)","Puerto Rico","72","Ages 13 years and older","Black/African American","Female","All transmission categories","0","Data not available","NA"
"HIV deaths","2020 (COVID-19 Pandemic)","Rhode Island","44","Ages 13 years and older","Black/African American","Female","All transmission categories","5","17.8","28,098"
"HIV deaths","2020 (COVID-19 Pandemic)","South Carolina^","45","Ages 13 years and older","Black/African American","Female","All transmission categories","84","14.0","600,688"
"HIV deaths","2020 (COVID-19 Pandemic)","South Dakota","46","Ages 13 years and older","Black/African American","Female","All transmission categories","1","16.6","6,029"
"HIV deaths","2020 (COVID-19 Pandemic)","Tennessee","47","Ages 13 years and older","Black/African American","Female","All transmission categories","76","15.2","500,193"
"HIV deaths","2020 (COVID-19 Pandemic)","Texas","48","Ages 13 years and older","Black/African American","Female","All transmission categories","161","10.5","1,537,841"
"HIV deaths","2020 (COVID-19 Pandemic)","U.S. Virgin Islands^","78","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2020 (COVID-19 Pandemic)","Utah","49","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","12,134"
"HIV deaths","2020 (COVID-19 Pandemic)","Vermont","50","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","2,863"
"HIV deaths","2020 (COVID-19 Pandemic)","Virginia","51","Ages 13 years and older","Black/African American","Female","All transmission categories","86","11.9","723,548"
"HIV deaths","2020 (COVID-19 Pandemic)","Washington","53","Ages 13 years and older","Black/African American","Female","All transmission categories","7","6.1","115,112"
"HIV deaths","2020 (COVID-19 Pandemic)","West Virginia","54","Ages 13 years and older","Black/African American","Female","All transmission categories","3","12.2","24,500"
"HIV deaths","2020 (COVID-19 Pandemic)","Wisconsin","55","Ages 13 years and older","Black/African American","Female","All transmission categories","11","7.4","148,734"
"HIV deaths","2020 (COVID-19 Pandemic)","Wyoming","56","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","1,970"
"HIV deaths","2019","Alabama^","01","Ages 13 years and older","Black/African American","Female","All transmission categories","50","8.5","584,957"
"HIV deaths","2019","Alaska","02","Ages 13 years and older","Black/African American","Female","All transmission categories","0","0.0","8,434"
"HIV deaths","2019","American Samoa","60","Ages 13 years and older","Black/African American","Female","All transmission categories","Data not available","Data not available","NA"
"HIV deaths","2019","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","7","5.4","128,743"
