Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV deaths","2015","United States","NA","55-64","Black/African American","Female","All transmission categories","698","27.9","2,505,596"
"HIV deaths","2015","United States","NA","45-54","Black/African American","Female","All transmission categories","714","25.4","2,805,560"
"HIV deaths","2015","United States","NA","35-44","Black/African American","Female","All transmission categories","422","15.5","2,721,360"
"HIV deaths","2015","United States","NA","25-34","Black/African American","Female","All transmission categories","160","5.3","3,011,940"
"HIV deaths","2015","United States","NA","13-24","Black/African American","Female","All transmission categories","35","0.9","3,706,340"
"HIV deaths","2014","United States","NA","65+","Black/African American","Female","All transmission categories","305","12.7","2,407,050"
"HIV deaths","2014","United States","NA","55-64","Black/African American","Female","All transmission categories","738","30.3","2,438,084"
"HIV deaths","2014","United States","NA","45-54","Black/African American","Female","All transmission categories","779","27.6","2,821,655"
"HIV deaths","2014","United States","NA","35-44","Black/African American","Female","All transmission categories","453","16.7","2,707,731"
"HIV deaths","2014","United States","NA","25-34","Black/African American","Female","All transmission categories","164","5.6","2,947,515"
"HIV deaths","2014","United States","NA","13-24","Black/African American","Female","All transmission categories","42","1.1","3,760,722"
"HIV deaths","2013","United States","NA","65+","Black/African American","Female","All transmission categories","281","12.2","2,307,165"
"HIV deaths","2013","United States","NA","55-64","Black/African American","Female","All transmission categories","684","28.9","2,368,570"
"HIV deaths","2013","United States","NA","45-54","Black/African American","Female","All transmission categories","827","29.0","2,847,901"
"HIV deaths","2013","United States","NA","35-44","Black/African American","Female","All transmission categories","443","16.4","2,693,930"
"HIV deaths","2013","United States","NA","25-34","Black/African American","Female","All transmission categories","192","6.6","2,887,735"
"HIV deaths","2013","United States","NA","13-24","Black/African American","Female","All transmission categories","35","0.9","3,783,602"
"HIV deaths","2012","United States","NA","65+","Black/African American","Female","All transmission categories","223","10.1","2,215,564"
"HIV deaths","2012","United States","NA","55-64","Black/African American","Female","All transmission categories","615","26.8","2,297,921"
"HIV deaths","2012","United States","NA","45-54","Black/African American","Female","All transmission categories","870","30.4","2,865,033"
"HIV deaths","2012","United States","NA","35-44","Black/African American","Female","All transmission categories","577","21.4","2,693,406"
"HIV deaths","2012","United States","NA","25-34","Black/African American","Female","All transmission categories","223","7.9","2,840,297"
"HIV deaths","2012","United States","NA","13-24","Black/African American","Female","All transmission categories","35","0.9","3,778,791"
"HIV deaths","2011","United States","NA","65+","Black/African American","Female","All transmission categories","238","11.2","2,126,792"
"HIV deaths","2011","United States","NA","55-64","Black/African American","Female","All transmission categories","591","26.7","2,217,204"
"HIV deaths","2011","United States","NA","45-54","Black/African American","Female","All transmission categories","863","29.9","2,882,464"
"HIV deaths","2011","United States","NA","35-44","Black/African American","Female","All transmission categories","587","21.8","2,696,107"
"HIV deaths","2011","United States","NA","25-34","Black/African American","Female","All transmission categories","253","9.0","2,802,237"
"HIV deaths","2011","United States","NA","13-24","Black/African American","Female","All transmission categories","47","1.2","3,769,094"
"HIV deaths","2010","United States","NA","65+","Black/African American","Female","All transmission categories","206","9.9","2,071,080"
"HIV deaths","2010","United States","NA","55-64","Black/African American","Female","All transmission categories","595","28.2","2,112,857"
"HIV deaths","2010","United States","NA","45-54","Black/African American","Female","All transmission categories","960","33.3","2,880,567"
"HIV deaths","2010","United States","NA","35-44","Black/African American","Female","All transmission categories","655","24.1","2,722,168"
"HIV deaths","2010","United States","NA","25-34","Black/African American","Female","All transmission categories","262","9.5","2,759,707"
"HIV deaths","2010","United States","NA","13-24","Black/African American","Female","All transmission categories","53","1.4","3,754,088"
"HIV deaths","2009","United States","NA","65+","Black/African American","Female","All transmission categories","239","11.8","2,025,985"
"HIV deaths","2009","United States","NA","55-64","Black/African American","Female","All transmission categories","549","28.1","1,954,023"
"HIV deaths","2009","United States","NA","45-54","Black/African American","Female","All transmission categories","1,092","38.9","2,807,124"
"HIV deaths","2009","United States","NA","35-44","Black/African American","Female","All transmission categories","756","27.6","2,741,281"
"HIV deaths","2009","United States","NA","25-34","Black/African American","Female","All transmission categories","336","11.9","2,816,286"
"HIV deaths","2009","United States","NA","13-24","Black/African American","Female","All transmission categories","66","1.8","3,732,877"
"HIV deaths","2008","United States","NA","65+","Black/African American","Female","All transmission categories","215","10.8","1,984,287"
"HIV deaths","2008","United States","NA","55-64","Black/African American","Female","All transmission categories","497","26.6","1,865,154"
"HIV deaths","2008","United States","NA","45-54","Black/African American","Female","All transmission categories","1,118","40.4","2,766,817"
"HIV deaths","2008","United States","NA","35-44","Black/African American","Female","All transmission categories","902","32.4","2,787,542"
"HIV deaths","2008","United States","NA","25-34","Black/African American","Female","All transmission categories","326","11.7","2,775,036"
"HIV deaths","2008","United States","NA","13-24","Black/African American","Female","All transmission categories","53","1.4","3,729,606"
